race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,43.04,48.96,8.0,0.0,
AK-GOV,2,46.4,52.0,0.0,1.6,Other
AK-SEN,1,45.18,46.82,8.0,0.0,
AK-SEN,2,48.54,49.86,0.0,1.6,Other
ME-01,1,62.19,32.81,5.0,0.0,
ME-01,2,64.29,34.71,0.0,1.0,Other
ME-02,1,45.08,49.92,5.0,0.0,
ME-02,2,47.18,51.82,0.0,1.0,Other
