race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,48.06,46.46,0.0,,0.0,0.0,6,0.2666
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.1649
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.159
AZ-06,42.0,41.0,0.0,,0.0,0.0,1,0.0844
AZ-GOV,47.43,37.32,0.0,,0.0,0.0,7,0.0774
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0175
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.1309
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0192
FL-GOV,34.02,40.01,1.95,IND,0.0,0.0,5,0.044
GA-SEN,42.94,41.33,0.0,,0.0,0.0,5,0.0123
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0055
IA-03,45.0,42.0,0.0,,0.0,0.0,1,0.1114
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.6447
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.2127
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.9548
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.3789
MA-GOV,51.0,26.0,0.0,,0.0,0.0,1,0.1166
MA-SEN,53.97,30.3,0.0,,0.0,0.0,3,0.3664
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.5743
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.1575
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.1984
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.7405
MI-GOV,37.07,38.14,15.2,IND,0.0,0.01,8,0.1885
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.3544
MN-GOV,49.0,34.0,0.0,,0.0,0.0,1,1.0
MN-SEN,48.0,45.0,0.0,,0.0,0.0,2,0.0092
NC-SEN,47.54,34.49,0.0,,0.0,0.0,8,0.1968
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.1015
NE-SEN,45.0,46.0,0.0,,0.0,0.0,1,0.0009
NH-02,51.18,38.82,0.0,,0.0,0.0,4,0.2608
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0806
NH-SEN,46.76,42.09,0.0,,0.0,0.0,10,0.2928
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0029
NV-GOV,40.36,40.9,0.0,,0.0,0.0,2,0.1329
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.315
NY-GOV,51.61,31.81,1.64,LIB,0.0,0.0,5,0.4401
OH-GOV,45.11,45.63,0.0,,0.0,0.0,8,0.0947
OH-SEN,46.28,48.8,0.0,,0.0,0.0,5,0.0802
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.0769
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0278
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0993
PA-GOV,54.87,38.61,0.0,,0.0,0.0,2,0.0576
SD-SEN,30.8,43.8,0.0,,0.0,0.0,2,0.0917
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0171
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0385
TX-GOV,42.3,50.2,0.0,,0.0,0.0,1,0.6598
TX-SEN,45.36,45.44,0.0,,0.0,0.0,4,0.2384
VA-01,40.0,41.0,0.0,,0.0,0.0,1,0.0179
WI-03,44.0,42.0,0.0,,0.0,0.0,1,0.0844
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0597
