date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-02-18,258,350,4.19,4.04,-0.15,40.99,55.79,-14.8,5.8,0.34,2.65,0.423,3.24,56607614,51738116,68574,4.49
