race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.31,29.8,70.2,Lean R,-13.18,3.24,-13.8,3.49,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.13,54.27,1.6,104342,128321,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.3,1.7,98.3,Safe R,-29.63,3.24,-30.88,8.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,38.85,61.15,0.0,616013,969550,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.89,0.4,99.6,Safe R,-30.5,3.24,-31.57,3.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.05,63.95,0.0,302649,536808,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.21,72.4,27.6,Lean D,-4.25,3.24,-5.59,11.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.85,37.84,8,9.01,0.233,53.1,46.9,0.0,1259908,1112615,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.45,99.6,0.4,Safe D,23.32,3.24,20.82,6.64,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.73,36.27,0.0,7072658,4025885,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.28,96.7,3.3,Safe D,11.58,3.24,11.29,7.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.64,40.36,0.0,1332920,902002,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.0,95.7,4.3,Safe D,15.88,3.24,14.76,3.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.0,41.0,0.0,726394,504746,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.25,27.5,72.5,Lean R,-10.56,3.24,-13.22,6.97,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.14,36.47,6,-2.38,0.21,46.87,53.13,0.0,3588131,4066695,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.41,55.4,44.6,Toss-up,-1.71,3.24,-2.21,3.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.7,49.3,0.0,1863391,1811655,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.17,99.8,0.2,Safe D,25.73,3.24,23.56,6.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.09,34.91,0.0,235415,126275,0,0,361691
