race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.93,51.07,8.0,0.0,
AK-GOV,2,44.29,54.11,0.0,1.6,Other
AK-SEN,1,44.04,47.96,8.0,0.0,
AK-SEN,2,47.4,51.0,0.0,1.6,Other
ME-SEN,1,47.24,47.76,5.0,0.0,
ME-SEN,2,49.34,49.66,0.0,1.0,Other
AK-01,1,41.28,50.72,8.0,0.0,
AK-01,2,44.88,53.52,0.0,1.6,Other
ME-01,1,61.27,33.73,5.0,0.0,
ME-01,2,63.37,35.63,0.0,1.0,Other
ME-02,1,43.95,51.05,5.0,0.0,
ME-02,2,46.05,52.95,0.0,1.0,Other
