race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.3435
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.1588
AK-SEN,49.44,44.3,0.0,,0.0,6.1,10,0.1779
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.007
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.4061
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0532
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0067
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.9772
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.3361
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0987
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0007
CA-GOV,53.72,32.15,0.0,,0.0,0.0,2,0.6017
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.1088
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0055
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0008
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.5359
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.3536
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0992
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0969
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.2031
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.161
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.4657
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0372
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.2333
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.114
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.3223
IA-SEN,46.24,45.44,0.0,,0.0,0.0,5,0.4006
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.4146
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.009
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0403
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.3008
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.016
MA-GOV,55.88,30.95,0.0,,0.0,0.0,5,0.3288
MA-SEN,55.03,30.16,0.0,,0.0,0.0,6,0.2148
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0242
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.1924
ME-SEN,54.97,44.98,0.0,,0.0,0.0,2,0.4189
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.2765
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0312
MI-GOV,44.43,35.22,7.18,IND,0.0,0.0,16,0.164
MI-SEN,43.72,42.01,0.0,,0.0,0.0,11,0.3843
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0801
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.3216
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.1744
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.691
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.2227
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.3789
MT-SEN,25.0,44.0,20.0,IND,0.0,0.0,1,0.8909
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.1876
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.1088
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.1088
NC-SEN,48.57,37.01,1.62,LIB,0.0,0.0,19,0.1677
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.4353
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0043
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.1984
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.1613
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0338
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.1996
