race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
CA-07,house,CA,07,Democratic candidate (CA-07),Republican candidate (CA-07),DEM,REP,DEM,DEM,24.1,99.0,1.0,Safe D,17.09,5.35,13.26,10.85,False,False,,,0.0,0.0,,,0.0,projected,projected,62.05,37.95,0.0,150682,92153,0,0,242835
CA-08,house,CA,08,Democratic candidate (CA-08),Republican candidate (CA-08),DEM,REP,DEM,DEM,46.59,100.0,0.0,Safe D,39.58,5.35,35.19,11.41,False,False,,,0.0,0.0,,,0.0,projected,projected,73.3,26.7,0.0,160259,58384,0,0,218644
CA-09,house,CA,09,Democratic candidate (CA-09),Republican candidate (CA-09),DEM,REP,DEM,DEM,24.46,99.1,0.9,Safe D,17.45,5.35,11.8,12.67,False,False,,,0.0,0.0,,,0.0,projected,projected,62.23,37.77,0.0,116957,70983,0,0,187940
CA-10,house,CA,10,Democratic candidate (CA-10),Republican candidate (CA-10),DEM,REP,DEM,DEM,45.03,100.0,0.0,Safe D,38.01,5.35,34.75,10.28,False,False,,,0.0,0.0,,,0.0,projected,projected,72.51,27.49,0.0,191786,72695,0,0,264480
CA-11,house,CA,11,Democratic candidate (CA-11),Republican candidate (CA-11),DEM,REP,DEM,DEM,81.58,100.0,0.0,Safe D,74.56,5.35,70.62,10.96,False,False,,,0.0,0.0,,,0.0,projected,projected,90.79,9.21,0.0,229542,23284,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.33,5.35,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jennifer Tran,80.0,confirmed,,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,19.31,96.9,3.1,Safe D,6.92,5.35,0.51,18.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,59.66,40.34,0.0,86842,58727,0,0,145569
CA-14,house,CA,14,Democratic candidate (CA-14),Republican candidate (CA-14),DEM,REP,DEM,DEM,48.06,100.0,0.0,Safe D,41.04,5.35,36.2,11.85,False,False,,,0.0,0.0,,,0.0,projected,projected,74.03,25.97,0.0,147989,51921,0,0,199910
CA-15,house,CA,15,Democratic candidate (CA-15),Republican candidate (CA-15),DEM,REP,DEM,DEM,61.21,100.0,0.0,Safe D,54.19,5.35,49.64,11.57,False,False,,,0.0,0.0,,,0.0,projected,projected,80.6,19.4,0.0,172404,41485,0,0,213889
CA-16,house,CA,16,Democratic candidate (CA-16),Republican candidate (CA-16),DEM,REP,DEM,DEM,60.51,100.0,0.0,Safe D,53.5,5.35,49.91,10.6,False,False,,,0.0,0.0,,,0.0,projected,projected,80.26,19.74,0.0,191072,47003,0,0,238075
CA-17,house,CA,17,Democratic candidate (CA-17),Republican candidate (CA-17),DEM,REP,DEM,DEM,52.59,100.0,0.0,Safe D,45.57,5.35,40.75,11.85,False,False,,,0.0,0.0,,,0.0,projected,projected,76.3,23.7,0.0,141121,43845,0,0,184966
CA-18,house,CA,18,Democratic candidate (CA-18),Republican candidate (CA-18),DEM,REP,DEM,DEM,42.28,100.0,0.0,Safe D,35.27,5.35,29.37,12.91,False,False,,,0.0,0.0,,,0.0,projected,projected,71.14,28.86,0.0,118246,47967,0,0,166214
CA-19,house,CA,19,Democratic candidate (CA-19),Republican candidate (CA-19),DEM,REP,DEM,DEM,45.28,100.0,0.0,Safe D,39.18,5.35,35.64,9.64,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,69.98,26.36,3.66,184392,69448,9644,0,263484
CA-20,house,CA,20,(no Democrat — top-two),Vince Fong,DEM,REP,REP,REP,-40.0,0.0,100.0,Safe R,-29.87,5.35,-32.98,-7.02,False,False,,,0.0,0.0,REP,R challenger (CA-20),80.0,,confirmed,0.0,100.0,0.0,0,220803,0,0,220803
CA-21,house,CA,21,Democratic candidate (CA-21),Republican candidate (CA-21),DEM,REP,DEM,DEM,18.92,96.6,3.4,Safe D,11.9,5.35,6.17,12.75,False,False,,,0.0,0.0,,,0.0,projected,projected,59.46,40.54,0.0,83996,57267,0,0,141263
CA-22,house,CA,22,Rudy Salas,David Valadao,DEM,REP,REP,REP,4.23,65.8,34.2,Lean D,4.93,5.35,-1.86,6.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.11,47.89,0.0,62439,57373,0,0,119812
CA-23,house,CA,23,Democratic candidate (CA-23),Republican candidate (CA-23),DEM,REP,REP,REP,-12.65,11.1,88.9,Likely R,-16.33,5.35,-19.9,7.25,False,False,,,0.0,0.0,,,0.0,projected,projected,43.68,56.32,0.0,84555,109039,0,0,193594
CA-24,house,CA,24,Democratic candidate (CA-24),Republican candidate (CA-24),DEM,REP,DEM,DEM,35.77,100.0,0.0,Safe D,28.75,5.35,25.76,10.01,False,False,,,0.0,0.0,,,0.0,projected,projected,67.89,32.11,0.0,166968,78988,0,0,245955
CA-25,house,CA,25,Democratic candidate (CA-25),Republican candidate (CA-25),DEM,REP,DEM,DEM,17.74,95.6,4.4,Safe D,10.72,5.35,5.97,11.77,False,False,,,0.0,0.0,,,0.0,projected,projected,58.87,41.13,0.0,111298,77759,0,0,189057
CA-26,house,CA,26,Democratic candidate (CA-26),Republican candidate (CA-26),DEM,REP,DEM,DEM,26.52,99.5,0.5,Safe D,19.51,5.35,15.73,10.79,False,False,,,0.0,0.0,,,0.0,projected,projected,63.26,36.74,0.0,152057,88305,0,0,240362
CA-27,house,CA,27,Democratic candidate (CA-27),Republican candidate (CA-27),DEM,REP,REP,REP,18.21,96.0,4.0,Safe D,14.52,5.35,10.06,8.15,False,False,,,0.0,0.0,,,0.0,projected,projected,59.1,40.9,0.0,122493,84757,0,0,207250
CA-28,house,CA,28,Democratic candidate (CA-28),Republican candidate (CA-28),DEM,REP,DEM,DEM,37.25,100.0,0.0,Safe D,30.23,5.35,26.17,11.08,False,False,,,0.0,0.0,,,0.0,projected,projected,68.62,31.38,0.0,156974,71769,0,0,228743
CA-29,house,CA,29,Democratic candidate (CA-29),Republican candidate (CA-29),DEM,REP,DEM,DEM,48.49,100.0,0.0,Safe D,41.47,5.35,34.71,13.78,False,False,,,0.0,0.0,,,0.0,projected,projected,74.24,25.76,0.0,124222,43095,0,0,167318
CA-30,house,CA,30,Democratic candidate (CA-30),Republican candidate (CA-30),DEM,REP,DEM,DEM,52.4,100.0,0.0,Safe D,45.38,5.35,41.41,10.99,False,False,,,0.0,0.0,,,0.0,projected,projected,76.2,23.8,0.0,182153,56897,0,0,239051
CA-31,house,CA,31,Democratic candidate (CA-31),Republican candidate (CA-31),DEM,REP,DEM,DEM,25.13,99.2,0.8,Safe D,18.11,5.35,12.61,12.52,False,False,,,0.0,0.0,,,0.0,projected,projected,62.56,37.44,0.0,127848,76500,0,0,204348
CA-32,house,CA,32,Democratic candidate (CA-32),Republican candidate (CA-32),DEM,REP,DEM,DEM,37.33,100.0,0.0,Safe D,30.31,5.35,25.76,11.56,False,False,,,0.0,0.0,,,0.0,projected,projected,68.66,31.34,0.0,172873,78897,0,0,251770
CA-33,house,CA,33,Democratic candidate (CA-33),Republican candidate (CA-33),DEM,REP,DEM,DEM,23.37,98.8,1.2,Safe D,16.35,5.35,10.12,13.25,False,False,,,0.0,0.0,,,0.0,projected,projected,61.69,38.31,0.0,107251,66617,0,0,173868
CA-34,house,CA,34,Jimmy Gomez,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,59.08,5.35,53.04,-13.04,False,False,,,0.0,0.0,DEM,David Kim,80.0,confirmed,,100.0,0.0,0.0,150165,0,0,0,150165
CA-35,house,CA,35,Democratic candidate (CA-35),Republican candidate (CA-35),DEM,REP,DEM,DEM,21.22,98.0,2.0,Safe D,14.2,5.35,8.0,13.22,False,False,,,0.0,0.0,,,0.0,projected,projected,60.61,39.39,0.0,110476,71800,0,0,182276
CA-36,house,CA,36,Democratic candidate (CA-36),Republican candidate (CA-36),DEM,REP,DEM,DEM,50.97,100.0,0.0,Safe D,43.95,5.35,40.42,10.55,False,False,,,0.0,0.0,,,0.0,projected,projected,75.48,24.52,0.0,203753,66172,0,0,269925
CA-37,house,CA,37,Democratic candidate (CA-37),Republican candidate (CA-37),DEM,REP,DEM,DEM,75.11,100.0,0.0,Safe D,68.09,5.35,62.31,12.8,False,False,,,0.0,0.0,,,0.0,projected,projected,87.55,12.45,0.0,144102,20484,0,0,164586
CA-38,house,CA,38,Democratic candidate (CA-38),Republican candidate (CA-38),DEM,REP,DEM,DEM,26.11,99.4,0.6,Safe D,19.1,5.35,12.8,13.32,False,False,,,0.0,0.0,,,0.0,projected,projected,63.06,36.94,0.0,115510,67675,0,0,183185
CA-39,house,CA,39,Democratic candidate (CA-39),Republican candidate (CA-39),DEM,REP,DEM,DEM,23.07,98.7,1.3,Safe D,16.06,5.35,9.85,13.23,False,False,,,0.0,0.0,,,0.0,projected,projected,61.54,38.46,0.0,101281,63304,0,0,164585
CA-40,house,CA,40,Democratic candidate (CA-40),Republican candidate (CA-40),DEM,REP,REP,REP,-6.05,28.0,72.0,Lean R,-9.73,5.35,-12.6,6.55,False,False,,,0.0,0.0,,,0.0,projected,projected,46.98,53.02,0.0,125303,141434,0,0,266738
CA-41,house,CA,41,Democratic candidate (CA-41),Republican candidate (CA-41),DEM,REP,REP,REP,23.48,98.8,1.2,Safe D,19.8,5.35,14.61,8.87,False,False,,,0.0,0.0,,,0.0,projected,projected,61.74,38.26,0.0,134318,83236,0,0,217554
CA-42,house,CA,42,Democratic candidate (CA-42),Republican candidate (CA-42),DEM,REP,DEM,DEM,24.23,99.0,1.0,Safe D,17.22,5.35,13.57,10.66,False,False,,,0.0,0.0,,,0.0,projected,projected,62.12,37.88,0.0,152036,92724,0,0,244759
CA-43,house,CA,43,Democratic candidate (CA-43),Republican candidate (CA-43),DEM,REP,DEM,DEM,63.94,100.0,0.0,Safe D,56.92,5.35,50.59,13.34,False,False,,,0.0,0.0,,,0.0,projected,projected,81.97,18.03,0.0,128178,28196,0,0,156374
CA-44,house,CA,44,Democratic candidate (CA-44),Republican candidate (CA-44),DEM,REP,DEM,DEM,50.58,100.0,0.0,Safe D,43.56,5.35,36.32,14.26,False,False,,,0.0,0.0,,,0.0,projected,projected,75.29,24.71,0.0,115820,38013,0,0,153833
CA-45,house,CA,45,Democratic candidate (CA-45),Republican candidate (CA-45),DEM,REP,DEM,DEM,15.74,93.5,6.5,Likely D,8.73,5.35,4.07,11.67,False,False,,,0.0,0.0,,,0.0,projected,projected,57.87,42.13,0.0,121664,88566,0,0,210230
CA-46,house,CA,46,Democratic candidate (CA-46),Republican candidate (CA-46),DEM,REP,DEM,DEM,29.25,99.8,0.2,Safe D,22.23,5.35,16.7,12.55,False,False,,,0.0,0.0,,,0.0,projected,projected,64.62,35.38,0.0,102925,56346,0,0,159271
CA-47,house,CA,47,Democratic candidate (CA-47),Republican candidate (CA-47),DEM,REP,DEM,DEM,21.5,98.1,1.9,Safe D,13.76,5.35,10.47,11.02,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,58.56,37.83,3.61,146639,94749,9040,0,250428
CA-48,house,CA,48,Democratic candidate (CA-48),Republican candidate (CA-48),DEM,REP,DEM,DEM,13.13,89.7,10.3,Likely D,6.11,5.35,3.52,9.61,False,False,,,0.0,0.0,,,0.0,projected,projected,56.56,43.44,0.0,129892,99746,0,0,229638
CA-49,house,CA,49,Democratic candidate (CA-49),Republican candidate (CA-49),DEM,REP,DEM,DEM,22.09,98.3,1.7,Safe D,15.07,5.35,12.48,9.61,False,False,,,0.0,0.0,,,0.0,projected,projected,61.05,38.95,0.0,165940,105891,0,0,271831
CA-50,house,CA,50,Democratic candidate (CA-50),Republican candidate (CA-50),DEM,REP,DEM,DEM,28.34,99.7,0.3,Safe D,21.33,5.35,18.83,9.51,False,False,,,0.0,0.0,,,0.0,projected,projected,64.17,35.83,0.0,166990,93236,0,0,260226
CA-51,house,CA,51,Democratic candidate (CA-51),Republican candidate (CA-51),DEM,REP,DEM,DEM,28.93,99.7,0.3,Safe D,21.92,5.35,18.79,10.15,False,False,,,0.0,0.0,,,0.0,projected,projected,64.47,35.53,0.0,160487,88460,0,0,248947
CA-52,house,CA,52,Democratic candidate (CA-52),Republican candidate (CA-52),DEM,REP,DEM,DEM,31.62,99.9,0.1,Safe D,24.61,5.35,18.06,13.57,False,False,,,0.0,0.0,,,0.0,projected,projected,65.81,34.19,0.0,125618,65259,0,0,190877
CO-01,house,CO,01,Democratic candidate (CO-01),Republican candidate (CO-01),DEM,REP,DEM,DEM,70.51,100.0,0.0,Safe D,63.49,5.35,57.61,12.9,False,False,,,0.0,0.0,,,0.0,projected,projected,85.25,14.75,0.0,218633,37815,0,0,256448
CO-02,house,CO,02,Democratic candidate (CO-02),Republican candidate (CO-02),DEM,REP,DEM,DEM,52.43,100.0,0.0,Safe D,45.41,5.35,40.92,11.51,False,False,,,0.0,0.0,,,0.0,projected,projected,76.22,23.78,0.0,230442,71914,0,0,302356
CO-03,house,CO,03,Democratic candidate (CO-03),Republican candidate (CO-03),DEM,REP,REP,REP,-1.42,44.6,55.4,Toss-up,-5.1,5.35,-9.98,8.56,False,False,,,0.0,0.0,,,0.0,projected,projected,49.29,50.71,0.0,140346,144390,0,0,284736
CO-04,house,CO,04,Democratic candidate (CO-04),Republican candidate (CO-04),DEM,REP,REP,REP,-10.86,14.8,85.2,Likely R,-14.55,5.35,-18.71,7.85,False,False,,,0.0,0.0,,,0.0,projected,projected,44.57,55.43,0.0,144001,179103,0,0,323105
CO-05,house,CO,05,Democratic candidate (CO-05),Republican candidate (CO-05),DEM,REP,REP,REP,-1.89,42.8,57.2,Toss-up,-5.57,5.35,-9.34,7.45,False,False,,,0.0,0.0,,,0.0,projected,projected,49.06,50.94,0.0,128935,133896,0,0,262831
CO-06,house,CO,06,Democratic candidate (CO-06),Republican candidate (CO-06),DEM,REP,DEM,DEM,32.54,99.9,0.1,Safe D,25.52,5.35,20.36,12.18,False,False,,,0.0,0.0,,,0.0,projected,projected,66.27,33.73,0.0,167168,85090,0,0,252258
CO-07,house,CO,07,Democratic candidate (CO-07),Republican candidate (CO-07),DEM,REP,DEM,DEM,26.45,99.5,0.5,Safe D,19.44,5.35,15.41,11.04,False,False,,,0.0,0.0,,,0.0,projected,projected,63.23,36.77,0.0,197289,114748,0,0,312038
CO-08,house,CO,08,Yadira Caraveo,Gabe Evans,DEM,REP,REP,REP,7.76,77.3,22.7,Likely D,4.07,5.35,-1.88,9.64,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.88,46.12,0.0,129927,111223,0,0,241150
CT-01,house,CT,01,Democratic candidate (CT-01),Republican candidate (CT-01),DEM,REP,DEM,DEM,32.84,99.9,0.1,Safe D,25.82,5.35,23.27,9.57,False,False,,,0.0,0.0,,,0.0,projected,projected,66.42,33.58,0.0,159923,80856,0,0,240779
CT-02,house,CT,02,Democratic candidate (CT-02),Republican candidate (CT-02),DEM,REP,DEM,DEM,16.82,94.8,5.2,Likely D,9.8,5.35,7.86,8.96,False,False,,,0.0,0.0,,,0.0,projected,projected,58.41,41.59,0.0,158883,113130,0,0,272012
CT-03,house,CT,03,Democratic candidate (CT-03),Republican candidate (CT-03),DEM,REP,DEM,DEM,23.89,98.9,1.1,Safe D,16.87,5.35,14.34,9.55,False,False,,,0.0,0.0,,,0.0,projected,projected,61.94,38.06,0.0,148313,91117,0,0,239430
CT-04,house,CT,04,Democratic candidate (CT-04),Republican candidate (CT-04),DEM,REP,DEM,DEM,33.7,99.9,0.1,Safe D,26.69,5.35,23.73,9.97,False,False,,,0.0,0.0,,,0.0,projected,projected,66.85,33.15,0.0,158387,78535,0,0,236923
CT-05,house,CT,05,Democratic candidate (CT-05),Republican candidate (CT-05),DEM,REP,DEM,DEM,15.06,92.7,7.3,Likely D,8.04,5.35,5.68,9.38,False,False,,,0.0,0.0,,,0.0,projected,projected,57.53,42.47,0.0,139217,102779,0,0,241996
DE-01,house,DE,01,Democratic candidate (DE-01),Republican candidate (DE-01),DEM,REP,DEM,DEM,24.57,99.1,0.9,Safe D,17.55,5.35,14.84,9.73,False,False,,,0.0,0.0,,,0.0,projected,projected,62.28,37.72,0.0,222694,134848,0,0,357542
FL-01,house,FL,01,Democratic candidate (FL-01),Republican candidate (FL-01),DEM,REP,REP,REP,-29.87,0.2,99.8,Safe R,-33.55,5.35,-37.53,7.66,False,False,,,0.0,0.0,,,0.0,projected,projected,35.07,64.93,0.0,103736,192092,0,0,295828
FL-02,house,FL,02,Democratic candidate (FL-02),Republican candidate (FL-02),DEM,REP,REP,REP,-9.65,17.6,82.4,Likely R,-13.33,5.35,-18.33,8.68,False,False,,,0.0,0.0,,,0.0,projected,projected,45.18,54.82,0.0,130647,158547,0,0,289194
FL-03,house,FL,03,Democratic candidate (FL-03),Republican candidate (FL-03),DEM,REP,REP,REP,-12.62,11.2,88.8,Likely R,-16.3,5.35,-21.26,8.65,False,False,,,0.0,0.0,,,0.0,projected,projected,43.69,56.31,0.0,122567,157963,0,0,280531
FL-04,house,FL,04,Democratic candidate (FL-04),Republican candidate (FL-04),DEM,REP,REP,REP,-3.95,35.2,64.8,Lean R,-7.63,5.35,-11.96,8.02,False,False,,,0.0,0.0,,,0.0,projected,projected,48.03,51.97,0.0,134055,145067,0,0,279123
FL-05,house,FL,05,Democratic candidate (FL-05),Republican candidate (FL-05),DEM,REP,REP,REP,-13.79,9.2,90.8,Likely R,-17.47,5.35,-21.69,7.9,False,False,,,0.0,0.0,,,0.0,projected,projected,43.11,56.89,0.0,132485,174866,0,0,307352
FL-06,house,FL,06,Democratic candidate (FL-06),Republican candidate (FL-06),DEM,REP,REP,REP,-21.73,1.8,98.2,Safe R,-25.42,5.35,-30.31,8.57,False,False,,,0.0,0.0,,,0.0,projected,projected,39.13,60.87,0.0,121235,188565,0,0,309800
FL-07,house,FL,07,Democratic candidate (FL-07),Republican candidate (FL-07),DEM,REP,REP,REP,-4.08,34.7,65.3,Lean R,-7.76,5.35,-12.62,8.54,False,False,,,0.0,0.0,,,0.0,projected,projected,47.96,52.04,0.0,143898,156134,0,0,300032
FL-08,house,FL,08,Democratic candidate (FL-08),Republican candidate (FL-08),DEM,REP,REP,REP,-8.22,21.4,78.6,Likely R,-11.91,5.35,-16.4,8.17,False,False,,,0.0,0.0,,,0.0,projected,projected,45.89,54.11,0.0,138882,163765,0,0,302647
FL-09,house,FL,09,Democratic candidate (FL-09),Republican candidate (FL-09),DEM,REP,REP,REP,-7.98,22.1,77.9,Likely R,-11.66,5.35,-17.93,9.96,False,False,,,0.0,0.0,,,0.0,projected,projected,46.01,53.99,0.0,120956,141924,0,0,262880
FL-10,house,FL,10,Democratic candidate (FL-10),Republican candidate (FL-10),DEM,REP,DEM,DEM,36.97,100.0,0.0,Safe D,29.95,5.35,24.29,12.68,False,False,,,0.0,0.0,,,0.0,projected,projected,68.48,31.52,0.0,143775,66165,0,0,209940
FL-11,house,FL,11,Democratic candidate (FL-11),Republican candidate (FL-11),DEM,REP,REP,REP,-7.53,23.4,76.6,Likely R,-11.21,5.35,-15.84,8.31,False,False,,,0.0,0.0,,,0.0,projected,projected,46.24,53.76,0.0,145859,169612,0,0,315471
FL-12,house,FL,12,Democratic candidate (FL-12),Republican candidate (FL-12),DEM,REP,REP,REP,-6.15,27.7,72.3,Lean R,-9.84,5.35,-15.55,9.4,False,False,,,0.0,0.0,,,0.0,projected,projected,46.92,53.08,0.0,126274,142835,0,0,269109
FL-13,house,FL,13,Democratic candidate (FL-13),Republican candidate (FL-13),DEM,REP,REP,REP,-5.16,30.9,69.1,Lean R,-8.84,5.35,-13.46,8.29,False,False,,,0.0,0.0,,,0.0,projected,projected,47.42,52.58,0.0,135859,150646,0,0,286505
FL-14,house,FL,14,Democratic candidate (FL-14),Republican candidate (FL-14),DEM,REP,REP,REP,-1.96,42.5,57.5,Toss-up,-5.64,5.35,-10.62,8.66,False,False,,,0.0,0.0,,,0.0,projected,projected,49.02,50.98,0.0,133640,138976,0,0,272616
FL-15,house,FL,15,Democratic candidate (FL-15),Republican candidate (FL-15),DEM,REP,REP,REP,-10.82,14.8,85.2,Likely R,-14.51,5.35,-20.09,9.27,False,False,,,0.0,0.0,,,0.0,projected,projected,44.59,55.41,0.0,124921,155242,0,0,280164
FL-16,house,FL,16,Democratic candidate (FL-16),Republican candidate (FL-16),DEM,REP,REP,REP,-4.84,32.1,67.9,Lean R,-8.52,5.35,-13.81,8.98,False,False,,,0.0,0.0,,,0.0,projected,projected,47.58,52.42,0.0,144276,158938,0,0,303214
FL-17,house,FL,17,Democratic candidate (FL-17),Republican candidate (FL-17),DEM,REP,REP,REP,-13.35,9.9,90.1,Likely R,-17.04,5.35,-22.24,8.89,False,False,,,0.0,0.0,,,0.0,projected,projected,43.32,56.68,0.0,137534,179920,0,0,317455
FL-18,house,FL,18,Democratic candidate (FL-18),Republican candidate (FL-18),DEM,REP,REP,REP,-8.35,21.1,78.9,Likely R,-12.03,5.35,-17.1,8.76,False,False,,,0.0,0.0,,,0.0,projected,projected,45.83,54.17,0.0,119364,141110,0,0,260473
FL-19,house,FL,19,Democratic candidate (FL-19),Republican candidate (FL-19),DEM,REP,REP,REP,-21.6,1.9,98.1,Safe R,-25.28,5.35,-30.42,8.82,False,False,,,0.0,0.0,,,0.0,projected,projected,39.2,60.8,0.0,116406,180532,0,0,296938
FL-20,house,FL,20,Democratic candidate (FL-20),Republican candidate (FL-20),DEM,REP,DEM,DEM,50.75,100.0,0.0,Safe D,43.74,5.35,37.5,13.25,False,False,,,0.0,0.0,,,0.0,projected,projected,75.38,24.62,0.0,171691,56089,0,0,227780
FL-21,house,FL,21,Democratic candidate (FL-21),Republican candidate (FL-21),DEM,REP,REP,REP,-7.62,23.1,76.9,Likely R,-11.31,5.35,-16.36,8.74,False,False,,,0.0,0.0,,,0.0,projected,projected,46.19,53.81,0.0,146099,170211,0,0,316310
FL-22,house,FL,22,Democratic candidate (FL-22),Republican candidate (FL-22),DEM,REP,REP,REP,-0.19,49.3,50.7,Toss-up,-3.87,5.35,-10.6,10.41,False,False,,,0.0,0.0,,,0.0,projected,projected,49.9,50.1,0.0,135601,136118,0,0,271719
FL-23,house,FL,23,Democratic candidate (FL-23),Republican candidate (FL-23),DEM,REP,DEM,DEM,27.58,99.6,0.4,Safe D,20.56,5.35,13.94,13.64,False,False,,,0.0,0.0,,,0.0,projected,projected,63.79,36.21,0.0,151801,86171,0,0,237972
FL-24,house,FL,24,Democratic candidate (FL-24),Republican candidate (FL-24),DEM,REP,DEM,DEM,54.54,100.0,0.0,Safe D,47.52,5.35,39.08,15.46,False,False,,,0.0,0.0,,,0.0,projected,projected,77.27,22.73,0.0,150661,44317,0,0,194978
FL-25,house,FL,25,Democratic candidate (FL-25),Republican candidate (FL-25),DEM,REP,REP,REP,1.6,56.1,43.9,Toss-up,-2.09,5.35,-9.22,10.81,False,False,,,0.0,0.0,,,0.0,projected,projected,50.8,49.2,0.0,134782,130545,0,0,265327
FL-26,house,FL,26,Democratic candidate (FL-26),Republican candidate (FL-26),DEM,REP,REP,REP,-5.89,28.5,71.5,Lean R,-9.57,5.35,-18.5,12.61,False,False,,,0.0,0.0,,,0.0,projected,projected,47.06,52.94,0.0,107725,121206,0,0,228932
FL-27,house,FL,27,Democratic candidate (FL-27),Republican candidate (FL-27),DEM,REP,REP,REP,-2.94,38.8,61.2,Lean R,-6.63,5.35,-14.7,11.75,False,False,,,0.0,0.0,,,0.0,projected,projected,48.53,51.47,0.0,114961,121936,0,0,236896
FL-28,house,FL,28,Democratic candidate (FL-28),Republican candidate (FL-28),DEM,REP,REP,REP,-12.59,11.2,88.8,Likely R,-16.28,5.35,-25.63,13.03,False,False,,,0.0,0.0,,,0.0,projected,projected,43.7,56.3,0.0,102981,132659,0,0,235640
GA-01,house,GA,01,Democratic candidate (GA-01),Republican candidate (GA-01),DEM,REP,REP,REP,-9.08,19.1,80.9,Likely R,-12.77,5.35,-15.92,6.84,False,False,,,0.0,0.0,,,0.0,projected,projected,45.46,54.54,0.0,115799,138933,0,0,254732
GA-02,house,GA,02,Democratic candidate (GA-02),Republican candidate (GA-02),DEM,REP,DEM,DEM,18.1,95.9,4.1,Safe D,11.08,5.35,7.66,10.44,False,False,,,0.0,0.0,,,0.0,projected,projected,59.05,40.95,0.0,130891,90769,0,0,221660
GA-03,house,GA,03,Democratic candidate (GA-03),Republican candidate (GA-03),DEM,REP,REP,REP,-23.88,1.1,98.9,Safe R,-27.56,5.35,-29.88,6.0,False,False,,,0.0,0.0,,,0.0,projected,projected,38.06,61.94,0.0,111487,181439,0,0,292926
GA-04,house,GA,04,Democratic candidate (GA-04),Republican candidate (GA-04),DEM,REP,DEM,DEM,64.0,100.0,0.0,Safe D,56.98,5.35,53.04,10.95,False,False,,,0.0,0.0,,,0.0,projected,projected,82.0,18.0,0.0,177492,38967,0,0,216459
GA-05,house,GA,05,Democratic candidate (GA-05),Republican candidate (GA-05),DEM,REP,DEM,DEM,82.57,100.0,0.0,Safe D,75.55,5.35,72.33,10.24,False,False,,,0.0,0.0,,,0.0,projected,projected,91.28,8.72,0.0,224934,21480,0,0,246414
GA-06,house,GA,06,Democratic candidate (GA-06),Republican candidate (GA-06),DEM,REP,DEM,DEM,59.73,100.0,0.0,Safe D,52.71,5.35,50.34,9.39,False,False,,,0.0,0.0,,,0.0,projected,projected,79.87,20.13,0.0,210118,52972,0,0,263091
GA-07,house,GA,07,Democratic candidate (GA-07),Republican candidate (GA-07),DEM,REP,REP,REP,-16.02,6.1,93.9,Likely R,-19.7,5.35,-22.27,6.25,False,False,,,0.0,0.0,,,0.0,projected,projected,41.99,58.01,0.0,127044,175513,0,0,302558
GA-08,house,GA,08,Democratic candidate (GA-08),Republican candidate (GA-08),DEM,REP,REP,REP,-23.82,1.1,98.9,Safe R,-27.5,5.35,-30.76,6.94,False,False,,,0.0,0.0,,,0.0,projected,projected,38.09,61.91,0.0,92172,149815,0,0,241986
GA-09,house,GA,09,Democratic candidate (GA-09),Republican candidate (GA-09),DEM,REP,REP,REP,-28.12,0.3,99.7,Safe R,-31.8,5.35,-34.33,6.21,False,False,,,0.0,0.0,,,0.0,projected,projected,35.94,64.06,0.0,101044,180094,0,0,281138
GA-10,house,GA,10,Democratic candidate (GA-10),Republican candidate (GA-10),DEM,REP,REP,REP,-14.96,7.5,92.5,Likely R,-18.64,5.35,-20.93,5.98,False,False,,,0.0,0.0,,,0.0,projected,projected,42.52,57.48,0.0,123222,166572,0,0,289794
GA-11,house,GA,11,Democratic candidate (GA-11),Republican candidate (GA-11),DEM,REP,REP,REP,-17.47,4.6,95.4,Safe R,-21.16,5.35,-23.52,6.05,False,False,,,0.0,0.0,,,0.0,projected,projected,41.26,58.74,0.0,121520,172981,0,0,294500
GA-12,house,GA,12,Democratic candidate (GA-12),Republican candidate (GA-12),DEM,REP,REP,REP,-7.02,24.9,75.1,Likely R,-10.7,5.35,-14.2,7.18,False,False,,,0.0,0.0,,,0.0,projected,projected,46.49,53.51,0.0,113527,130662,0,0,244189
GA-13,house,GA,13,Democratic candidate (GA-13),Republican candidate (GA-13),DEM,REP,DEM,DEM,51.39,100.0,0.0,Safe D,44.38,5.35,42.65,8.74,False,False,,,0.0,0.0,,,0.0,projected,projected,75.7,24.3,0.0,193285,62056,0,0,255340
