race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.91,50.09,8.0,0.0,
AK-GOV,2,45.27,53.13,0.0,1.6,Other
AK-SEN,1,45.48,46.52,8.0,0.0,
AK-SEN,2,48.84,49.56,0.0,1.6,Other
ME-SEN,1,48.24,46.76,5.0,0.0,
ME-SEN,2,50.34,48.66,0.0,1.0,Other
AK-01,1,42.35,49.65,8.0,0.0,
AK-01,2,45.95,52.45,0.0,1.6,Other
ME-01,1,62.7,32.3,5.0,0.0,
ME-01,2,64.8,34.2,0.0,1.0,Other
ME-02,1,44.93,50.07,5.0,0.0,
ME-02,2,47.03,51.97,0.0,1.0,Other
