race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,36.18,49.58,7.76,IND,0.0,2.22,5,0.3585
AK-SEN,48.54,48.38,0.44,NPA,0.02,0.99,14,0.1795
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.3531
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1581
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.315
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.2678
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.6598
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.4656
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0012
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.5216
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0594
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.3245
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.1984
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.3376
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.258
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.4156
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1989
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,50.91,34.49,0.0,,0.0,0.0,3,0.4923
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.3703
FL-09,41.0,41.0,0.0,,0.0,0.0,1,1.0
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.4886
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.6219
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.3455
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.9772
FL-22,50.0,50.0,0.0,,0.0,0.0,1,0.6598
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0686
FL-27,45.0,45.0,0.0,,0.0,0.0,1,1.0
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0171
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.1251
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1118
GA-07,43.0,46.0,0.0,,0.0,0.0,1,0.9117
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.3216
GA-SEN,53.62,42.98,0.0,,0.0,0.0,11,0.1349
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.1768
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.2101
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0201
IA-GOV,49.47,44.28,0.0,,0.0,0.0,7,0.4398
IA-SEN,45.64,45.68,0.38,LIB,0.0,0.0,12,0.4066
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.4131
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.4886
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.4143
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.5359
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0016
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.3878
KS-GOV,47.0,46.0,0.0,,0.0,0.0,1,0.7236
KS-SEN,43.78,44.12,3.6,LIB,0.0,0.0,4,0.4155
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.4064
KY-SEN,39.99,49.0,0.0,,0.0,0.0,2,0.4679
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.2536
