race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-8.51,30.0,70.0,Lean R,-13.27,5.12,-9.21,0.0,0.0,-1.06,-13.8,5.29,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,45.01,53.39,1.6,106431,126232,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-20.73,2.3,97.7,Safe R,-29.66,5.12,-21.65,0.0,3.37,-0.48,-30.88,10.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,0,0,0,39.64,60.36,0.0,628465,957098,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.13,0.6,99.4,Safe R,-30.62,5.12,-26.13,0.0,-0.13,-0.51,-31.57,5.43,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.93,63.07,0.0,310041,529416,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,7.09,75.3,24.7,Likely D,-4.25,5.12,7.24,0.0,6.01,0.36,-5.59,12.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.7,36.79,11,6.65,0.257,0,0,0,53.54,46.46,0.0,1270362,1102161,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.43,99.7,0.3,Safe D,23.42,5.12,29.43,0.0,0.0,0.89,20.82,7.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.2,32.44,3,22.76,0.15,0,0,0,64.22,35.78,0.0,7127107,3971436,0,0,11098543
CO-GOV,governor,CO,GOV,Phil Weiser,Victor Marx,DEM,REP,,DEM,15.94,93.8,6.2,Likely D,11.48,5.12,16.59,0.0,0.0,-0.01,11.29,4.65,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,50.1,37.8,1,12.3,0.15,0,0,0,57.97,42.03,0.0,1295612,939310,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.85,96.6,3.4,Safe D,15.88,5.12,19.89,0.0,-1.03,-0.09,14.76,4.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.0,36.0,1,13.0,0.15,0,0,0,59.43,40.57,0.0,731627,499513,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-4.85,32.0,68.0,Lean R,-10.43,5.12,-5.26,0.0,-0.47,0.51,-13.22,8.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.78,41.34,14,-3.73,0.272,0,0,0,47.58,52.42,0.0,3641900,4012927,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,3.49,63.2,36.8,Lean D,-1.84,5.12,3.16,0.0,0.0,-0.12,-2.21,5.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.97,46.59,3,5.34,0.15,0,0,0,51.75,48.25,0.0,1901655,1773391,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,32.05,99.9,0.1,Safe D,25.72,5.12,32.05,0.0,1.67,-0.46,23.56,8.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,66.02,33.98,0.0,238805,122886,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,3.5,63.2,36.8,Lean D,-12.13,5.12,3.14,0.0,10.86,-0.71,-13.45,16.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.38,45.25,4,5.22,0.175,0,0,0,51.75,48.25,0.0,602612,561842,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.01,0.0,100.0,Safe R,-36.27,5.12,-44.01,0.0,-12.37,-0.49,-37.52,-6.48,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,28.0,72.0,0.0,177364,456179,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,18.35,96.2,3.8,Safe D,12.91,5.12,18.01,0.0,-0.02,0.0,11.14,7.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,0,0,0,59.18,40.82,0.0,2340282,1614455,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-11.73,12.8,87.2,Likely R,-16.42,5.12,-11.73,0.0,0.0,-0.43,-16.41,4.68,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,44.13,55.87,0.0,410136,519177,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.33,99.9,0.1,Safe D,27.8,5.12,33.7,0.0,1.13,-0.34,25.91,5.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.79,31.4,6,22.39,0.21,0,0,0,65.66,34.34,0.0,1596651,834917,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.3,100.0,0.0,Safe D,30.37,5.12,38.84,0.0,3.43,-0.08,29.51,6.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,68.15,31.85,0.0,1449390,677444,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.85,87.4,12.6,Likely D,7.36,5.12,11.51,0.0,0.0,-0.97,7.09,4.77,False,False,,,0.0,0.0,,,0.0,projected,projected,54.25,40.75,2,13.51,0.17,0,0,0,55.93,44.07,0.0,325473,256489,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.97,89.5,10.5,Likely D,-0.43,5.12,14.04,0.0,9.97,-0.63,-1.44,14.41,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.9,35.32,17,10.28,0.283,0,0,0,56.49,43.51,0.0,2239242,1725020,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,9.39,81.8,18.2,Likely D,4.83,5.12,9.11,0.0,-0.12,-0.72,4.34,5.05,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.0,37.0,1,11.0,0.15,0,0,0,54.7,45.3,0.0,1245858,1031886,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-17.79,4.3,95.7,Safe R,-20.91,5.12,-19.52,0.0,-3.25,-0.48,-20.84,3.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,41.1,58.9,0.0,272526,390485,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-10.86,14.7,85.3,Likely R,3.63,5.12,-11.9,0.0,-19.79,-0.86,2.82,-13.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.17,44.73,5,-6.56,0.194,0,0,0,44.57,55.43,0.0,257755,320577,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,7.26,75.9,24.1,Likely D,7.41,5.12,7.26,0.0,-6.39,1.12,6.14,1.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,53.63,46.37,0.0,346664,299713,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,3.14,61.9,38.1,Lean D,-1.57,5.12,4.8,0.0,0.85,0.4,-3.15,6.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.44,42.52,5,-3.74,0.194,0,0,0,51.57,48.43,0.0,535841,503227,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,14.38,91.8,8.2,Likely D,15.56,5.12,13.31,0.0,-7.5,0.13,12.68,1.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.54,33.77,14,17.24,0.272,0,0,0,57.19,42.81,0.0,3324703,2488795,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.15,34.4,65.6,Lean R,-10.38,5.12,-5.95,0.0,0.0,-0.69,-11.31,7.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.65,47.15,16,0.48,0.28,0,0,0,47.93,52.07,0.0,1934065,2101447,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.14,0.1,99.9,Safe R,-34.86,5.12,-31.14,0.0,-0.7,-0.7,-34.95,3.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,34.43,65.57,0.0,377426,718797,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,6.11,72.3,27.7,Lean D,15.18,5.12,6.55,0.0,-13.29,-0.46,14.89,-8.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,43.56,2,3.58,0.15,0,0,0,53.05,46.95,0.0,833885,737890,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,16.77,94.8,5.2,Likely D,-0.99,5.12,15.22,0.0,11.61,-0.53,-1.75,18.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.88,30.24,9,21.64,0.242,0,0,0,58.39,41.61,0.0,2874702,2048916,0,0,4923617
