race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.2066
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.3472
AK-SEN,46.31,46.61,0.0,,0.0,1.7,11,0.1711
AL-02,44.0,45.0,0.0,,0.0,0.0,1,0.7405
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0042
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.2443
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.032
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.004
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.5878
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.2022
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0594
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.6752
CA-GOV,57.29,33.73,0.0,,0.0,0.0,4,0.5736
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.0655
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0033
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0005
CT-GOV,49.0,36.0,0.0,,0.0,0.0,1,0.7071
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.3223
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.7405
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.2127
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0597
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0583
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.1222
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.0969
GA-GOV,51.22,46.32,0.0,,0.0,0.0,4,0.5418
GA-SEN,54.7,43.03,0.0,,0.0,0.0,9,0.1786
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0001
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.1403
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0686
IA-GOV,50.38,45.25,0.0,,0.0,0.0,4,0.5974
IA-SEN,47.62,47.09,0.0,,0.0,0.0,8,0.4251
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.2494
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0054
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0242
KY-06,37.16,37.4,0.0,,0.0,0.0,2,0.4873
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0096
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.2827
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.2117
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0146
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.1157
ME-GOV,52.66,39.25,2.78,IND,0.0,0.0,2,0.7638
ME-SEN,48.49,43.49,0.0,,0.0,0.0,2,0.966
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.1663
MI-07,48.0,46.0,0.0,,0.0,0.0,1,0.8312
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0188
MI-GOV,44.43,35.22,7.18,IND,0.0,0.0,16,0.0986
MI-SEN,45.47,43.18,0.0,,0.0,0.0,14,0.3393
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0482
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.6752
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.1934
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.1049
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.4156
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.134
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.4842
MT-SEN,28.92,45.17,15.16,IND,0.0,0.0,3,0.6767
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.3398
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0655
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0655
NC-SEN,49.28,40.08,0.81,LIB,0.0,0.0,20,0.133
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.2618
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0026
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.1194
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.097
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.1404
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.4219
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.1639
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0001
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.3703
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.1939
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.0748
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.008
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0385
NY-17,51.0,45.0,0.0,,0.0,0.0,1,0.8507
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.0385
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.4156
NY-GOV,50.54,33.74,0.32,LIB,0.0,0.0,14,0.147
OH-07,43.0,44.0,0.0,,0.0,0.0,1,0.6598
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.1612
OH-GOV,47.65,47.15,0.08,LIB,0.0,0.0,16,0.167
OH-SEN,48.69,47.86,0.09,LIB,0.0,0.0,14,0.1945
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.34
