race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,33.66,47.35,8.36,IND,0.0,1.14,6,0.3502
AK-GOV,40.0,41.0,0.0,,0.0,21.0,1,0.8909
AK-SEN,47.88,47.24,1.36,NPA,0.01,1.51,15,0.1725
AL-02,45.19,45.62,0.0,,0.0,0.0,3,0.3893
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1067
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.2127
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.1808
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.4454
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.3143
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0008
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.3522
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0401
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.2191
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.134
CA-48,45.16,42.21,0.0,,0.0,0.0,2,0.4675
CA-GOV,57.79,36.61,0.0,,0.0,0.0,6,0.2902
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.2806
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1343
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,54.03,37.28,0.0,,0.0,0.0,5,0.5193
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.25
FL-09,41.0,41.0,0.0,,0.0,0.0,1,0.6752
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.3299
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.4199
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.2333
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.6598
FL-22,49.55,49.33,0.0,,0.0,0.0,2,0.5682
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0463
FL-27,45.58,46.16,0.0,,0.0,0.0,2,0.8041
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0116
FL-GOV,41.43,43.38,0.32,NPA,0.0,0.0,18,0.121
FL-SEN,44.14,48.26,0.0,,0.0,0.0,6,0.3372
GA-07,43.0,46.0,0.0,,0.0,0.0,1,0.6156
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.2171
GA-SEN,52.28,43.16,0.25,IND,0.0,0.0,13,0.2146
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.1194
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.1418
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0136
IA-GOV,50.07,41.61,0.0,,0.0,0.0,11,0.5516
IA-SEN,45.3,44.41,0.39,LIB,0.0,0.0,17,0.4676
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.2789
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.3299
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.2797
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.3618
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0011
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.2618
KS-GOV,43.72,50.47,0.0,,0.0,0.0,3,0.7864
KS-SEN,44.65,43.65,3.61,LIB,0.0,0.0,6,0.4988
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.2744
KY-SEN,39.99,49.0,0.0,,0.0,0.0,2,0.3159
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.1712
