race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-5.49,39.9,60.1,Lean R,-13.18,3.25,-13.8,8.31,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,58.81,41.14,4,17.67,0.175,46.5,51.9,1.6,109949,122714,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-23.14,1.4,98.6,Safe R,-29.63,3.25,-30.88,7.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.43,61.57,0.0,609346,976217,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.39,0.3,99.7,Safe R,-30.5,3.25,-31.57,3.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.8,64.2,0.0,300550,538907,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.99,71.6,28.4,Lean D,-4.25,3.25,-5.59,11.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.37,38.56,8,6.809999999999995,0.233,52.99,47.01,0.0,1257275,1115249,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.34,99.7,0.3,Safe D,23.32,3.25,20.82,7.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.17,35.83,0.0,7122047,3976496,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.29,96.7,3.3,Safe D,11.58,3.25,11.29,8.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.64,40.36,0.0,1333015,901907,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.44,94.2,5.8,Likely D,15.88,3.25,14.76,1.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.22,41.78,0.0,716791,514349,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.11,24.9,75.1,Likely R,-10.56,3.25,-13.22,6.11,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.95,43.24,7,-8.29,0.223,46.45,53.55,0.0,3555310,4099516,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.29,54.9,45.1,Toss-up,-1.71,3.25,-2.21,3.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.64,49.36,0.0,1861186,1813860,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,29.71,99.8,0.2,Safe D,25.73,3.25,23.56,6.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.86,35.14,0.0,234583,127107,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,0.59,52.3,47.7,Toss-up,-12.1,3.25,-13.45,14.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.3,49.7,0.0,585677,578777,0,0,1164454
