race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,43.52,48.48,8.0,0.0,
AK-GOV,2,46.88,51.52,0.0,1.6,Other
AK-SEN,1,44.2,47.8,8.0,0.0,
AK-SEN,2,47.56,50.84,0.0,1.6,Other
ME-SEN,1,46.41,48.59,5.0,0.0,
ME-SEN,2,48.51,50.49,0.0,1.0,Other
AK-01,1,44.45,47.55,8.0,0.0,
AK-01,2,47.81,50.59,0.0,1.6,Other
ME-01,1,59.99,35.01,5.0,0.0,
ME-01,2,62.09,36.91,0.0,1.0,Other
ME-02,1,48.63,46.37,5.0,0.0,
ME-02,2,50.73,48.27,0.0,1.0,Other
