race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.78,50.22,8.0,0.0,
AK-GOV,2,45.14,53.26,0.0,1.6,Other
AK-SEN,1,44.74,47.26,8.0,0.0,
AK-SEN,2,48.1,50.3,0.0,1.6,Other
ME-SEN,1,47.57,47.43,5.0,0.0,
ME-SEN,2,49.67,49.33,0.0,1.0,Other
AK-01,1,42.16,49.84,8.0,0.0,
AK-01,2,45.76,52.64,0.0,1.6,Other
ME-01,1,62.41,32.59,5.0,0.0,
ME-01,2,64.51,34.49,0.0,1.0,Other
ME-02,1,44.71,50.29,5.0,0.0,
ME-02,2,46.81,52.19,0.0,1.0,Other
