race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.1166
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.3249
AK-SEN,50.58,44.98,0.0,,0.0,3.88,8,0.1193
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0142
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.8312
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.1088
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0137
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.1203
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.2021
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0015
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.2227
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0113
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0017
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.7236
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.2031
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.1984
FL-GOV,40.81,43.6,0.18,IND,0.0,0.0,13,0.3273
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.3296
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.4253
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0761
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0005
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.4774
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.2333
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.6598
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.2418
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.25
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0184
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0825
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.6156
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0327
MA-GOV,55.52,30.9,0.0,,0.0,0.0,4,0.3747
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.1543
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0496
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.3938
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0136
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.1252
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.064
MI-GOV,37.03,30.32,17.84,IND,0.0,0.0,14,0.1549
MI-SEN,40.79,43.28,0.0,,0.0,0.0,7,0.2389
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.164
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.0964
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.036
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.4559
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.7756
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.3839
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.2227
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.2227
NC-SEN,49.38,39.79,0.52,LIB,0.0,0.0,18,0.2675
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.8909
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0088
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.4061
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.3301
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0692
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.4085
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.1044
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0002
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.6598
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.2545
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0272
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.1309
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.1309
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.1309
NY-GOV,49.9,33.65,0.78,LIB,0.0,0.0,12,0.1641
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.5484
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.1124
