race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
CA-07,house,CA,07,Democratic candidate (CA-07),Republican candidate (CA-07),DEM,REP,DEM,DEM,22.0,98.2,1.8,Safe D,16.67,3.67,13.26,8.75,False,False,,,0.0,0.0,,,0.0,projected,projected,61.0,39.0,0.0,148132,94702,0,0,242835
CA-08,house,CA,08,Democratic candidate (CA-08),Republican candidate (CA-08),DEM,REP,DEM,DEM,44.49,100.0,0.0,Safe D,39.16,3.67,35.19,9.31,False,False,,,0.0,0.0,,,0.0,projected,projected,72.25,27.75,0.0,157963,60680,0,0,218644
CA-09,house,CA,09,Democratic candidate (CA-09),Republican candidate (CA-09),DEM,REP,DEM,DEM,22.36,98.4,1.6,Safe D,17.03,3.67,11.8,10.57,False,False,,,0.0,0.0,,,0.0,projected,projected,61.18,38.82,0.0,114983,72956,0,0,187940
CA-10,house,CA,10,Democratic candidate (CA-10),Republican candidate (CA-10),DEM,REP,DEM,DEM,42.93,100.0,0.0,Safe D,37.59,3.67,34.75,8.18,False,False,,,0.0,0.0,,,0.0,projected,projected,71.46,28.54,0.0,189009,75472,0,0,264480
CA-11,house,CA,11,Democratic candidate (CA-11),Republican candidate (CA-11),DEM,REP,DEM,DEM,79.48,100.0,0.0,Safe D,74.14,3.67,70.62,8.86,False,False,,,0.0,0.0,,,0.0,projected,projected,89.74,10.26,0.0,226888,25939,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,80.91,3.67,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jennifer Tran,80.0,confirmed,,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,17.21,95.0,5.0,Safe D,6.5,3.67,0.51,16.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,58.61,41.39,0.0,85314,60256,0,0,145569
CA-14,house,CA,14,Democratic candidate (CA-14),Republican candidate (CA-14),DEM,REP,DEM,DEM,45.96,100.0,0.0,Safe D,40.62,3.67,36.2,9.75,False,False,,,0.0,0.0,,,0.0,projected,projected,72.98,27.02,0.0,145890,54020,0,0,199910
CA-15,house,CA,15,Democratic candidate (CA-15),Republican candidate (CA-15),DEM,REP,DEM,DEM,59.11,100.0,0.0,Safe D,53.77,3.67,49.64,9.47,False,False,,,0.0,0.0,,,0.0,projected,projected,79.55,20.45,0.0,170158,43731,0,0,213889
CA-16,house,CA,16,Democratic candidate (CA-16),Republican candidate (CA-16),DEM,REP,DEM,DEM,58.41,100.0,0.0,Safe D,53.08,3.67,49.91,8.5,False,False,,,0.0,0.0,,,0.0,projected,projected,79.21,20.79,0.0,188572,49503,0,0,238075
CA-17,house,CA,17,Democratic candidate (CA-17),Republican candidate (CA-17),DEM,REP,DEM,DEM,50.49,100.0,0.0,Safe D,45.15,3.67,40.75,9.75,False,False,,,0.0,0.0,,,0.0,projected,projected,75.25,24.75,0.0,139179,45787,0,0,184966
CA-18,house,CA,18,Democratic candidate (CA-18),Republican candidate (CA-18),DEM,REP,DEM,DEM,40.18,100.0,0.0,Safe D,34.85,3.67,29.37,10.81,False,False,,,0.0,0.0,,,0.0,projected,projected,70.09,29.91,0.0,116501,49713,0,0,166214
CA-19,house,CA,19,Democratic candidate (CA-19),Republican candidate (CA-19),DEM,REP,DEM,DEM,43.18,100.0,0.0,Safe D,38.76,3.67,35.64,7.54,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,68.97,27.37,3.66,181727,72114,9644,0,263484
CA-20,house,CA,20,(no Democrat — top-two),Vince Fong,DEM,REP,REP,REP,-40.0,0.0,100.0,Safe R,-30.29,3.67,-32.98,-7.02,False,False,,,0.0,0.0,REP,R challenger (CA-20),80.0,,confirmed,0.0,100.0,0.0,0,220803,0,0,220803
CA-21,house,CA,21,Democratic candidate (CA-21),Republican candidate (CA-21),DEM,REP,DEM,DEM,16.82,94.6,5.4,Likely D,11.48,3.67,6.17,10.65,False,False,,,0.0,0.0,,,0.0,projected,projected,58.41,41.59,0.0,82512,58750,0,0,141263
CA-22,house,CA,22,Rudy Salas,David Valadao,DEM,REP,REP,REP,2.13,58.1,41.9,Toss-up,4.51,3.67,-1.86,3.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.06,48.94,0.0,61181,58631,0,0,119812
CA-23,house,CA,23,Democratic candidate (CA-23),Republican candidate (CA-23),DEM,REP,REP,REP,-14.75,7.9,92.1,Likely R,-16.75,3.67,-19.9,5.15,False,False,,,0.0,0.0,,,0.0,projected,projected,42.63,57.37,0.0,82522,111072,0,0,193594
CA-24,house,CA,24,Democratic candidate (CA-24),Republican candidate (CA-24),DEM,REP,DEM,DEM,33.67,99.9,0.1,Safe D,28.33,3.67,25.76,7.91,False,False,,,0.0,0.0,,,0.0,projected,projected,66.84,33.16,0.0,164385,81570,0,0,245955
CA-25,house,CA,25,Democratic candidate (CA-25),Republican candidate (CA-25),DEM,REP,DEM,DEM,15.64,93.3,6.7,Likely D,10.3,3.67,5.97,9.67,False,False,,,0.0,0.0,,,0.0,projected,projected,57.82,42.18,0.0,109313,79744,0,0,189057
CA-26,house,CA,26,Democratic candidate (CA-26),Republican candidate (CA-26),DEM,REP,DEM,DEM,24.42,99.0,1.0,Safe D,19.09,3.67,15.73,8.69,False,False,,,0.0,0.0,,,0.0,projected,projected,62.21,37.79,0.0,149533,90829,0,0,240362
CA-27,house,CA,27,Democratic candidate (CA-27),Republican candidate (CA-27),DEM,REP,REP,REP,16.11,93.8,6.2,Likely D,14.1,3.67,10.06,6.05,False,False,,,0.0,0.0,,,0.0,projected,projected,58.05,41.95,0.0,120317,86933,0,0,207250
CA-28,house,CA,28,Democratic candidate (CA-28),Republican candidate (CA-28),DEM,REP,DEM,DEM,35.15,100.0,0.0,Safe D,29.81,3.67,26.17,8.98,False,False,,,0.0,0.0,,,0.0,projected,projected,67.57,32.43,0.0,154572,74171,0,0,228743
CA-29,house,CA,29,Democratic candidate (CA-29),Republican candidate (CA-29),DEM,REP,DEM,DEM,46.39,100.0,0.0,Safe D,41.05,3.67,34.71,11.68,False,False,,,0.0,0.0,,,0.0,projected,projected,73.19,26.81,0.0,122465,44852,0,0,167318
CA-30,house,CA,30,Democratic candidate (CA-30),Republican candidate (CA-30),DEM,REP,DEM,DEM,50.3,100.0,0.0,Safe D,44.96,3.67,41.41,8.89,False,False,,,0.0,0.0,,,0.0,projected,projected,75.15,24.85,0.0,179643,59407,0,0,239051
CA-31,house,CA,31,Democratic candidate (CA-31),Republican candidate (CA-31),DEM,REP,DEM,DEM,23.03,98.6,1.4,Safe D,17.69,3.67,12.61,10.42,False,False,,,0.0,0.0,,,0.0,projected,projected,61.51,38.49,0.0,125702,78646,0,0,204348
CA-32,house,CA,32,Democratic candidate (CA-32),Republican candidate (CA-32),DEM,REP,DEM,DEM,35.23,100.0,0.0,Safe D,29.89,3.67,25.76,9.46,False,False,,,0.0,0.0,,,0.0,projected,projected,67.61,32.39,0.0,170229,81540,0,0,251770
CA-33,house,CA,33,Democratic candidate (CA-33),Republican candidate (CA-33),DEM,REP,DEM,DEM,21.27,97.9,2.1,Safe D,15.93,3.67,10.12,11.15,False,False,,,0.0,0.0,,,0.0,projected,projected,60.64,39.36,0.0,105426,68442,0,0,173868
CA-34,house,CA,34,Jimmy Gomez,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,58.66,3.67,53.04,-13.04,False,False,,,0.0,0.0,DEM,David Kim,80.0,confirmed,,100.0,0.0,0.0,150165,0,0,0,150165
CA-35,house,CA,35,Democratic candidate (CA-35),Republican candidate (CA-35),DEM,REP,DEM,DEM,19.12,96.6,3.4,Safe D,13.78,3.67,8.0,11.12,False,False,,,0.0,0.0,,,0.0,projected,projected,59.56,40.44,0.0,108562,73714,0,0,182276
CA-36,house,CA,36,Democratic candidate (CA-36),Republican candidate (CA-36),DEM,REP,DEM,DEM,48.87,100.0,0.0,Safe D,43.53,3.67,40.42,8.45,False,False,,,0.0,0.0,,,0.0,projected,projected,74.43,25.57,0.0,200918,69006,0,0,269925
CA-37,house,CA,37,Democratic candidate (CA-37),Republican candidate (CA-37),DEM,REP,DEM,DEM,73.01,100.0,0.0,Safe D,67.67,3.67,62.31,10.7,False,False,,,0.0,0.0,,,0.0,projected,projected,86.5,13.5,0.0,142374,22212,0,0,164586
CA-38,house,CA,38,Democratic candidate (CA-38),Republican candidate (CA-38),DEM,REP,DEM,DEM,24.01,98.9,1.1,Safe D,18.68,3.67,12.8,11.22,False,False,,,0.0,0.0,,,0.0,projected,projected,62.01,37.99,0.0,113587,69599,0,0,183185
CA-39,house,CA,39,Democratic candidate (CA-39),Republican candidate (CA-39),DEM,REP,DEM,DEM,20.97,97.8,2.2,Safe D,15.64,3.67,9.85,11.13,False,False,,,0.0,0.0,,,0.0,projected,projected,60.49,39.51,0.0,99553,65032,0,0,164585
CA-40,house,CA,40,Democratic candidate (CA-40),Republican candidate (CA-40),DEM,REP,REP,REP,-8.15,21.8,78.2,Likely R,-10.15,3.67,-12.6,4.45,False,False,,,0.0,0.0,,,0.0,projected,projected,45.93,54.07,0.0,122503,144235,0,0,266738
CA-41,house,CA,41,Democratic candidate (CA-41),Republican candidate (CA-41),DEM,REP,REP,REP,21.38,98.0,2.0,Safe D,19.38,3.67,14.61,6.77,False,False,,,0.0,0.0,,,0.0,projected,projected,60.69,39.31,0.0,132034,85520,0,0,217554
CA-42,house,CA,42,Democratic candidate (CA-42),Republican candidate (CA-42),DEM,REP,DEM,DEM,22.13,98.3,1.7,Safe D,16.8,3.67,13.57,8.56,False,False,,,0.0,0.0,,,0.0,projected,projected,61.07,38.93,0.0,149466,95294,0,0,244759
CA-43,house,CA,43,Democratic candidate (CA-43),Republican candidate (CA-43),DEM,REP,DEM,DEM,61.84,100.0,0.0,Safe D,56.5,3.67,50.59,11.24,False,False,,,0.0,0.0,,,0.0,projected,projected,80.92,19.08,0.0,126536,29838,0,0,156374
CA-44,house,CA,44,Democratic candidate (CA-44),Republican candidate (CA-44),DEM,REP,DEM,DEM,48.48,100.0,0.0,Safe D,43.14,3.67,36.32,12.16,False,False,,,0.0,0.0,,,0.0,projected,projected,74.24,25.76,0.0,114204,39628,0,0,153833
CA-45,house,CA,45,Democratic candidate (CA-45),Republican candidate (CA-45),DEM,REP,DEM,DEM,13.64,90.4,9.6,Likely D,8.31,3.67,4.07,9.57,False,False,,,0.0,0.0,,,0.0,projected,projected,56.82,43.18,0.0,119457,90773,0,0,210230
CA-46,house,CA,46,Democratic candidate (CA-46),Republican candidate (CA-46),DEM,REP,DEM,DEM,27.15,99.5,0.5,Safe D,21.81,3.67,16.7,10.45,False,False,,,0.0,0.0,,,0.0,projected,projected,63.57,36.43,0.0,101253,58018,0,0,159271
CA-47,house,CA,47,Democratic candidate (CA-47),Republican candidate (CA-47),DEM,REP,DEM,DEM,19.4,96.8,3.2,Safe D,13.34,3.67,10.47,8.92,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,57.54,38.85,3.61,144104,97283,9040,0,250428
CA-48,house,CA,48,Democratic candidate (CA-48),Republican candidate (CA-48),DEM,REP,DEM,DEM,11.03,85.4,14.6,Likely D,5.69,3.67,3.52,7.51,False,False,,,0.0,0.0,,,0.0,projected,projected,55.51,44.49,0.0,127481,102157,0,0,229638
CA-49,house,CA,49,Democratic candidate (CA-49),Republican candidate (CA-49),DEM,REP,DEM,DEM,19.99,97.2,2.8,Safe D,14.65,3.67,12.48,7.51,False,False,,,0.0,0.0,,,0.0,projected,projected,60.0,40.0,0.0,163086,108745,0,0,271831
CA-50,house,CA,50,Democratic candidate (CA-50),Republican candidate (CA-50),DEM,REP,DEM,DEM,26.24,99.4,0.6,Safe D,20.91,3.67,18.83,7.41,False,False,,,0.0,0.0,,,0.0,projected,projected,63.12,36.88,0.0,164257,95968,0,0,260226
CA-51,house,CA,51,Democratic candidate (CA-51),Republican candidate (CA-51),DEM,REP,DEM,DEM,26.83,99.5,0.5,Safe D,21.5,3.67,18.79,8.05,False,False,,,0.0,0.0,,,0.0,projected,projected,63.42,36.58,0.0,157873,91073,0,0,248947
CA-52,house,CA,52,Democratic candidate (CA-52),Republican candidate (CA-52),DEM,REP,DEM,DEM,29.52,99.8,0.2,Safe D,24.19,3.67,18.06,11.47,False,False,,,0.0,0.0,,,0.0,projected,projected,64.76,35.24,0.0,123614,67263,0,0,190877
CO-01,house,CO,01,Democratic candidate (CO-01),Republican candidate (CO-01),DEM,REP,DEM,DEM,68.07,100.0,0.0,Safe D,62.74,3.67,57.61,10.46,False,False,,,0.0,0.0,,,0.0,projected,projected,84.04,15.96,0.0,215509,40939,0,0,256448
CO-02,house,CO,02,Democratic candidate (CO-02),Republican candidate (CO-02),DEM,REP,DEM,DEM,49.99,100.0,0.0,Safe D,44.66,3.67,40.92,9.08,False,False,,,0.0,0.0,,,0.0,projected,projected,75.0,25.0,0.0,226759,75597,0,0,302356
CO-03,house,CO,03,Democratic candidate (CO-03),Republican candidate (CO-03),DEM,REP,REP,REP,-3.86,35.6,64.4,Lean R,-5.86,3.67,-9.98,6.12,False,False,,,0.0,0.0,,,0.0,projected,projected,48.07,51.93,0.0,136878,147858,0,0,284736
CO-04,house,CO,04,Democratic candidate (CO-04),Republican candidate (CO-04),DEM,REP,REP,REP,-13.3,10.1,89.9,Likely R,-15.3,3.67,-18.71,5.41,False,False,,,0.0,0.0,,,0.0,projected,projected,43.35,56.65,0.0,140066,183039,0,0,323105
CO-05,house,CO,05,Democratic candidate (CO-05),Republican candidate (CO-05),DEM,REP,REP,REP,-4.32,33.9,66.1,Lean R,-6.33,3.67,-9.34,5.01,False,False,,,0.0,0.0,,,0.0,projected,projected,47.84,52.16,0.0,125734,137097,0,0,262831
CO-06,house,CO,06,Democratic candidate (CO-06),Republican candidate (CO-06),DEM,REP,DEM,DEM,30.1,99.8,0.2,Safe D,24.76,3.67,20.36,9.74,False,False,,,0.0,0.0,,,0.0,projected,projected,65.05,34.95,0.0,164095,88163,0,0,252258
CO-07,house,CO,07,Democratic candidate (CO-07),Republican candidate (CO-07),DEM,REP,DEM,DEM,24.02,98.9,1.1,Safe D,18.68,3.67,15.41,8.6,False,False,,,0.0,0.0,,,0.0,projected,projected,62.01,37.99,0.0,193489,118549,0,0,312038
CO-08,house,CO,08,Yadira Caraveo,Gabe Evans,DEM,REP,REP,REP,5.32,69.5,30.5,Lean D,3.32,3.67,-1.88,7.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.66,47.34,0.0,126989,114161,0,0,241150
CT-01,house,CT,01,Democratic candidate (CT-01),Republican candidate (CT-01),DEM,REP,DEM,DEM,30.74,99.8,0.2,Safe D,25.4,3.67,23.27,7.47,False,False,,,0.0,0.0,,,0.0,projected,projected,65.37,34.63,0.0,157394,83385,0,0,240779
CT-02,house,CT,02,Democratic candidate (CT-02),Republican candidate (CT-02),DEM,REP,DEM,DEM,14.72,92.1,7.9,Likely D,9.38,3.67,7.86,6.86,False,False,,,0.0,0.0,,,0.0,projected,projected,57.36,42.64,0.0,156026,115986,0,0,272012
CT-03,house,CT,03,Democratic candidate (CT-03),Republican candidate (CT-03),DEM,REP,DEM,DEM,21.79,98.1,1.9,Safe D,16.45,3.67,14.34,7.45,False,False,,,0.0,0.0,,,0.0,projected,projected,60.89,39.11,0.0,145799,93631,0,0,239430
CT-04,house,CT,04,Democratic candidate (CT-04),Republican candidate (CT-04),DEM,REP,DEM,DEM,31.6,99.9,0.1,Safe D,26.27,3.67,23.73,7.87,False,False,,,0.0,0.0,,,0.0,projected,projected,65.8,34.2,0.0,155900,81023,0,0,236923
CT-05,house,CT,05,Democratic candidate (CT-05),Republican candidate (CT-05),DEM,REP,DEM,DEM,12.96,89.3,10.7,Likely D,7.62,3.67,5.68,7.28,False,False,,,0.0,0.0,,,0.0,projected,projected,56.48,43.52,0.0,136676,105320,0,0,241996
DE-01,house,DE,01,Democratic candidate (DE-01),Republican candidate (DE-01),DEM,REP,DEM,DEM,22.47,98.4,1.6,Safe D,17.13,3.67,14.84,7.63,False,False,,,0.0,0.0,,,0.0,projected,projected,61.23,38.77,0.0,218940,138603,0,0,357542
FL-01,house,FL,01,Democratic candidate (FL-01),Republican candidate (FL-01),DEM,REP,REP,REP,-32.3,0.1,99.9,Safe R,-34.31,3.67,-37.53,5.23,False,False,,,0.0,0.0,,,0.0,projected,projected,33.85,66.15,0.0,100133,195696,0,0,295828
FL-02,house,FL,02,Democratic candidate (FL-02),Republican candidate (FL-02),DEM,REP,REP,REP,-12.08,12.4,87.6,Likely R,-14.09,3.67,-18.33,6.24,False,False,,,0.0,0.0,,,0.0,projected,projected,43.96,56.04,0.0,127124,162070,0,0,289194
FL-03,house,FL,03,Democratic candidate (FL-03),Republican candidate (FL-03),DEM,REP,REP,REP,-15.05,7.5,92.5,Likely R,-17.06,3.67,-21.26,6.21,False,False,,,0.0,0.0,,,0.0,projected,projected,42.47,57.53,0.0,119150,161380,0,0,280531
FL-04,house,FL,04,Democratic candidate (FL-04),Republican candidate (FL-04),DEM,REP,REP,REP,-6.38,27.1,72.9,Lean R,-8.38,3.67,-11.96,5.58,False,False,,,0.0,0.0,,,0.0,projected,projected,46.81,53.19,0.0,130656,148467,0,0,279123
FL-05,house,FL,05,Democratic candidate (FL-05),Republican candidate (FL-05),DEM,REP,REP,REP,-16.23,6.0,94.0,Likely R,-18.23,3.67,-21.69,5.47,False,False,,,0.0,0.0,,,0.0,projected,projected,41.89,58.11,0.0,128742,178610,0,0,307352
FL-06,house,FL,06,Democratic candidate (FL-06),Republican candidate (FL-06),DEM,REP,REP,REP,-24.17,1.0,99.0,Safe R,-26.17,3.67,-30.31,6.14,False,False,,,0.0,0.0,,,0.0,projected,projected,37.92,62.08,0.0,117462,192338,0,0,309800
FL-07,house,FL,07,Democratic candidate (FL-07),Republican candidate (FL-07),DEM,REP,REP,REP,-6.51,26.6,73.4,Lean R,-8.52,3.67,-12.62,6.1,False,False,,,0.0,0.0,,,0.0,projected,projected,46.74,53.26,0.0,140243,159789,0,0,300032
FL-08,house,FL,08,Democratic candidate (FL-08),Republican candidate (FL-08),DEM,REP,REP,REP,-10.66,15.4,84.6,Likely R,-12.66,3.67,-16.4,5.74,False,False,,,0.0,0.0,,,0.0,projected,projected,44.67,55.33,0.0,135196,167451,0,0,302647
FL-09,house,FL,09,Democratic candidate (FL-09),Republican candidate (FL-09),DEM,REP,REP,REP,-10.41,15.9,84.1,Likely R,-12.42,3.67,-17.93,7.52,False,False,,,0.0,0.0,,,0.0,projected,projected,44.79,55.21,0.0,117754,145126,0,0,262880
FL-10,house,FL,10,Democratic candidate (FL-10),Republican candidate (FL-10),DEM,REP,DEM,DEM,34.53,100.0,0.0,Safe D,29.19,3.67,24.29,10.24,False,False,,,0.0,0.0,,,0.0,projected,projected,67.27,32.73,0.0,141218,68722,0,0,209940
FL-11,house,FL,11,Democratic candidate (FL-11),Republican candidate (FL-11),DEM,REP,REP,REP,-9.97,17.0,83.0,Likely R,-11.97,3.67,-15.84,5.87,False,False,,,0.0,0.0,,,0.0,projected,projected,45.02,54.98,0.0,142016,173455,0,0,315471
FL-12,house,FL,12,Democratic candidate (FL-12),Republican candidate (FL-12),DEM,REP,REP,REP,-8.59,20.5,79.5,Likely R,-10.59,3.67,-15.55,6.96,False,False,,,0.0,0.0,,,0.0,projected,projected,45.71,54.29,0.0,122996,146112,0,0,269109
FL-13,house,FL,13,Democratic candidate (FL-13),Republican candidate (FL-13),DEM,REP,REP,REP,-7.6,23.4,76.6,Likely R,-9.6,3.67,-13.46,5.86,False,False,,,0.0,0.0,,,0.0,projected,projected,46.2,53.8,0.0,132369,154136,0,0,286505
FL-14,house,FL,14,Democratic candidate (FL-14),Republican candidate (FL-14),DEM,REP,REP,REP,-4.39,33.7,66.3,Lean R,-6.4,3.67,-10.62,6.23,False,False,,,0.0,0.0,,,0.0,projected,projected,47.8,52.2,0.0,130320,142296,0,0,272616
FL-15,house,FL,15,Democratic candidate (FL-15),Republican candidate (FL-15),DEM,REP,REP,REP,-13.26,10.2,89.8,Likely R,-15.26,3.67,-20.09,6.84,False,False,,,0.0,0.0,,,0.0,projected,projected,43.37,56.63,0.0,121509,158655,0,0,280164
FL-16,house,FL,16,Democratic candidate (FL-16),Republican candidate (FL-16),DEM,REP,REP,REP,-7.27,24.3,75.7,Likely R,-9.28,3.67,-13.81,6.54,False,False,,,0.0,0.0,,,0.0,projected,projected,46.36,53.64,0.0,140583,162632,0,0,303214
FL-17,house,FL,17,Democratic candidate (FL-17),Republican candidate (FL-17),DEM,REP,REP,REP,-15.79,6.5,93.5,Likely R,-17.79,3.67,-22.24,6.45,False,False,,,0.0,0.0,,,0.0,projected,projected,42.11,57.89,0.0,133668,183787,0,0,317455
FL-18,house,FL,18,Democratic candidate (FL-18),Republican candidate (FL-18),DEM,REP,REP,REP,-10.78,15.1,84.9,Likely R,-12.79,3.67,-17.1,6.32,False,False,,,0.0,0.0,,,0.0,projected,projected,44.61,55.39,0.0,116191,144282,0,0,260473
FL-19,house,FL,19,Democratic candidate (FL-19),Republican candidate (FL-19),DEM,REP,REP,REP,-24.03,1.1,98.9,Safe R,-26.04,3.67,-30.42,6.38,False,False,,,0.0,0.0,,,0.0,projected,projected,37.98,62.02,0.0,112789,184149,0,0,296938
FL-20,house,FL,20,Democratic candidate (FL-20),Republican candidate (FL-20),DEM,REP,DEM,DEM,48.32,100.0,0.0,Safe D,42.98,3.67,37.5,10.81,False,False,,,0.0,0.0,,,0.0,projected,projected,74.16,25.84,0.0,168917,58863,0,0,227780
FL-21,house,FL,21,Democratic candidate (FL-21),Republican candidate (FL-21),DEM,REP,REP,REP,-10.06,16.8,83.2,Likely R,-12.06,3.67,-16.36,6.3,False,False,,,0.0,0.0,,,0.0,projected,projected,44.97,55.03,0.0,142247,174064,0,0,316310
FL-22,house,FL,22,Democratic candidate (FL-22),Republican candidate (FL-22),DEM,REP,REP,REP,-2.63,40.1,59.9,Toss-up,-4.63,3.67,-10.6,7.98,False,False,,,0.0,0.0,,,0.0,projected,projected,48.69,51.31,0.0,132292,139427,0,0,271719
FL-23,house,FL,23,Democratic candidate (FL-23),Republican candidate (FL-23),DEM,REP,DEM,DEM,25.14,99.2,0.8,Safe D,19.81,3.67,13.94,11.2,False,False,,,0.0,0.0,,,0.0,projected,projected,62.57,37.43,0.0,148903,89069,0,0,237972
FL-24,house,FL,24,Democratic candidate (FL-24),Republican candidate (FL-24),DEM,REP,DEM,DEM,52.11,100.0,0.0,Safe D,46.77,3.67,39.08,13.03,False,False,,,0.0,0.0,,,0.0,projected,projected,76.05,23.95,0.0,148286,46692,0,0,194978
FL-25,house,FL,25,Democratic candidate (FL-25),Republican candidate (FL-25),DEM,REP,REP,REP,-0.84,46.8,53.2,Toss-up,-2.84,3.67,-9.22,8.38,False,False,,,0.0,0.0,,,0.0,projected,projected,49.58,50.42,0.0,131550,133777,0,0,265327
FL-26,house,FL,26,Democratic candidate (FL-26),Republican candidate (FL-26),DEM,REP,REP,REP,-8.32,21.3,78.7,Likely R,-10.33,3.67,-18.5,10.18,False,False,,,0.0,0.0,,,0.0,projected,projected,45.84,54.16,0.0,104937,123995,0,0,228932
FL-27,house,FL,27,Democratic candidate (FL-27),Republican candidate (FL-27),DEM,REP,REP,REP,-5.38,30.3,69.7,Lean R,-7.38,3.67,-14.7,9.32,False,False,,,0.0,0.0,,,0.0,projected,projected,47.31,52.69,0.0,112075,124821,0,0,236896
FL-28,house,FL,28,Democratic candidate (FL-28),Republican candidate (FL-28),DEM,REP,REP,REP,-15.03,7.5,92.5,Likely R,-17.03,3.67,-25.63,10.59,False,False,,,0.0,0.0,,,0.0,projected,projected,42.48,57.52,0.0,100111,135529,0,0,235640
GA-01,house,GA,01,Democratic candidate (GA-01),Republican candidate (GA-01),DEM,REP,REP,REP,-11.52,13.5,86.5,Likely R,-13.52,3.67,-15.92,4.4,False,False,,,0.0,0.0,,,0.0,projected,projected,44.24,55.76,0.0,112696,142036,0,0,254732
GA-02,house,GA,02,Democratic candidate (GA-02),Republican candidate (GA-02),DEM,REP,DEM,DEM,15.66,93.3,6.7,Likely D,10.33,3.67,7.66,8.01,False,False,,,0.0,0.0,,,0.0,projected,projected,57.83,42.17,0.0,128191,93469,0,0,221660
GA-03,house,GA,03,Democratic candidate (GA-03),Republican candidate (GA-03),DEM,REP,REP,REP,-26.32,0.6,99.4,Safe R,-28.32,3.67,-29.88,3.56,False,False,,,0.0,0.0,,,0.0,projected,projected,36.84,63.16,0.0,107920,185007,0,0,292926
GA-04,house,GA,04,Democratic candidate (GA-04),Republican candidate (GA-04),DEM,REP,DEM,DEM,61.56,100.0,0.0,Safe D,56.22,3.67,53.04,8.52,False,False,,,0.0,0.0,,,0.0,projected,projected,80.78,19.22,0.0,174855,41604,0,0,216459
GA-05,house,GA,05,Democratic candidate (GA-05),Republican candidate (GA-05),DEM,REP,DEM,DEM,80.13,100.0,0.0,Safe D,74.79,3.67,72.33,7.8,False,False,,,0.0,0.0,,,0.0,projected,projected,90.07,9.93,0.0,221933,24481,0,0,246414
GA-06,house,GA,06,Democratic candidate (GA-06),Republican candidate (GA-06),DEM,REP,DEM,DEM,57.29,100.0,0.0,Safe D,51.96,3.67,50.34,6.95,False,False,,,0.0,0.0,,,0.0,projected,projected,78.65,21.35,0.0,206914,56177,0,0,263091
GA-07,house,GA,07,Democratic candidate (GA-07),Republican candidate (GA-07),DEM,REP,REP,REP,-18.46,3.9,96.1,Safe R,-20.46,3.67,-22.27,3.82,False,False,,,0.0,0.0,,,0.0,projected,projected,40.77,59.23,0.0,123359,179198,0,0,302558
GA-08,house,GA,08,Democratic candidate (GA-08),Republican candidate (GA-08),DEM,REP,REP,REP,-26.26,0.6,99.4,Safe R,-28.26,3.67,-30.76,4.5,False,False,,,0.0,0.0,,,0.0,projected,projected,36.87,63.13,0.0,89224,152762,0,0,241986
GA-09,house,GA,09,Democratic candidate (GA-09),Republican candidate (GA-09),DEM,REP,REP,REP,-30.55,0.2,99.8,Safe R,-32.56,3.67,-34.33,3.78,False,False,,,0.0,0.0,,,0.0,projected,projected,34.72,65.28,0.0,97620,183518,0,0,281138
GA-10,house,GA,10,Democratic candidate (GA-10),Republican candidate (GA-10),DEM,REP,REP,REP,-17.39,4.8,95.2,Safe R,-19.4,3.67,-20.93,3.54,False,False,,,0.0,0.0,,,0.0,projected,projected,41.3,58.7,0.0,119692,170102,0,0,289794
GA-11,house,GA,11,Democratic candidate (GA-11),Republican candidate (GA-11),DEM,REP,REP,REP,-19.91,2.8,97.2,Safe R,-21.91,3.67,-23.52,3.61,False,False,,,0.0,0.0,,,0.0,projected,projected,40.05,59.95,0.0,117933,176568,0,0,294500
GA-12,house,GA,12,Democratic candidate (GA-12),Republican candidate (GA-12),DEM,REP,REP,REP,-9.45,18.3,81.7,Likely R,-11.46,3.67,-14.2,4.75,False,False,,,0.0,0.0,,,0.0,projected,projected,45.27,54.73,0.0,110553,133636,0,0,244189
GA-13,house,GA,13,Democratic candidate (GA-13),Republican candidate (GA-13),DEM,REP,DEM,DEM,48.96,100.0,0.0,Safe D,43.62,3.67,42.65,6.31,False,False,,,0.0,0.0,,,0.0,projected,projected,74.48,25.52,0.0,190175,65166,0,0,255340
