race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.15,50.85,8.0,0.0,
AK-GOV,2,44.51,53.89,0.0,1.6,Other
AK-SEN,1,44.56,47.44,8.0,0.0,
AK-SEN,2,47.92,50.48,0.0,1.6,Other
ME-SEN,1,47.65,47.35,5.0,0.0,
ME-SEN,2,49.75,49.25,0.0,1.0,Other
AK-01,1,41.52,50.48,8.0,0.0,
AK-01,2,45.12,53.28,0.0,1.6,Other
ME-01,1,61.68,33.32,5.0,0.0,
ME-01,2,63.78,35.22,0.0,1.0,Other
ME-02,1,44.3,50.7,5.0,0.0,
ME-02,2,46.4,52.6,0.0,1.0,Other
