race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-2.56,44.3,55.7,Toss-up,-12.19,3.71,-5.21,0.21,4.11,-1.06,-13.8,11.23,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,51.01,47.09,8,3.66,0.233,8661662,6500847,0,47.94,50.46,1.6,113351,119311,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-25.63,0.7,99.3,Safe R,-27.39,3.71,-25.63,-2.4,0.93,-0.48,-30.88,5.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,37.19,62.81,0.0,589616,995947,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-27.36,0.4,99.6,Safe R,-29.46,3.71,-28.83,-0.9,-1.67,-0.51,-31.57,4.21,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.32,63.68,0.0,304907,534550,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,24.26,99.0,1.0,Safe D,13.68,3.71,24.26,3.32,3.55,-0.01,11.29,12.96,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.13,37.87,0.0,1388513,846408,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,23.54,98.8,1.2,Safe D,15.61,3.71,23.54,2.84,1.67,-0.28,14.84,8.7,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,61.77,38.23,0.0,220861,136682,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-6.18,27.7,72.3,Lean R,-8.77,3.71,-6.23,-0.02,-1.67,0.51,-13.22,7.04,False,False,,,0.0,0.0,,,0.0,projected,confirmed,39.49,45.48,5,-5.95,0.194,8188392,8407064,0,46.91,53.09,0.0,3590952,4063874,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,10.45,84.2,15.8,Likely D,-0.42,3.71,11.77,1.88,6.73,-0.12,-2.21,12.66,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,55.22,44.78,0.0,2029520,1645526,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-2.23,41.6,58.4,Toss-up,-8.29,3.71,-3.04,3.19,-0.93,-0.71,-13.45,11.22,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,44.41,45.69,3,-1.13,0.15,3463099,0,0,47.6,49.77,2.63,554291,579538,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-40.93,0.0,100.0,Safe R,-38.25,3.71,-40.93,-2.93,-2.97,-0.49,-37.52,-3.41,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,29.53,70.47,0.0,187106,446437,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,18.66,96.3,3.7,Safe D,14.42,3.71,18.66,0.53,0.0,0.0,11.14,7.52,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.33,40.67,0.0,2346354,1608383,0,0,3954737
