race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.1214
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.2041
AK-SEN,46.31,46.61,0.0,,0.0,1.7,11,0.1006
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.7062
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.3162
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.63
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.1436
AR-SEN,42.86,46.25,0.0,,0.0,0.0,2,0.4447
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0024
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.3455
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.1188
AZ-GOV,50.0,43.89,0.64,IND,0.0,0.0,12,0.1765
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.3969
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.6752
CA-GOV,57.29,33.73,0.0,,0.0,0.0,4,0.3371
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.8312
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.3978
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0003
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.7325
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.7405
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.9772
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.1895
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.691
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.4353
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.125
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0351
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0343
FL-GOV,38.12,42.8,0.52,NPA,0.0,0.0,16,0.1923
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.2236
GA-GOV,50.44,45.91,0.0,,0.0,0.0,6,0.4401
GA-SEN,53.98,43.02,0.0,,0.0,0.0,10,0.1597
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.3536
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.4202
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0403
IA-GOV,50.38,45.25,0.0,,0.0,0.0,4,0.3512
IA-SEN,47.62,47.09,0.0,,0.0,0.0,8,0.2499
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.8262
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.9772
ID-SEN,33.75,41.67,1.03,IND,0.0,0.0,3,0.4234
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0032
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.7756
KS-SEN,43.05,47.11,0.0,,0.0,0.0,2,0.337
KY-06,44.9,44.95,0.0,,0.0,0.0,3,0.5167
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0057
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.1661
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.1245
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0086
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.2811
ME-GOV,52.17,38.68,3.21,IND,0.0,0.0,3,0.5306
ME-SEN,48.77,44.86,0.0,,0.0,0.0,3,0.6371
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0978
MI-07,48.0,46.0,0.0,,0.0,0.0,1,0.4886
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.011
MI-GOV,45.32,38.9,2.01,IND,0.0,0.0,19,0.1676
MI-SEN,43.55,44.9,0.0,,0.0,0.0,18,0.3565
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0283
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.3969
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.1137
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.0616
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.2443
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.0787
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.2846
MT-SEN,30.62,43.35,16.23,IND,0.0,0.0,5,0.6213
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.1997
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0385
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0385
NC-SEN,50.49,39.12,1.21,LIB,0.0,0.0,23,0.2378
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.1539
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0015
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0702
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.057
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.0825
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.248
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.0963
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.2176
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.114
NM-GOV,46.0,45.0,0.0,,0.0,0.0,1,0.691
NV-02,48.0,46.0,0.0,,0.0,0.0,1,0.6447
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.4188
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0047
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0226
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.6561
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.8909
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.2443
NY-GOV,49.64,36.09,0.24,LIB,0.0,0.0,15,0.1213
OH-07,43.5,41.49,0.0,,0.0,0.0,2,0.6825
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.0947
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.7691
OH-GOV,47.65,47.15,0.08,LIB,0.0,0.0,16,0.0982
OH-SEN,48.69,47.86,0.09,LIB,0.0,0.0,14,0.1143
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.1999
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0248
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.5117
PA-08,46.51,45.0,0.0,,0.0,0.0,3,0.2437
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0348
PA-GOV,52.77,35.68,0.0,,0.0,0.0,11,0.2655
RI-GOV,38.59,21.21,18.93,IND,0.0,0.0,2,0.2942
RI-SEN,52.0,34.82,0.0,,0.0,0.0,2,0.2552
SC-01,44.5,46.5,2.5,LIB,0.0,0.0,1,0.8123
SC-07,36.7,41.1,0.0,,0.0,0.0,1,0.933
SC-GOV,37.0,45.0,0.0,,0.0,0.0,1,0.7236
SC-SEN,39.0,47.0,0.0,,0.0,0.0,1,0.7236
SD-SEN,35.08,52.22,0.0,,0.0,0.0,5,0.1732
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.0558
TX-15,48.36,45.85,0.0,,0.0,0.0,3,0.375
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.0376
TX-28,35.5,44.0,0.0,,0.0,0.0,1,0.4156
TX-34,40.79,43.36,0.0,,0.0,0.0,2,0.2351
TX-GOV,44.63,48.81,0.52,LIB,0.0,0.0,19,0.375
TX-SEN,47.41,45.23,0.57,LIB,0.0,0.0,24,0.3596
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0194
VA-02,47.0,47.0,0.0,,0.0,0.0,1,0.6598
VT-01,60.96,25.34,1.66,IND,0.0,0.0,2,0.5956
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.5956
WA-03,41.67,42.92,0.0,,0.0,0.0,2,0.3661
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.2127
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.0422
WI-03,49.96,46.05,0.0,,0.0,0.0,5,0.2277
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.2279
WI-GOV,45.18,42.45,0.0,,0.0,0.0,2,0.3137
