race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,43.1,48.9,8.0,0.0,
AK-GOV,2,46.46,51.94,0.0,1.6,Other
AK-SEN,1,45.09,46.91,8.0,0.0,
AK-SEN,2,48.45,49.95,0.0,1.6,Other
ME-SEN,1,47.26,47.74,5.0,0.0,
ME-SEN,2,49.36,49.64,0.0,1.0,Other
AK-01,1,43.86,48.14,8.0,0.0,
AK-01,2,47.22,51.18,0.0,1.6,Other
ME-01,1,61.01,33.99,5.0,0.0,
ME-01,2,63.11,35.89,0.0,1.0,Other
ME-02,1,49.47,45.53,5.0,0.0,
ME-02,2,51.57,47.43,0.0,1.0,Other
