race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.01,50.99,8.0,0.0,
AK-GOV,2,44.37,54.03,0.0,1.6,Other
AK-SEN,1,44.07,47.93,8.0,0.0,
AK-SEN,2,47.43,50.97,0.0,1.6,Other
ME-SEN,1,47.28,47.72,5.0,0.0,
ME-SEN,2,49.38,49.62,0.0,1.0,Other
AK-01,1,41.27,50.73,8.0,0.0,
AK-01,2,44.87,53.53,0.0,1.6,Other
ME-01,1,61.4,33.6,5.0,0.0,
ME-01,2,63.5,35.5,0.0,1.0,Other
ME-02,1,44.06,50.94,5.0,0.0,
ME-02,2,46.16,52.84,0.0,1.0,Other
