race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.5117
AK-GOV,38.0,16.0,0.0,,0.0,21.0,1,0.5
AK-SEN,48.06,46.46,0.0,,0.0,0.0,6,0.101
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0625
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.4774
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0603
AZ-06,42.0,41.0,0.0,,0.0,0.0,1,0.032
AZ-GOV,43.33,37.08,0.0,,0.0,0.0,8,0.1141
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0066
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.9772
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0496
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0073
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.8909
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.8706
FL-GOV,35.05,39.25,2.82,IND,0.0,0.0,7,0.2477
FL-SEN,38.0,46.0,0.0,,0.0,0.0,1,0.7756
GA-SEN,47.68,43.29,0.0,,0.0,0.0,6,0.1148
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0021
IA-03,45.0,42.0,0.0,,0.0,0.0,1,0.0422
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.2443
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0806
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.3618
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.1436
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.3027
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.2444
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.2176
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.5612
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0597
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.0752
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.2806
MI-GOV,37.13,36.0,16.15,IND,0.0,0.0,10,0.202
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.1343
MN-01,41.0,44.0,0.0,,0.0,0.0,1,0.4156
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.4227
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.1578
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.4061
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.9772
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.9772
NC-SEN,48.53,36.72,0.0,,0.0,0.0,9,0.1136
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0385
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.2178
NH-02,51.18,38.82,0.0,,0.0,0.0,4,0.0988
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0305
NH-SEN,46.76,42.09,0.0,,0.0,0.0,10,0.1109
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0011
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.4188
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.1194
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.5743
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.5743
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.5743
NY-GOV,50.27,32.94,1.5,LIB,0.0,0.0,9,0.3625
OH-GOV,49.69,44.11,0.0,,0.0,0.0,9,0.1035
OH-SEN,47.77,47.33,0.0,,0.0,0.0,7,0.2411
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.4253
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.0292
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0105
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0376
PA-GOV,53.58,35.25,0.0,,0.0,0.0,4,0.3653
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.2191
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0065
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0146
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.9548
TX-GOV,41.94,49.19,1.21,LIB,0.0,0.0,4,0.4245
TX-SEN,45.38,45.48,0.71,LIB,0.0,0.0,6,0.2634
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.492
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.3032
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0226
