date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-03-13,235,381,4.3,4.26,-0.04,40.93,55.72,-14.79,5.81,0.37,2.74,0.435,3.4,56739221,51606508,68574,4.74
