code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
CA-43,district,CA,54.96,3.11,60.18,2.11,50.59,15.8,80.7,-64.9,-4.9,7.6,26.3,51.9,10.1,3.4,0.7
CA-44,district,CA,41.6,3.11,47.27,2.57,36.32,20.4,76.2,-55.8,-7.1,8.9,10.6,64.7,10.8,3.9,1.1
CA-45,district,CA,6.76,3.11,10.47,0.6,4.07,36.5,60.1,-23.6,-4.6,21.5,3.1,30.9,41.4,2.3,0.8
CA-46,district,CA,20.26,3.11,25.4,2.03,16.7,29.7,66.8,-37.1,-6.6,19.3,2.6,57.4,16.0,4.1,0.6
CA-47,district,CA,11.79,3.11,14.74,-0.17,10.47,35.8,60.8,-25.1,-1.8,48.9,2.7,16.6,29.7,1.6,0.5
CA-48,district,CA,4.15,3.11,8.12,0.86,3.52,38.4,58.2,-19.7,-2.9,46.1,5.1,35.0,9.1,3.9,0.9
CA-49,district,CA,13.11,3.11,16.23,0.01,12.48,35.5,61.1,-25.6,-1.1,59.5,3.2,19.4,14.7,2.3,0.9
CA-50,district,CA,19.36,3.11,22.33,-0.14,18.83,32.9,63.7,-30.8,-1.0,56.9,4.0,16.6,19.5,2.2,0.8
CA-51,district,CA,19.95,3.11,23.38,0.32,18.79,32.4,64.1,-31.7,-1.5,52.8,8.1,23.9,11.3,2.9,1.0
CA-52,district,CA,22.64,3.11,27.76,2.01,18.06,29.0,67.6,-38.6,-6.1,16.8,8.3,55.0,15.7,3.3,1.0
CO-01,district,CO,58.82,3.11,62.27,0.34,57.61,16.1,80.4,-64.3,-1.0,57.7,9.5,24.0,5.1,3.3,0.4
CO-02,district,CO,40.74,3.11,43.45,-0.4,40.92,24.6,72.0,-47.4,0.6,78.8,1.6,12.3,4.8,2.3,0.3
CO-03,district,CO,-9.78,3.11,-6.56,0.11,-9.98,45.4,51.1,-5.7,-0.8,69.5,1.5,22.6,1.4,4.8,0.3
CO-04,district,CO,-19.22,3.11,-16.53,-0.42,-18.71,50.1,46.4,3.7,0.6,78.3,2.5,11.8,4.5,2.7,0.3
CO-05,district,CO,-10.24,3.11,-7.3,-0.17,-9.34,46.1,50.5,-4.4,0.2,68.2,7.6,15.2,4.9,3.4,0.8
CO-06,district,CO,20.85,3.11,24.06,0.1,20.36,32.6,64.0,-31.4,-0.4,58.9,11.2,19.1,7.2,3.0,0.5
CO-07,district,CO,14.76,3.11,17.51,-0.36,15.41,35.6,61.0,-25.4,0.4,77.2,2.0,13.3,4.1,3.2,0.2
CO-08,district,CO,-0.6,3.11,3.27,0.76,-1.88,40.7,55.9,-15.2,-2.5,55.1,2.5,33.9,4.3,3.9,0.3
CT-01,district,CT,24.46,3.11,27.58,0.01,23.27,31.4,65.1,-33.7,0.4,60.2,16.7,15.3,6.2,1.5,0.1
CT-02,district,CT,8.44,3.11,10.96,-0.59,7.86,38.7,57.9,-19.2,1.3,80.5,5.1,7.7,4.4,2.1,0.2
CT-03,district,CT,15.51,3.11,18.54,-0.08,14.34,35.3,61.2,-25.9,0.6,64.1,14.8,14.2,5.3,1.5,0.1
CT-04,district,CT,25.33,3.11,28.65,0.21,23.73,30.7,65.8,-35.1,-0.3,59.4,13.4,19.8,6.1,1.2,0.1
CT-05,district,CT,6.68,3.11,9.83,0.04,5.68,38.8,57.8,-19.0,-0.0,67.4,8.8,18.0,4.2,1.5,0.1
DE-01,district,DE,15.61,3.11,18.44,-0.28,14.84,35.8,60.8,-25.0,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL-01,district,FL,-36.7,3.11,-34.14,-0.54,-37.53,58.0,38.5,19.5,1.6,72.0,13.5,6.7,4.2,3.2,0.4
FL-02,district,FL,-16.49,3.11,-13.77,-0.4,-18.33,49.6,46.9,2.7,1.9,65.3,23.0,6.4,2.8,2.3,0.2
FL-03,district,FL,-19.45,3.11,-16.61,-0.27,-21.26,50.5,46.1,4.4,1.2,67.6,15.8,10.6,3.9,1.9,0.2
FL-04,district,FL,-10.78,3.11,-7.87,-0.19,-11.96,47.2,49.4,-2.2,1.9,54.9,31.4,7.8,3.6,2.1,0.3
FL-05,district,FL,-20.63,3.11,-17.82,-0.3,-21.69,50.8,45.7,5.1,0.8,67.3,12.8,10.8,7.0,1.8,0.3
FL-06,district,FL,-28.57,3.11,-25.85,-0.38,-30.31,54.4,42.1,12.3,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.92,3.11,-7.71,0.1,-12.62,46.2,50.4,-4.2,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.06,3.11,-12.1,-0.15,-16.4,48.3,48.3,0.0,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.81,3.11,-10.68,1.03,-17.93,46.7,49.8,-3.1,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.8,3.11,30.87,0.97,24.29,29.5,67.0,-37.5,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.37,3.11,-11.09,0.17,-15.84,47.6,49.0,-1.4,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.99,3.11,-9.47,0.41,-15.55,46.7,49.9,-3.2,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.0,3.11,-9.32,-0.43,-13.46,47.2,49.3,-2.1,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.79,3.11,-5.18,0.51,-10.62,44.8,51.7,-6.9,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.66,3.11,-14.6,-0.05,-20.09,49.4,47.2,2.2,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.67,3.11,-8.76,-0.19,-13.81,47.0,49.5,-2.5,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.19,3.11,-17.45,-0.37,-22.24,50.8,45.8,4.9,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.19,3.11,-11.59,0.48,-17.1,47.7,48.8,-1.1,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.43,3.11,-25.28,0.04,-30.42,53.7,42.9,10.8,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.58,3.11,44.52,0.83,37.5,24.4,72.2,-47.8,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,3.11,-11.41,-0.06,-16.36,48.1,48.5,-0.4,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,3.11,-3.09,0.83,-10.6,43.7,52.8,-9.1,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,3.11,21.18,0.66,13.94,33.9,62.7,-28.8,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,3.11,49.27,1.78,39.08,21.7,74.8,-53.1,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,3.11,-1.54,0.59,-9.22,43.2,53.4,-10.2,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,3.11,-6.55,3.07,-18.5,43.3,53.3,-10.0,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,3.11,-3.64,3.03,-14.7,42.0,54.6,-12.6,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,3.11,-13.33,3.0,-25.63,46.2,50.3,-4.1,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,3.11,-12.46,-0.3,-15.92,49.1,47.4,1.7,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,3.11,11.62,-0.06,7.66,39.4,57.2,-17.8,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,3.11,-27.41,-0.45,-29.88,55.5,41.1,14.4,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,3.11,58.14,0.56,53.04,18.8,77.8,-59.1,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,3.11,76.29,0.14,72.33,11.6,85.0,-73.4,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,3.11,53.57,0.26,50.34,21.2,75.3,-54.1,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,3.11,-19.57,-0.47,-22.27,51.4,45.2,6.2,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,3.11,-27.2,-0.3,-30.76,55.5,41.1,14.4,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,3.11,-31.37,-0.17,-34.33,56.4,40.1,16.3,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,3.11,-18.42,-0.38,-20.93,51.6,44.9,6.7,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,3.11,-20.89,-0.33,-23.52,52.2,44.3,7.9,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,3.11,-10.37,-0.27,-14.2,48.5,48.1,0.4,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,3.11,45.33,0.35,42.65,24.5,72.0,-47.5,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,3.11,-34.75,-0.37,-37.03,58.2,38.3,19.9,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,3.11,29.51,-0.58,25.17,28.7,67.9,-39.2,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,3.11,27.33,-0.35,22.06,30.2,66.4,-36.2,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,3.11,-4.65,-0.75,-8.59,45.5,51.0,-5.5,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,3.11,-6.28,-0.83,-10.13,46.4,50.2,-3.9,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,3.11,-0.94,-0.64,-4.46,43.8,52.7,-8.9,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,3.11,-28.04,-0.62,-31.9,55.3,41.2,14.1,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,3.11,-42.14,-0.56,-46.2,61.1,35.4,25.7,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,3.11,-24.06,-0.42,-27.56,53.3,43.2,10.1,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,3.11,38.73,0.13,32.27,27.7,68.8,-41.1,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,3.11,39.24,0.36,33.6,27.2,69.3,-42.1,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,3.11,39.23,1.28,31.81,25.0,71.6,-46.7,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,3.11,38.95,2.23,28.79,24.3,72.3,-48.0,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,3.11,41.3,-0.45,37.55,25.4,71.1,-45.7,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,3.11,9.81,-0.35,5.67,39.0,57.6,-18.6,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,3.11,72.05,0.3,66.13,12.9,83.7,-70.8,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,3.11,12.53,0.08,7.01,37.1,59.5,-22.4,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,3.11,41.55,-0.32,37.04,25.2,71.4,-46.2,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,3.11,26.72,0.15,22.34,31.3,65.3,-34.0,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,3.11,15.55,-0.1,11.6,36.2,60.3,-24.1,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,3.11,-41.47,-0.87,-44.13,61.4,35.2,26.1,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,3.11,13.58,-0.55,10.63,38.0,58.6,-20.6,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,3.11,10.09,0.14,5.26,38.5,58.0,-19.5,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,3.11,-37.78,-0.9,-40.5,59.8,36.8,23.0,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,3.11,-20.37,-0.75,-23.07,52.2,44.4,7.8,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,3.11,8.58,-0.36,4.81,39.9,56.7,-16.9,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,3.11,5.93,-0.03,0.4,40.9,55.7,-14.8,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,3.11,-23.34,-0.48,-26.92,53.3,43.2,10.1,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,3.11,-29.09,-0.69,-31.73,55.9,40.6,15.3,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,3.11,-27.56,-0.7,-29.88,55.1,41.4,13.7,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,3.11,-14.89,-0.78,-17.13,49.9,46.6,3.3,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,3.11,-30.82,-0.79,-33.1,56.6,40.0,16.6,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,3.11,45.56,0.07,42.16,24.3,72.2,-47.9,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,3.11,-33.4,-0.88,-36.49,57.9,38.6,19.3,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,3.11,-27.35,-0.86,-30.39,55.2,41.3,13.9,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,3.11,-28.82,-0.35,-31.85,55.4,41.2,14.2,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,3.11,-16.51,-0.41,-20.06,50.3,46.2,4.1,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,3.11,6.41,-0.55,4.17,40.6,56.0,-15.4,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,3.11,-20.84,-0.42,-23.7,52.1,44.5,7.6,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,3.11,-44.45,-0.8,-47.91,62.6,33.9,28.7,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,3.11,-38.58,-0.81,-41.93,60.1,36.5,23.6,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,3.11,22.64,-0.38,19.27,34.1,62.5,-28.4,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,3.11,-33.31,-0.84,-36.16,57.8,38.8,19.1,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,3.11,-61.3,-0.98,-64.67,69.8,26.8,43.1,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,3.11,-12.19,-0.67,-15.31,48.8,47.8,1.0,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,3.11,-36.43,-0.35,-39.08,58.9,37.7,21.2,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,3.11,53.39,0.23,48.71,21.6,75.0,-53.4,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,3.11,-32.81,-0.41,-36.65,57.9,38.6,19.3,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,3.11,-30.54,-0.41,-34.59,57.0,39.6,17.4,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,3.11,-30.18,-0.39,-34.39,57.0,39.6,17.4,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,3.11,-29.49,-0.37,-32.4,56.3,40.2,16.1,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,3.11,18.8,-0.12,13.91,35.1,61.5,-26.3,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,3.11,28.44,-0.45,24.29,31.1,65.5,-34.4,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,3.11,24.43,0.08,19.39,32.3,64.2,-31.9,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,3.11,24.44,-0.72,20.13,33.0,63.5,-30.5,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,3.11,50.19,-0.46,46.35,21.6,74.9,-53.3,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,3.11,24.92,-0.5,21.09,32.7,63.9,-31.2,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,3.11,70.9,0.32,65.14,12.7,83.9,-71.2,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,3.11,31.36,-0.55,26.99,30.1,66.5,-36.5,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,3.11,14.71,-0.73,10.94,37.3,59.2,-21.9,1.9,87.2,4.6,5.0,1.7,1.4,0.1
