race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.63
AK-GOV,38.0,16.0,0.0,,0.0,21.0,1,0.6156
AK-SEN,48.06,46.46,0.0,,0.0,0.0,6,0.1244
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0769
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.5878
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0742
AZ-06,42.0,41.0,0.0,,0.0,0.0,1,0.0394
AZ-GOV,43.33,37.08,0.0,,0.0,0.0,8,0.1404
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0082
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0611
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.009
FL-GOV,35.05,39.25,2.82,IND,0.0,0.0,7,0.3049
FL-SEN,38.0,46.0,0.0,,0.0,0.0,1,0.9548
GA-SEN,47.68,43.29,0.0,,0.0,0.0,6,0.1413
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0026
IA-03,45.0,42.0,0.0,,0.0,0.0,1,0.052
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.3008
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0992
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.4454
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.1768
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.3727
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.3009
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.2679
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.691
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0735
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.0926
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.3455
MI-GOV,37.13,36.0,16.15,IND,0.0,0.0,10,0.2487
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.1653
MN-01,41.0,44.0,0.0,,0.0,0.0,1,0.5117
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.5204
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.1943
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.5
NC-SEN,48.53,36.72,0.0,,0.0,0.0,9,0.1398
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0474
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.2682
NH-02,51.18,38.82,0.0,,0.0,0.0,4,0.1216
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0376
NH-SEN,46.76,42.09,0.0,,0.0,0.0,10,0.1366
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0013
NV-GOV,41.81,43.7,0.0,,0.0,0.0,3,0.277
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.1469
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.7071
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.7071
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.7071
NY-GOV,50.21,32.6,1.55,LIB,0.0,0.0,8,0.3741
OH-GOV,49.69,44.11,0.0,,0.0,0.0,9,0.1275
OH-SEN,48.04,48.13,0.0,,0.0,0.0,6,0.1635
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.5236
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.0359
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.013
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0463
PA-GOV,53.58,35.25,0.0,,0.0,0.0,4,0.4498
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.2697
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.008
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0179
TX-GOV,41.94,49.19,1.21,LIB,0.0,0.0,4,0.5226
TX-SEN,44.95,45.61,0.9,LIB,0.0,0.0,5,0.1845
VA-01,40.0,41.0,0.0,,0.0,0.0,1,0.0084
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.3732
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0278
