race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.01,50.99,8.0,0.0,
AK-GOV,2,44.37,54.03,0.0,1.6,Other
AK-SEN,1,44.05,47.95,8.0,0.0,
AK-SEN,2,47.41,50.99,0.0,1.6,Other
ME-SEN,1,47.19,47.81,5.0,0.0,
ME-SEN,2,49.29,49.71,0.0,1.0,Other
AK-01,1,41.26,50.74,8.0,0.0,
AK-01,2,44.86,53.54,0.0,1.6,Other
ME-01,1,61.47,33.53,5.0,0.0,
ME-01,2,63.57,35.43,0.0,1.0,Other
ME-02,1,44.12,50.88,5.0,0.0,
ME-02,2,46.22,52.78,0.0,1.0,Other
