race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.64,31.1,68.8,Lean R,-13.18,3.09,-13.8,3.15,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43.96,54.44,1.6,103951,128712,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.42,1.6,98.4,Safe R,-29.63,3.09,-30.88,8.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,38.79,61.21,0.0,615002,970561,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.04,0.4,99.6,Safe R,-30.5,3.09,-31.57,3.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.98,64.02,0.0,302019,537437,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.09,72.0,28.0,Lean D,-4.25,3.09,-5.59,11.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.85,37.84,8,9.01,0.233,53.05,46.95,0.0,1258544,1113979,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.3,99.5,0.5,Safe D,23.32,3.09,20.82,6.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.65,36.35,0.0,7064334,4034209,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.15,96.6,3.4,Safe D,11.58,3.09,11.29,7.86,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.58,40.42,0.0,1331495,903426,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.85,95.6,4.4,Safe D,15.88,3.09,14.76,3.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,58.93,41.07,0.0,725470,505669,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.93,22.5,77.5,Likely R,-10.56,3.09,-13.22,5.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.31,45.03,5,-9.99,0.194,46.04,53.96,0.0,3523953,4130873,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.26,54.8,45.2,Toss-up,-1.71,3.09,-2.21,3.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.63,49.37,0.0,1860634,1814412,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.02,99.8,0.2,Safe D,25.73,3.09,23.56,6.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.01,34.99,0.0,235144,126547,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.14,54.3,45.7,Toss-up,-12.1,3.09,-13.45,14.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.57,49.43,0.0,588880,575575,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-46.04,0.0,100.0,Safe R,-36.28,3.09,-37.52,-8.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26.98,73.02,0.0,170922,462621,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.63,94.4,5.6,Likely D,12.91,3.09,11.14,5.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,58.31,41.69,0.0,2306199,1648538,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-13.6,9.7,90.3,Likely R,-16.26,3.09,-16.41,2.81,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,43.2,56.8,0.0,401441,527873,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,30.58,99.8,0.2,Safe D,27.69,3.09,25.91,4.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.0,26.0,1,25.0,0.15,65.29,34.71,0.0,1587604,843963,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.6,100.0,0.0,Safe D,30.41,3.09,29.51,5.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,67.3,32.7,0.0,1431403,695431,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,9.61,82.1,17.9,Likely D,7.49,3.09,7.09,2.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,54.81,45.19,0.0,318958,263004,0,0,581962
