date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,econ_Jobs,econ_Income,econ_Consumption,econ_Production,econ_Inflation,econ_GDP,econ_Stocks,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-01-08,299,287,3.57,3.76,0.18,41.73,54.94,-13.21,5.64,0.55,2.62,0.407,3.08,0.2,4.41,5.25,2.33,2.83,5.42,15.83,56559269,51746964,108072,4.44
