race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.1243
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.2089
AK-SEN,46.31,46.61,0.0,,0.0,1.7,11,0.1029
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.7227
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.3236
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.6447
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.1469
AR-SEN,42.86,46.25,0.0,,0.0,0.0,2,0.4551
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0024
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.3536
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.1216
AZ-GOV,50.0,43.89,0.64,IND,0.0,0.0,12,0.1806
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.4061
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.691
CA-GOV,57.29,33.73,0.0,,0.0,0.0,4,0.345
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.8507
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.4071
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0003
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.7496
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.7579
FL-11,41.8,42.1,0.0,,0.0,0.0,1,1.0
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.1939
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.7071
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.4454
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.1279
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0359
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0351
FL-GOV,38.12,42.8,0.52,NPA,0.0,0.0,16,0.1968
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.2288
GA-GOV,50.44,45.91,0.0,,0.0,0.0,6,0.4504
GA-SEN,53.98,43.02,0.0,,0.0,0.0,10,0.1634
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.3619
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.43
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0412
IA-GOV,50.38,45.25,0.0,,0.0,0.0,4,0.3594
IA-SEN,47.62,47.09,0.0,,0.0,0.0,8,0.2557
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.8455
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,1.0
ID-SEN,33.75,41.67,1.03,IND,0.0,0.0,3,0.4333
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0032
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.7937
KS-SEN,43.05,47.11,0.0,,0.0,0.0,2,0.3449
KY-06,44.9,44.95,0.0,,0.0,0.0,3,0.5287
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0058
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.17
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.1274
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0088
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.2876
ME-GOV,52.17,38.68,3.21,IND,0.0,0.0,3,0.543
ME-SEN,48.77,44.86,0.0,,0.0,0.0,3,0.6519
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.1
MI-07,48.0,46.0,0.0,,0.0,0.0,1,0.5
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0113
MI-GOV,44.75,39.2,2.69,IND,0.0,0.0,18,0.1345
MI-SEN,43.67,44.65,0.0,,0.0,0.0,17,0.3283
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.029
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.4061
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.1163
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.0631
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.25
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.0806
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.2913
MT-SEN,30.62,43.35,16.23,IND,0.0,0.0,5,0.6359
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.2044
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0394
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0394
NC-SEN,50.89,42.03,0.41,LIB,0.0,0.0,22,0.1416
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.1575
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0016
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0718
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.0583
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.0844
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.2538
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.0986
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.2227
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.1166
NM-GOV,46.0,45.0,0.0,,0.0,0.0,1,0.7071
NV-02,48.0,46.0,0.0,,0.0,0.0,1,0.6598
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.4286
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0048
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0231
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.6715
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.9117
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.25
NY-GOV,49.64,36.09,0.24,LIB,0.0,0.0,15,0.1241
OH-07,43.5,41.49,0.0,,0.0,0.0,2,0.6984
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.0969
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.787
OH-GOV,47.65,47.15,0.08,LIB,0.0,0.0,16,0.1005
OH-SEN,48.69,47.86,0.09,LIB,0.0,0.0,14,0.117
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.2045
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0254
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.5236
PA-08,46.51,45.0,0.0,,0.0,0.0,3,0.2494
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0356
PA-GOV,52.77,35.68,0.0,,0.0,0.0,11,0.2717
RI-GOV,38.59,21.21,18.93,IND,0.0,0.0,2,0.3011
RI-SEN,52.0,34.82,0.0,,0.0,0.0,2,0.2611
SC-01,44.5,46.5,2.5,LIB,0.0,0.0,1,0.8312
SC-07,36.7,41.1,0.0,,0.0,0.0,1,0.9548
SC-GOV,37.0,45.0,0.0,,0.0,0.0,1,0.7405
SC-SEN,39.0,47.0,0.0,,0.0,0.0,1,0.7405
SD-SEN,35.08,52.22,0.0,,0.0,0.0,5,0.1773
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.0571
TX-15,48.36,45.85,0.0,,0.0,0.0,3,0.3838
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.0385
TX-28,35.5,44.0,0.0,,0.0,0.0,1,0.4253
TX-34,40.79,43.36,0.0,,0.0,0.0,2,0.2406
TX-GOV,44.69,48.71,0.56,LIB,0.0,0.0,18,0.3482
TX-SEN,47.31,45.19,0.67,LIB,0.0,0.0,22,0.3084
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0198
VA-02,47.0,47.0,0.0,,0.0,0.0,1,0.6752
VT-01,60.96,25.34,1.66,IND,0.0,0.0,2,0.6095
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.6095
WA-03,41.67,42.92,0.0,,0.0,0.0,2,0.3747
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.2176
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.0432
WI-03,49.96,46.05,0.0,,0.0,0.0,5,0.2331
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.2333
WI-GOV,45.18,42.45,0.0,,0.0,0.0,2,0.321
