race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.87,51.13,8.0,0.0,
AK-GOV,2,44.23,54.17,0.0,1.6,Other
AK-SEN,1,43.85,48.15,8.0,0.0,
AK-SEN,2,47.21,51.19,0.0,1.6,Other
ME-SEN,1,46.46,48.54,5.0,0.0,
ME-SEN,2,48.56,50.44,0.0,1.0,Other
AK-01,1,41.06,50.94,8.0,0.0,
AK-01,2,44.66,53.74,0.0,1.6,Other
ME-01,1,61.08,33.92,5.0,0.0,
ME-01,2,63.18,35.82,0.0,1.0,Other
ME-02,1,43.22,51.78,5.0,0.0,
ME-02,2,45.32,53.68,0.0,1.0,Other
