race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,46.55,45.68,0.0,,0.0,0.0,4,0.0911
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.2806
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.2705
AZ-06,42.0,41.0,0.0,,0.0,0.0,1,0.1436
AZ-GOV,47.43,37.32,0.0,,0.0,0.0,7,0.1317
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0298
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.2227
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0327
FL-GOV,34.02,40.01,1.95,IND,0.0,0.0,5,0.0749
GA-SEN,42.94,41.33,0.0,,0.0,0.0,5,0.0209
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0094
IA-03,45.0,42.0,0.0,,0.0,0.0,1,0.1895
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.3618
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.6447
MA-GOV,51.0,26.0,0.0,,0.0,0.0,1,0.1984
MA-SEN,53.92,30.95,0.0,,0.0,0.0,2,0.1772
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.9772
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.2679
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.3376
MI-GOV,37.07,38.14,15.2,IND,0.0,0.01,8,0.3207
MI-SEN,39.47,46.04,0.0,,0.0,0.0,4,0.3748
MN-SEN,48.0,45.0,0.0,,0.0,0.0,2,0.0156
NC-SEN,46.98,41.22,0.0,,0.0,0.0,7,0.2108
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.1727
NE-SEN,45.0,46.0,0.0,,0.0,0.0,1,0.0015
NH-02,42.41,35.16,0.0,,0.0,0.0,3,0.1517
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.1371
NH-SEN,43.95,39.12,0.0,,0.0,0.0,8,0.2499
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0049
NV-GOV,40.36,40.9,0.0,,0.0,0.0,2,0.226
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.5359
NY-GOV,48.69,29.49,0.0,,0.0,0.0,3,0.2738
OH-GOV,45.11,45.63,0.0,,0.0,0.0,8,0.1612
OH-SEN,46.28,48.8,0.0,,0.0,0.0,5,0.1364
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.1309
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0474
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.169
PA-GOV,54.87,38.61,0.0,,0.0,0.0,2,0.0981
SD-SEN,30.8,43.8,0.0,,0.0,0.0,2,0.156
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0292
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0655
TX-GOV,43.0,49.0,0.0,,0.0,0.0,1,0.0485
TX-SEN,43.21,44.05,0.0,,0.0,0.0,3,0.1667
VA-01,40.0,41.0,0.0,,0.0,0.0,1,0.0305
WI-03,44.0,42.0,0.0,,0.0,0.0,1,0.1436
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.1015
