race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-3.12,43.9,56.1,Toss-up,-13.18,3.48,-13.8,10.68,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,47.67,50.73,1.6,112703,119960,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.14,1.7,98.3,Safe R,-29.63,3.48,-30.88,8.75,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.93,61.07,0.0,617297,968266,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.14,0.5,99.5,Safe R,-30.5,3.48,-31.57,4.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.43,63.57,0.0,305797,533660,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.65,70.6,29.4,Lean D,-4.25,3.48,-5.59,11.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.64,36.69,9,6.950000000000003,0.242,52.83,47.17,0.0,1253297,1119226,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,26.8,99.5,0.5,Safe D,23.32,3.48,20.82,5.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.4,36.6,0.0,7036588,4061955,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.49,96.9,3.1,Safe D,11.58,3.48,11.29,8.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.75,40.25,0.0,1335294,899627,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.78,94.6,5.4,Likely D,15.88,3.48,14.76,2.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.39,41.61,0.0,718884,512256,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.08,28.1,71.9,Lean R,-10.56,3.48,-13.22,7.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.32,36.97,10,-1.6499999999999986,0.25,46.96,53.04,0.0,3594869,4059957,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.09,34.8,65.2,Lean R,-1.71,3.48,-2.21,-1.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47.96,52.04,0.0,1762449,1912597,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.87,99.8,0.2,Safe D,25.73,3.48,23.56,7.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.44,34.56,0.0,236681,125009,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.24,58.5,41.5,Toss-up,-12.1,3.48,-13.45,15.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,51.12,48.88,0.0,595284,569170,0,0,1164454
