race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.94,50.06,8.0,0.0,
AK-GOV,2,45.3,53.1,0.0,1.6,Other
AK-SEN,1,45.55,46.45,8.0,0.0,
AK-SEN,2,48.91,49.49,0.0,1.6,Other
ME-SEN,1,48.27,46.73,5.0,0.0,
ME-SEN,2,50.37,48.63,0.0,1.0,Other
AK-01,1,42.44,49.56,8.0,0.0,
AK-01,2,46.04,52.36,0.0,1.6,Other
ME-01,1,62.75,32.25,5.0,0.0,
ME-01,2,64.85,34.15,0.0,1.0,Other
ME-02,1,44.97,50.03,5.0,0.0,
ME-02,2,47.07,51.93,0.0,1.0,Other
