race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-3.49,40.8,59.2,Toss-up,-13.18,5.43,-13.8,10.31,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,47.48,50.92,1.6,112272,120391,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-20.48,2.4,97.6,Safe R,-29.63,5.43,-30.88,10.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,39.76,60.24,0.0,630438,955125,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-25.19,0.8,99.2,Safe R,-30.5,5.43,-31.57,6.37,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37.4,62.6,0.0,313982,525475,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.98,74.9,25.1,Lean D,-4.25,5.43,-5.59,12.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.53,36.14,11,6.390000000000001,0.257,53.49,46.51,0.0,1269079,1103444,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.69,99.6,0.4,Safe D,23.32,5.43,20.82,6.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.05,33.37,2,21.68,0.15,63.85,36.15,0.0,7085932,4012611,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,21.15,97.9,2.1,Safe D,11.58,5.43,11.29,9.86,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,60.58,39.42,0.0,1353816,881105,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.44,96.2,3.8,Safe D,15.88,5.43,14.76,3.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,59.22,40.78,0.0,729087,502053,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.05,31.3,68.7,Lean R,-10.56,5.43,-13.22,8.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.8,41.45,17,-3.6500000000000057,0.283,47.48,52.52,0.0,3634197,4020629,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-0.53,48.0,52.0,Toss-up,-1.71,5.43,-2.21,1.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.23,41.68,2,8.549999999999997,0.15,49.73,50.27,0.0,1827734,1847312,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,32.82,99.9,0.1,Safe D,25.73,5.43,23.56,9.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,66.41,33.59,0.0,240208,121483,0,0,361691
