race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-3.22,43.5,56.5,Toss-up,-13.18,3.41,-13.8,10.58,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,47.62,50.78,1.6,112588,120075,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.19,1.7,98.3,Safe R,-29.63,3.41,-30.88,8.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.9,61.1,0.0,616826,968737,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.21,0.5,99.5,Safe R,-30.5,3.41,-31.57,4.35,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.39,63.61,0.0,305503,533954,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.6,70.4,29.6,Lean D,-4.25,3.41,-5.59,11.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.64,36.69,9,6.950000000000003,0.242,52.8,47.2,0.0,1252668,1119855,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,26.73,99.5,0.5,Safe D,23.32,3.41,20.82,5.92,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.37,36.63,0.0,7032704,4065840,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.43,96.8,3.2,Safe D,11.58,3.41,11.29,8.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.72,40.28,0.0,1334629,900292,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.72,94.5,5.5,Likely D,15.88,3.41,14.76,1.97,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.36,41.64,0.0,718518,512622,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.81,28.9,71.1,Lean R,-10.56,3.41,-13.22,7.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.1,35.23,9,-0.12999999999999545,0.242,47.1,52.9,0.0,3605198,4049628,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.16,34.6,65.4,Lean R,-1.71,3.41,-2.21,-1.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47.92,52.08,0.0,1761163,1913883,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.8,99.8,0.2,Safe D,25.73,3.41,23.56,7.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.4,34.6,0.0,236555,125136,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.17,58.2,41.8,Toss-up,-12.1,3.41,-13.45,15.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,51.09,48.91,0.0,594876,569578,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.23,0.0,100.0,Safe R,-36.28,3.41,-37.52,-7.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.38,72.62,0.0,173488,460055,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.9,94.7,5.3,Likely D,12.91,3.41,11.14,5.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.45,41.55,0.0,2311578,1643159,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.7,8.0,92.0,Likely R,-16.26,3.41,-16.41,1.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.65,57.35,0.0,396345,532969,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.35,99.9,0.1,Safe D,27.69,3.41,25.91,5.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.76,27.56,4,27.2,0.175,65.67,34.33,0.0,1596909,834659,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.7,100.0,0.0,Safe D,30.41,3.41,29.51,5.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.35,32.65,0.0,1432450,694384,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,10.9,85.1,14.9,Likely D,7.49,3.41,7.09,3.82,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55.45,44.55,0.0,322712,259250,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,10.14,83.4,16.6,Likely D,-0.36,3.41,-1.44,11.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.57,37.78,11,1.7899999999999991,0.257,55.07,44.93,0.0,2183049,1781213,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Lisa Demuth,DEM,REP,,DEM,9.51,81.9,18.1,Likely D,4.94,3.41,4.34,5.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.55,34.74,3,16.809999999999995,0.15,54.76,45.24,0.0,1247220,1030524,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-20.59,2.5,97.5,Safe R,-20.75,3.41,-20.84,0.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39.71,60.29,0.0,263263,399749,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.26,12.1,87.9,Likely R,3.66,3.41,2.82,-15.08,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.85,48.5,3,-9.649999999999999,0.15,43.87,56.13,0.0,253715,324618,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,4.48,66.6,33.4,Lean D,7.45,3.41,6.14,-1.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,52.24,47.76,0.0,337658,308719,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.02,57.7,42.3,Toss-up,-1.54,3.41,-3.15,5.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.8,43.69,3,-1.8900000000000006,0.15,51.01,48.99,0.0,530038,509030,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,12.91,89.2,10.8,Likely D,15.38,3.41,12.68,0.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.95,32.93,17,17.020000000000003,0.283,56.46,43.54,0.0,3282053,2531446,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.11,34.7,65.3,Lean R,-10.26,3.41,-11.31,7.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.92,44.48,9,4.440000000000005,0.242,47.94,52.06,0.0,1934734,2100777,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.97,0.1,99.9,Safe R,-34.68,3.41,-34.95,2.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34.02,65.98,0.0,372891,723332,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.69,70.7,29.3,Lean D,15.34,3.41,14.89,-9.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.33,37.33,1,7.0,0.15,52.85,47.15,0.0,830620,741155,0,0,1571774
