race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,48.47,47.4,0.0,,14.38,14.91,13,0.1371
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.3376
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.499
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1198
GA-SEN,53.62,42.98,0.0,,0.0,0.0,11,0.1446
IA-SEN,45.65,47.02,0.55,LIB,0.0,0.0,10,0.2571
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.4441
KS-SEN,43.2,47.03,0.0,,0.0,0.0,3,0.3353
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.003
MA-SEN,50.61,30.23,1.93,PSL,0.0,0.0,9,0.2341
ME-SEN,48.26,45.65,0.0,,0.0,0.0,5,0.4495
MI-SEN,45.75,46.15,0.0,,0.0,0.0,23,0.3126
MN-SEN,46.18,41.09,0.95,IND,0.0,0.0,5,0.1852
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.0422
MT-SEN,29.54,44.7,15.91,IND,0.0,0.0,6,0.3839
NC-SEN,50.06,40.36,0.75,LIB,0.0,0.0,27,0.2118
NE-SEN,47.0,46.63,0.0,,0.0,0.0,4,0.2038
NH-SEN,45.58,43.09,0.0,,0.0,0.0,18,0.1428
OH-SEN,50.65,45.83,0.09,LIB,0.0,0.0,17,0.1673
OK-SEN,25.0,49.0,4.0,IND,0.0,0.0,1,0.6156
RI-SEN,51.21,31.81,3.15,IND,0.0,0.0,3,0.4022
SC-SEN,41.75,42.39,3.99,LIB,0.0,0.0,4,0.2921
SD-SEN,35.08,52.22,0.0,,0.0,0.0,5,0.0928
TX-SEN,46.17,44.17,0.96,LIB,0.0,0.0,27,0.2577
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1695
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.7071
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.3478
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.2765
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0002
CT-GOV,50.91,34.49,0.0,,0.0,0.0,3,0.5276
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.1341
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.3446
IA-GOV,49.19,43.96,0.0,,0.0,0.0,6,0.3754
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.5236
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0017
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.2718
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.5743
ME-GOV,50.81,38.39,5.69,IND,0.0,0.0,4,0.3625
MI-GOV,49.47,42.67,0.6,IND,0.0,0.0,22,0.174
MN-GOV,51.72,36.25,0.91,IND,0.0,0.0,4,0.2441
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0376
NH-GOV,38.47,47.97,0.0,,0.0,0.0,6,0.3795
NM-GOV,41.4,25.66,0.0,,0.0,0.0,2,0.5001
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.2245
NY-GOV,49.35,37.41,0.13,LIB,0.0,0.0,16,0.0974
OH-GOV,47.69,48.29,0.18,LIB,0.0,0.0,19,0.1489
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.1071
PA-GOV,53.93,36.74,0.12,GRE,0.0,0.0,13,0.3013
RI-GOV,42.0,20.0,18.0,IND,0.0,0.0,1,0.933
SC-GOV,39.66,47.0,0.0,,0.0,0.0,2,0.5728
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.0299
TX-GOV,43.69,48.01,0.93,LIB,0.0,0.0,23,0.2961
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.3192
WI-GOV,46.33,43.81,0.0,,0.0,0.0,6,0.5698
AK-01,39.51,46.77,0.0,,0.0,0.0,4,0.3299
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.3785
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.287
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0013
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.1851
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0637
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.2127
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.3618
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.4454
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.2132
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.3969
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.5236
