code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
AZ-08,district,AZ,-16.0,5.32,-10.73,-0.05,-16.48,45.6,51.4,-5.8,-0.2,68.2,5.3,18.0,5.3,2.9,0.4
AZ-09,district,AZ,-30.21,5.32,-24.54,0.35,-31.34,51.1,45.8,5.3,-1.2,61.6,5.2,25.5,3.4,3.7,0.5
CA-01,district,CA,13.97,5.32,19.4,0.11,12.63,32.4,64.5,-32.1,-1.0,63.8,2.5,22.6,4.8,5.5,0.7
CA-02,district,CA,26.43,5.32,31.32,-0.42,25.45,27.8,69.2,-41.4,0.3,72.6,2.5,13.0,5.5,5.8,0.6
CA-03,district,CA,11.4,5.32,16.59,-0.13,10.55,33.8,63.2,-29.4,-0.5,60.3,6.6,16.3,12.4,3.4,1.1
CA-04,district,CA,16.77,5.32,22.48,0.39,14.96,30.7,66.2,-35.5,-2.0,53.7,3.1,27.0,11.4,4.0,0.7
CA-05,district,CA,-19.75,5.32,-14.15,0.28,-21.2,46.5,50.4,-3.9,-1.5,58.5,3.2,25.1,7.6,4.7,0.9
CA-06,district,CA,9.83,5.32,15.21,0.06,8.67,34.2,62.8,-28.6,-1.1,53.3,8.2,19.4,14.1,3.6,1.4
CA-07,district,CA,15.12,5.32,20.57,0.13,13.26,31.6,65.4,-33.7,-1.7,42.8,9.9,20.2,21.9,3.3,1.9
CA-08,district,CA,37.61,5.32,43.52,0.58,35.19,21.7,75.3,-53.6,-2.4,32.4,15.1,27.1,20.5,3.4,1.4
CA-09,district,CA,15.48,5.32,21.67,0.87,11.8,30.6,66.4,-35.8,-3.4,28.0,12.6,33.1,21.2,3.6,1.5
CA-10,district,CA,36.05,5.32,41.29,-0.07,34.75,22.9,74.1,-51.2,-1.4,52.0,5.0,17.7,22.1,2.3,0.9
CA-11,district,CA,72.6,5.32,77.61,-0.31,70.62,7.3,89.7,-82.4,-1.5,44.1,6.5,13.0,33.8,1.9,0.7
CA-12,district,CA,79.37,5.32,84.95,0.26,77.64,4.3,92.7,-88.3,-1.7,34.2,17.5,20.6,23.9,3.0,0.9
CA-13,district,CA,4.96,5.32,12.36,2.08,0.51,33.7,63.3,-29.6,-6.2,23.3,4.6,57.9,8.5,4.9,0.8
CA-14,district,CA,39.07,5.32,44.51,0.12,36.2,20.6,76.3,-55.7,-3.3,26.4,5.8,21.2,42.5,2.4,1.8
CA-15,district,CA,52.23,5.32,57.8,0.26,49.64,14.9,82.0,-67.1,-3.5,29.6,3.6,24.2,38.8,2.1,1.7
CA-16,district,CA,51.53,5.32,56.75,-0.1,49.91,15.9,81.0,-65.1,-2.1,44.7,2.7,17.9,32.0,2.0,0.7
CA-17,district,CA,43.61,5.32,48.68,-0.25,40.75,18.6,78.4,-59.7,-3.5,23.0,2.8,15.6,56.2,1.7,0.8
CA-18,district,CA,33.3,5.32,40.7,2.08,29.37,21.5,75.5,-54.0,-6.5,21.0,2.8,58.3,12.6,4.6,0.7
CA-19,district,CA,37.22,5.32,42.64,0.1,35.64,22.1,74.8,-52.7,-1.9,50.8,3.2,21.6,20.6,3.0,0.8
CA-20,district,CA,-31.84,5.32,-25.78,0.73,-32.98,51.1,45.9,5.3,-2.6,50.4,4.1,33.2,7.5,4.4,0.5
CA-21,district,CA,9.94,5.32,17.34,2.08,6.17,31.6,65.4,-33.8,-6.2,21.9,5.6,57.5,10.5,4.2,0.4
CA-22,district,CA,2.96,5.32,10.93,2.65,-1.86,34.0,63.0,-29.0,-7.2,16.5,5.9,67.5,5.9,3.9,0.3
CA-23,district,CA,-18.3,5.32,-11.91,1.07,-19.9,45.2,51.8,-6.6,-3.0,42.3,9.5,37.7,5.5,4.3,0.7
CA-24,district,CA,26.79,5.32,32.84,0.73,25.76,26.2,70.8,-44.6,-2.6,52.8,2.5,33.2,7.2,3.7,0.5
CA-25,district,CA,8.76,5.32,16.0,1.92,5.97,32.5,64.5,-32.0,-5.3,32.3,4.6,54.6,4.4,3.8,0.4
CA-26,district,CA,17.54,5.32,23.81,0.95,15.73,29.8,67.2,-37.4,-3.3,45.5,3.2,37.1,10.5,3.3,0.5
CA-27,district,CA,12.56,5.32,19.17,1.29,10.06,31.7,65.3,-33.6,-3.8,33.3,11.0,41.1,10.9,3.3,0.5
CA-28,district,CA,28.27,5.32,33.89,0.3,26.17,25.0,71.9,-46.9,-3.6,27.5,4.9,25.1,39.9,2.3,0.4
CA-29,district,CA,39.51,5.32,46.92,2.09,34.71,19.1,77.9,-58.9,-6.1,24.2,5.1,57.5,9.3,3.5,0.3
CA-30,district,CA,43.42,5.32,48.89,0.15,41.41,19.7,77.2,-57.5,-1.4,56.3,4.8,21.7,14.8,2.1,0.3
CA-31,district,CA,16.15,5.32,23.19,1.72,12.61,29.0,67.9,-38.9,-6.0,20.1,4.3,51.2,20.5,3.4,0.4
CA-32,district,CA,28.34,5.32,33.87,0.2,25.76,26.1,70.9,-44.8,-1.5,55.1,5.0,22.5,14.9,2.1,0.4
CA-33,district,CA,14.39,5.32,21.76,2.05,10.12,30.0,67.0,-37.0,-5.6,20.0,11.7,54.9,9.1,3.7,0.6
CA-34,district,CA,57.12,5.32,64.58,2.14,53.04,11.1,85.8,-74.7,-7.0,11.8,5.4,58.8,19.4,4.2,0.3
CA-35,district,CA,12.24,5.32,19.45,1.89,8.0,30.8,66.2,-35.5,-5.9,20.2,7.3,53.3,15.0,3.6,0.6
CA-36,district,CA,41.99,5.32,47.12,-0.19,40.42,20.6,76.4,-55.8,-0.9,57.1,4.8,15.3,20.4,1.8,0.5
CA-37,district,CA,66.13,5.32,73.35,1.9,62.31,8.6,88.3,-79.7,-4.3,14.0,25.5,48.4,8.2,3.6,0.3
CA-38,district,CA,17.13,5.32,24.32,1.87,12.8,28.1,68.8,-40.7,-6.9,14.1,1.7,54.7,26.0,3.2,0.3
CA-39,district,CA,14.09,5.32,21.52,2.11,9.85,30.0,66.9,-36.9,-5.7,21.6,10.0,56.4,7.6,3.7,0.6
CA-40,district,CA,-11.7,5.32,-5.86,0.52,-12.6,42.7,54.2,-11.5,-2.3,49.6,5.3,28.4,13.1,2.8,0.8
CA-41,district,CA,17.83,5.32,25.13,1.98,14.61,28.3,68.7,-40.4,-6.0,23.1,4.7,55.6,12.2,3.7,0.6
CA-42,district,CA,15.25,5.32,21.08,0.51,13.57,31.3,65.7,-34.4,-2.2,47.5,6.7,27.9,14.1,2.9,0.9
CA-43,district,CA,54.96,5.32,62.39,2.11,50.59,13.1,83.9,-70.8,-4.9,7.6,26.3,51.9,10.1,3.4,0.7
CA-44,district,CA,41.6,5.32,49.48,2.57,36.32,17.6,79.3,-61.7,-7.1,8.9,10.6,64.7,10.8,3.9,1.1
CA-45,district,CA,6.76,5.32,12.68,0.6,4.07,33.7,63.3,-29.6,-4.6,21.5,3.1,30.9,41.4,2.3,0.8
CA-46,district,CA,20.26,5.32,27.61,2.03,16.7,27.0,70.0,-43.0,-6.6,19.3,2.6,57.4,16.0,4.1,0.6
CA-47,district,CA,11.79,5.32,16.95,-0.17,10.47,33.0,64.0,-31.0,-1.8,48.9,2.7,16.6,29.7,1.6,0.5
CA-48,district,CA,4.15,5.32,10.33,0.86,3.52,35.6,61.3,-25.7,-2.9,46.1,5.1,35.0,9.1,3.9,0.9
CA-49,district,CA,13.11,5.32,18.44,0.01,12.48,32.7,64.2,-31.5,-1.1,59.5,3.2,19.4,14.7,2.3,0.9
CA-50,district,CA,19.36,5.32,24.54,-0.14,18.83,30.1,66.8,-36.7,-1.0,56.9,4.0,16.6,19.5,2.2,0.8
CA-51,district,CA,19.95,5.32,25.59,0.32,18.79,29.7,67.3,-37.6,-1.5,52.8,8.1,23.9,11.3,2.9,1.0
CA-52,district,CA,22.64,5.32,29.97,2.01,18.06,26.2,70.8,-44.6,-6.1,16.8,8.3,55.0,15.7,3.3,1.0
CO-01,district,CO,58.82,5.32,64.48,0.34,57.61,13.4,83.6,-70.2,-1.0,57.7,9.5,24.0,5.1,3.3,0.4
CO-02,district,CO,40.74,5.32,45.66,-0.4,40.92,21.8,75.1,-53.3,0.6,78.8,1.6,12.3,4.8,2.3,0.3
CO-03,district,CO,-9.78,5.32,-4.35,0.11,-9.98,42.7,54.3,-11.6,-0.8,69.5,1.5,22.6,1.4,4.8,0.3
CO-04,district,CO,-19.22,5.32,-14.32,-0.42,-18.71,47.4,49.6,-2.2,0.6,78.3,2.5,11.8,4.5,2.7,0.3
CO-05,district,CO,-10.24,5.32,-5.09,-0.17,-9.34,43.3,53.6,-10.3,0.2,68.2,7.6,15.2,4.9,3.4,0.8
CO-06,district,CO,20.85,5.32,26.27,0.1,20.36,29.8,67.2,-37.3,-0.4,58.9,11.2,19.1,7.2,3.0,0.5
CO-07,district,CO,14.76,5.32,19.72,-0.36,15.41,32.8,64.1,-31.3,0.4,77.2,2.0,13.3,4.1,3.2,0.2
CO-08,district,CO,-0.6,5.32,5.48,0.76,-1.88,37.9,59.1,-21.2,-2.5,55.1,2.5,33.9,4.3,3.9,0.3
CT-01,district,CT,24.46,5.32,29.79,0.01,23.27,28.7,68.3,-39.6,0.4,60.2,16.7,15.3,6.2,1.5,0.1
CT-02,district,CT,8.44,5.32,13.17,-0.59,7.86,35.9,61.0,-25.1,1.3,80.5,5.1,7.7,4.4,2.1,0.2
CT-03,district,CT,15.51,5.32,20.75,-0.08,14.34,32.6,64.4,-31.8,0.6,64.1,14.8,14.2,5.3,1.5,0.1
CT-04,district,CT,25.33,5.32,30.86,0.21,23.73,28.0,69.0,-41.0,-0.3,59.4,13.4,19.8,6.1,1.2,0.1
CT-05,district,CT,6.68,5.32,12.04,0.04,5.68,36.0,60.9,-24.9,-0.0,67.4,8.8,18.0,4.2,1.5,0.1
DE-01,district,DE,15.61,5.32,20.65,-0.28,14.84,33.0,64.0,-31.0,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL-01,district,FL,-36.7,5.32,-31.93,-0.54,-37.53,55.3,41.7,13.6,1.6,72.0,13.5,6.7,4.2,3.2,0.4
FL-02,district,FL,-16.49,5.32,-11.56,-0.4,-18.33,46.9,50.1,-3.2,1.9,65.3,23.0,6.4,2.8,2.3,0.2
FL-03,district,FL,-19.45,5.32,-14.4,-0.27,-21.26,47.7,49.2,-1.5,1.2,67.6,15.8,10.6,3.9,1.9,0.2
FL-04,district,FL,-10.78,5.32,-5.66,-0.19,-11.96,44.4,52.6,-8.2,1.9,54.9,31.4,7.8,3.6,2.1,0.3
FL-05,district,FL,-20.63,5.32,-15.61,-0.3,-21.69,48.1,48.9,-0.8,0.8,67.3,12.8,10.8,7.0,1.8,0.3
FL-06,district,FL,-28.57,5.32,-23.64,-0.38,-30.31,51.7,45.3,6.4,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.92,5.32,-5.5,0.1,-12.62,43.4,53.5,-10.1,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.06,5.32,-9.89,-0.15,-16.4,45.5,51.4,-5.9,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.81,5.32,-8.47,1.03,-17.93,44.0,53.0,-9.0,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.8,5.32,33.08,0.97,24.29,26.8,70.2,-43.4,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.37,5.32,-8.88,0.17,-15.84,44.8,52.1,-7.3,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.99,5.32,-7.26,0.41,-15.55,43.9,53.0,-9.1,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.0,5.32,-7.11,-0.43,-13.46,44.5,52.5,-8.0,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.79,5.32,-2.97,0.51,-10.62,42.1,54.9,-12.8,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.66,5.32,-12.39,-0.05,-20.09,46.6,50.3,-3.7,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.67,5.32,-6.55,-0.19,-13.81,44.3,52.7,-8.4,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.19,5.32,-15.24,-0.37,-22.24,48.0,49.0,-1.0,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.19,5.32,-9.38,0.48,-17.1,45.0,52.0,-7.0,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.43,5.32,-23.07,0.04,-30.42,50.9,46.0,4.9,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.58,5.32,46.73,0.83,37.5,21.6,75.3,-53.7,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,5.32,-9.2,-0.06,-16.36,45.3,51.6,-6.3,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,5.32,-0.88,0.83,-10.6,41.0,56.0,-15.0,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,5.32,23.39,0.66,13.94,31.1,65.8,-34.7,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,5.32,51.48,1.78,39.08,19.0,78.0,-59.0,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,5.32,0.67,0.59,-9.22,40.4,56.5,-16.1,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,5.32,-4.34,3.07,-18.5,40.5,56.5,-16.0,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,5.32,-1.43,3.03,-14.7,39.2,57.7,-18.5,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,5.32,-11.12,3.0,-25.63,43.5,53.5,-10.0,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,5.32,-10.25,-0.3,-15.92,46.4,50.6,-4.2,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,5.32,13.83,-0.06,7.66,36.6,60.4,-23.7,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,5.32,-25.2,-0.45,-29.88,52.7,44.2,8.5,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,5.32,60.35,0.56,53.04,16.0,81.0,-65.0,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,5.32,78.5,0.14,72.33,8.8,88.1,-79.3,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,5.32,55.78,0.26,50.34,18.5,78.5,-60.0,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,5.32,-17.36,-0.47,-22.27,48.6,48.3,0.3,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,5.32,-24.99,-0.3,-30.76,52.7,44.2,8.5,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,5.32,-29.16,-0.17,-34.33,53.7,43.3,10.4,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,5.32,-16.21,-0.38,-20.93,48.9,48.1,0.8,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,5.32,-18.68,-0.33,-23.52,49.5,47.5,2.0,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,5.32,-8.16,-0.27,-14.2,45.7,51.2,-5.5,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,5.32,47.54,0.35,42.65,21.8,75.2,-53.4,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,5.32,-32.54,-0.37,-37.03,55.5,41.5,14.0,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,5.32,31.72,-0.58,25.17,25.9,71.0,-45.1,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,5.32,29.54,-0.35,22.06,27.4,69.5,-42.1,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,5.32,-2.44,-0.75,-8.59,42.8,54.2,-11.4,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,5.32,-4.07,-0.83,-10.13,43.6,53.4,-9.8,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,5.32,1.27,-0.64,-4.46,41.1,55.9,-14.8,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,5.32,-25.83,-0.62,-31.9,52.6,44.4,8.2,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,5.32,-39.93,-0.56,-46.2,58.4,38.6,19.8,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,5.32,-21.85,-0.42,-27.56,50.6,46.4,4.2,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,5.32,40.94,0.13,32.27,25.0,72.0,-47.0,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,5.32,41.45,0.36,33.6,24.5,72.5,-48.0,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,5.32,41.44,1.28,31.81,22.2,74.8,-52.6,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,5.32,41.16,2.23,28.79,21.5,75.4,-53.9,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,5.32,43.51,-0.45,37.55,22.7,74.3,-51.7,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,5.32,12.02,-0.35,5.67,36.2,60.8,-24.6,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,5.32,74.26,0.3,66.13,10.1,86.8,-76.7,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,5.32,14.74,0.08,7.01,34.3,62.7,-28.4,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,5.32,43.76,-0.32,37.04,22.4,74.5,-52.1,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,5.32,28.93,0.15,22.34,28.5,68.5,-40.0,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,5.32,17.76,-0.1,11.6,33.5,63.5,-30.0,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,5.32,-39.26,-0.87,-44.13,58.6,38.4,20.2,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,5.32,15.79,-0.55,10.63,35.2,61.8,-26.5,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,5.32,12.3,0.14,5.26,35.8,61.2,-25.4,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,5.32,-35.57,-0.9,-40.5,57.0,40.0,17.1,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,5.32,-18.16,-0.75,-23.07,49.4,47.6,1.9,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,5.32,10.79,-0.36,4.81,37.1,59.9,-22.8,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,5.32,8.14,-0.03,0.4,38.1,58.9,-20.8,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,5.32,-21.13,-0.48,-26.92,50.6,46.4,4.2,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,5.32,-26.88,-0.69,-31.73,53.2,43.8,9.4,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,5.32,-25.35,-0.7,-29.88,52.4,44.6,7.8,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,5.32,-12.68,-0.78,-17.13,47.2,49.8,-2.6,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,5.32,-28.61,-0.79,-33.1,53.8,43.1,10.7,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,5.32,47.77,0.07,42.16,21.6,75.4,-53.9,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,5.32,-31.19,-0.88,-36.49,55.2,41.8,13.3,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,5.32,-25.14,-0.86,-30.39,52.5,44.5,8.0,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,5.32,-26.61,-0.35,-31.85,52.6,44.3,8.3,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,5.32,-14.3,-0.41,-20.06,47.6,49.4,-1.8,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,5.32,8.62,-0.55,4.17,37.8,59.2,-21.4,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,5.32,-18.63,-0.42,-23.7,49.3,47.7,1.6,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,5.32,-42.24,-0.8,-47.91,59.9,37.1,22.8,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,5.32,-36.37,-0.81,-41.93,57.3,39.7,17.6,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,5.32,24.85,-0.38,19.27,31.3,65.6,-34.3,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,5.32,-31.1,-0.84,-36.16,55.0,41.9,13.1,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,5.32,-59.09,-0.98,-64.67,67.0,29.9,37.1,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,5.32,-9.98,-0.67,-15.31,46.0,50.9,-4.9,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,5.32,-34.22,-0.35,-39.08,56.1,40.8,15.3,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,5.32,55.6,0.23,48.71,18.8,78.2,-59.4,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,5.32,-30.6,-0.41,-36.65,55.2,41.8,13.4,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,5.32,-28.33,-0.41,-34.59,54.2,42.7,11.5,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,5.32,-27.97,-0.39,-34.39,54.2,42.8,11.4,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,5.32,-27.28,-0.37,-32.4,53.6,43.4,10.2,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,5.32,21.01,-0.12,13.91,32.3,64.6,-32.3,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,5.32,30.65,-0.45,24.29,28.3,68.6,-40.3,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,5.32,26.64,0.08,19.39,29.6,67.4,-37.8,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,5.32,26.65,-0.72,20.13,30.3,66.7,-36.4,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,5.32,52.4,-0.46,46.35,18.9,78.1,-59.2,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,5.32,27.13,-0.5,21.09,29.9,67.0,-37.1,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,5.32,73.11,0.32,65.14,9.9,87.0,-77.1,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,5.32,33.57,-0.55,26.99,27.3,69.7,-42.4,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,5.32,16.92,-0.73,10.94,34.6,62.4,-27.8,1.9,87.2,4.6,5.0,1.7,1.4,0.1
