race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.2922
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.135
AK-SEN,49.44,44.3,0.0,,0.0,6.1,10,0.1513
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0059
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.3455
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0452
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0057
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.8312
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.2859
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.084
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.9548
CA-GOV,55.2,32.44,0.0,,0.0,0.0,3,0.6314
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.0926
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0047
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0007
CT-GOV,49.0,36.0,0.0,,0.0,0.0,1,1.0
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.4559
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.3008
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0844
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0825
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.1728
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.137
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.3962
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0316
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.1984
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0969
IA-GOV,47.75,43.35,0.0,,0.0,0.0,2,0.593
IA-SEN,45.78,45.56,0.0,,0.0,0.0,6,0.436
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.3527
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0076
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0343
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.2558
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0136
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.3997
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.2994
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0206
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.1637
ME-SEN,54.97,44.98,0.0,,0.0,0.0,2,0.3564
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.2352
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0266
MI-GOV,44.43,35.22,7.18,IND,0.0,0.0,16,0.1395
MI-SEN,44.42,42.86,0.0,,0.0,0.0,12,0.3769
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0682
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.9548
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.2735
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.1483
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.5878
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.1895
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.3223
MT-SEN,25.0,44.0,20.0,IND,0.0,0.0,1,0.7579
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.1595
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0926
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0926
NC-SEN,48.57,37.01,1.62,LIB,0.0,0.0,19,0.1426
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.3703
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0036
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.1688
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.1372
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0288
NH-GOV,39.0,44.54,0.0,,0.0,0.0,3,0.4465
NH-SEN,46.83,43.61,0.0,,0.0,0.0,14,0.1117
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0001
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.5236
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.2742
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.1058
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0113
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0544
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.0544
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.0544
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.5878
NY-GOV,51.01,32.77,0.36,LIB,0.0,0.0,13,0.1347
OH-07,43.0,44.0,0.0,,0.0,0.0,1,0.933
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.2279
OH-GOV,48.87,47.46,0.19,LIB,0.0,0.0,15,0.1772
OH-SEN,50.88,45.35,0.2,LIB,0.0,0.0,13,0.2099
OR-GOV,45.0,43.56,0.0,,0.0,0.0,2,0.2096
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0597
