code,level,state,district,pres16_total,pres16_dem,pres16_rep,pres20_total,pres20_dem,pres20_rep,pres24_total,pres24_dem,pres24_rep,margin_2016,margin_2020,margin_2024
MN-04,district,MN,4,361958,221276,108507,397840,268899,119665,378602,251495,117085,34.194909986263696,38.406543066264504,36.46698138802974
MN-05,district,MN,5,363290,266202,65575,398002,319421,69139,369401,292800,65271,60.47043646786848,64.41270331480338,63.542984491902445
MN-06,district,MN,6,361787,122297,207900,414967,165870,238883,431989,168595,253243,-25.924826694367304,-18.03890273821318,-20.066471014939385
MN-07,district,MN,7,364232,106539,230288,396627,128550,260006,401008,123652,269504,-36.73963191786881,-33.83193156198849,-37.09774237198466
MN-08,district,MN,8,380392,150308,198831,421856,182463,230053,431794,180905,242420,-13.89790312740771,-11.536522219744203,-14.531388413157739
MO-01,district,MO,1,352251,264225,72723,356554,280382,70459,316509,246418,64299,56.834288970404934,59.83422690050478,58.612499477016065
MO-02,district,MO,2,400242,152991,227850,429923,187579,235264,420917,182976,230848,-19.65623449155947,-11.277235285909901,-11.568202907516238
MO-03,district,MO,3,360946,126718,214461,397528,158177,231359,406941,159749,240977,-25.717585197213193,-18.786967058243654,-20.27020956963112
MO-04,district,MO,4,350749,125028,208388,392866,155951,229889,395017,153232,236509,-25.00179955371068,-19.162865436450343,-21.367266979866116
MO-05,district,MO,5,321480,129796,175707,343089,143602,192560,332891,133438,194505,-15.028002998333895,-14.563811495647933,-18.621223810235314
MO-06,district,MO,6,341473,112272,210557,374135,137236,230188,377140,135780,236206,-30.444910463434198,-25.298292980317015,-26.997252584774696
MO-07,district,MO,7,330930,82189,232326,364372,103422,254241,376524,105653,266226,-47.73603802680317,-42.1679066607393,-43.178829673092594
MO-08,district,MO,8,343378,77849,252499,366690,86665,274776,369388,83353,282416,-52.86849019821521,-52.044732058620916,-54.42314684951432
MS-01,district,MS,1,301502,96616,198299,333730,111535,217292,324051,99871,219880,-34.47874811386332,-32.1618966812336,-37.53201710080656
MS-02,district,MS,2,324055,201803,117922,333313,208181,121247,286655,171061,112641,26.23535851122058,26.389377952086647,20.592029664930102
MS-03,district,MS,3,317517,111864,199550,344969,128372,212292,323422,112896,207370,-28.15737250091518,-24.63424371227955,-29.498604285187934
MS-04,district,MS,4,266283,74848,184943,301747,91310,205933,293879,82839,207853,-42.3782963997983,-38.562051923846816,-43.005655470394785
MT-01,district,MT,1,252193,101342,131086,316599,143417,165186,322069,137407,174611,-12.797081246665634,-7.054046785028014,-11.923671070258766
MT-02,district,MT,2,242333,76367,148154,287041,101369,178416,280894,94499,177468,-31.973401151785357,-27.537930911235414,-30.507010041659466
NC-01,district,NC,1,376463,174505,191843,413926,190436,218891,416845,182065,230368,-4.7326585650801976,-6.951654789447067,-11.711720449139618
NC-02,district,NC,2,356956,221522,116605,411630,274360,129367,413074,271772,132620,31.028873766365894,35.913624800917454,34.410176264614535
NC-03,district,NC,3,305369,136203,159872,340722,153774,182097,346080,147604,194722,-7.994258211601791,-8.43270184088534,-13.76407284284571
NC-04,district,NC,4,357301,246910,92998,420149,303334,109939,436896,312412,115447,45.28048766136719,46.79594360144505,46.035025557485056
NC-05,district,NC,5,361478,148539,199157,400898,167125,228735,408268,165404,237629,-14.558119736781554,-15.563583084929014,-17.920368803547106
NC-06,district,NC,6,328056,125701,189948,381619,157036,218933,391691,159349,226292,-20.353937443172637,-16.46332543374587,-17.358890781841144
NC-07,district,NC,7,347162,145404,188896,415809,182076,227833,443202,188294,249694,-13.009871373018248,-11.162721482085049,-14.018648912755602
NC-08,district,NC,8,333489,125654,194792,397224,160781,231187,409708,162358,241622,-21.57555407151283,-17.9621805861703,-19.620773305609188
NC-09,district,NC,9,316101,126298,178638,372135,157604,209219,382677,158552,219095,-17.164257417949997,-14.070818896306939,-16.03163801115857
NC-10,district,NC,10,340665,134426,192722,397624,164108,227817,416353,168702,242192,-17.81945786005111,-16.255406008802705,-17.885391366143093
NC-11,district,NC,11,373237,148019,207561,433723,189678,237270,441237,196314,238078,-16.745036278755833,-11.147024930436492,-9.61435753881287
NC-12,district,NC,12,301193,213377,73884,354216,262589,85342,355661,254946,91834,48.55967221446698,50.943146773354485,47.03616125497433
NC-13,district,NC,13,314339,119692,182050,389550,158090,225136,425637,174774,244879,-20.665999429976605,-17.495159514229204,-16.705468565695945
NC-14,district,NC,14,329755,123066,193665,395579,163301,227009,409053,171063,232469,-22.289892684959792,-16.3224103917399,-15.217132718099185
ND-01,district,ND,1,344360,93758,216794,362024,115042,235751,368155,112327,246505,-39.61848579303949,-34.41032175670552,-37.39298613278637
NE-01,district,NE,1,271143,101993,151680,316213,136856,171834,318301,136153,177663,-19.587027393534196,-11.331108879458355,-13.227496367298034
NE-02,district,NE,2,265036,122402,127556,313187,163346,143563,316693,163541,148908,-2.0619464069963755,6.445884610747811,4.683324318528784
NE-03,district,NE,3,291997,60099,216725,322312,74381,241449,312165,70301,238245,-56.5796318238303,-52.89807807997974,-54.43078179590726
NH-01,district,NH,1,372167,170707,176898,403198,210310,186410,413940,208186,199942,-1.7810445764589116,6.024400080661424,2.0199545240708794
NH-02,district,NH,2,372129,177819,168892,400635,214627,179250,412249,210302,195581,2.574766880773901,8.98173795372667,3.626907261452192
NJ-01,district,NJ,1,339091,203453,124314,402401,247673,149308,377328,220362,149993,24.144895611821813,24.778263947141046,19.00041851736847
NJ-02,district,NJ,2,342600,153433,177679,410267,192116,212723,376636,160517,209709,-7.322597791683781,-5.0901716484824835,-13.28701928011539
NJ-03,district,NJ,3,369116,195590,160578,440507,248448,186277,385350,204031,174088,9.830192493430067,14.301224912300881,7.918935573192567
NJ-04,district,NJ,4,348975,120268,217894,428872,163477,259866,403670,136916,259999,-28.869595046161304,-22.768535206676383,-31.00991396142751
NJ-05,district,NJ,5,364588,190410,162315,432502,240337,186713,393138,195238,190272,7.965128641292791,12.556843460953049,1.2881637311613188
NJ-06,district,NJ,6,290786,168248,113095,334105,197763,131984,317497,163739,144525,19.603473340371007,19.948324018110856,6.232969143331689
NJ-07,district,NJ,7,388097,175248,197287,462052,235720,218813,438977,210218,218352,-5.915954205645106,3.7196419181885583,-1.897939659798866
NJ-08,district,NJ,8,216168,163542,46366,239751,172263,64970,217048,135768,74966,55.822550831792974,45.22684449465294,28.852487021553237
NJ-09,district,NJ,9,271851,165009,99667,315008,185789,125877,273696,131176,134622,24.68754250479832,19.223142723299944,-1.2964732616498242
NJ-10,district,NJ,10,265683,217131,43223,292250,236302,53598,254100,185281,63876,66.79674596894996,63.02311141773025,48.7263051007999
NJ-11,district,NJ,11,369254,198538,158881,437004,252518,179005,394595,208082,177521,11.09538105137108,17.03570840951699,7.925508878302296
NJ-12,district,NJ,12,307837,197408,100634,354634,235929,114140,330374,197885,122377,32.46992034679676,34.78999854314435,23.57694637515534
NM-01,district,NM,1,309924,146886,122247,359119,201152,149216,353679,194852,150029,9.154953127264214,14.823271531646725,12.996656817858915
NM-02,district,NM,2,225412,107186,93613,264910,137454,121870,271734,130545,135450,6.759495814222182,6.009470777868612,-1.8440196244290306
NM-03,district,NM,3,262983,131162,103807,299936,163008,130808,297983,153404,137906,11.641961279998638,10.95923979633512,5.32010572929182
NV-01,district,NV,1,262978,136880,110379,324302,172630,144981,335236,168436,160856,10.717911178157317,8.705303027917799,2.3019083366738338
NV-02,district,NV,2,333869,130913,175329,401976,173065,217352,420931,176235,234860,-14.503562542041914,-11.343512193372728,-14.260694000170277
NV-03,district,NV,3,275714,139341,120686,363055,190170,166060,385136,187977,190808,7.174254981213489,6.768099261712939,-0.7473896801615693
NV-04,district,NV,4,252824,132126,105664,316043,167621,141497,343079,172380,164399,11.128306488918794,8.451141635233148,2.369803342845011
NY-01,district,NY,1,376120,162092,199071,429345,207865,215368,429463,190070,233206,-10.238867215080171,-1.7727823681045665,-10.19098649580888
NY-02,district,NY,2,324813,144020,168577,366587,176294,185232,362137,153928,204363,-7.855801559196025,-2.472297981334676,-14.07654671761222
NY-03,district,NY,3,344063,180142,151638,394446,216924,172450,378292,178095,194280,8.591235155826151,11.421923394987852,-4.346424974823766
NY-04,district,NY,4,352242,191158,148717,395629,223908,166536,388641,194462,189492,12.487237955130563,14.694040630666624,1.2944258947686442
NY-05,district,NY,5,239268,200133,34377,267618,216236,49325,242000,170189,68170,70.68184725598056,62.852226042227585,42.80056553350199
NY-06,district,NY,6,198512,135722,56383,233531,149650,81285,209347,109480,96065,41.29980999973973,29.60356810357893,6.526551363448394
NY-07,district,NY,7,214366,180356,26490,251314,199615,48431,235013,168187,60343,74.38674182725312,60.94998508341195,47.1903032424627
NY-08,district,NY,8,237262,189197,42518,263927,203839,57668,239380,170473,65030,63.30146947759101,55.89563568088044,44.773527301138415
NY-09,district,NY,9,237301,186510,44411,270786,204641,63636,250409,173356,71858,61.53576331299448,52.559481431505496,41.39160080582675
NY-10,district,NY,10,263811,224497,29053,286330,241979,40386,276966,218940,51536,77.08302110037468,71.39447169443805,61.89236752983629
NY-11,district,NY,11,247539,110014,129447,295501,134686,157195,272725,100628,167092,-8.115308964716593,-7.711704427489286,-24.82593754669057
NY-12,district,NY,12,326197,271195,41591,343316,291101,47205,339053,273954,58314,73.4060987384346,72.09331197200169,64.89941854165913
NY-13,district,NY,13,265125,243798,13951,276080,242573,30506,239540,188808,46800,89.17473976620666,77.65774739178039,60.27299582357135
NY-14,district,NY,14,207289,168835,32688,231260,178044,50778,203123,131879,67385,67.55903792619205,55.61790387287936,32.36610727477115
NY-15,district,NY,15,208285,187336,16789,217715,184551,31315,186840,137445,47283,83.55027556644214,70.9866305949061,48.80797713394829
NY-16,district,NY,16,306815,215230,80794,334601,240160,91076,326298,216167,108141,45.41388536064643,45.00839280754507,33.30969325456048
NY-17,district,NY,17,345213,179410,151619,386978,210411,171524,389343,194302,192139,8.39533696443514,10.181575398955319,0.5597232177745115
NY-18,district,NY,18,319816,154068,149466,365344,196159,163016,371418,190676,178299,1.5161398723042558,9.227535324006404,3.354427806761976
NY-19,district,NY,19,344146,157236,163835,383691,196142,179031,384903,194143,187277,-2.0553086388991844,4.5608292707630875,1.8001153583975669
NY-20,district,NY,20,343529,180371,139718,384479,224569,151118,373934,211181,158272,12.700530165047846,19.551115689390368,14.320901440778663
NY-21,district,NY,21,313631,116528,174775,355972,146455,202220,357087,140758,214512,-19.995331321682237,-15.993403599340361,-20.759985363244855
NY-22,district,NY,22,330885,164220,145355,371891,202853,160633,362520,194091,166358,6.09383832673827,11.615302927760629,7.694014964669066
NY-23,district,NY,23,357094,123200,213225,401370,160041,232953,395116,154428,237461,-26.759307423645684,-18.552955006946668,-21.187887386479336
NY-24,district,NY,24,338733,116712,198947,378193,146392,222924,375708,143275,230018,-26.051847088155256,-20.722633192171475,-23.23724259495892
NY-25,district,NY,25,357079,192574,141224,391918,231293,150712,375956,220540,151196,15.383555323878515,21.094226515359747,18.654098607614007
NY-26,district,NY,26,321436,181577,124893,354431,218505,129474,339786,200098,134624,18.495774464058474,25.585164622003052,19.560710081799222
OH-01,district,OH,1,372005,171637,183796,405878,200126,199450,397244,191603,201912,-3.420897890741715,0.1691793300898953,-2.6197222469283252
OH-02,district,OH,2,353812,103858,235154,378358,111600,261545,376022,107317,265831,-38.72901254232888,-40.18411073443299,-42.48019552563594
OH-03,district,OH,3,357640,239177,101909,381894,271664,104532,358346,249431,105242,40.24439584151798,44.42684132739317,40.654067267595785
OH-04,district,OH,4,359204,100316,242527,393787,114210,273297,396335,111941,280927,-41.47991938000776,-41.05396805735122,-43.013429447040735
OH-05,district,OH,5,356252,134880,202111,388919,150175,232535,387528,145964,238010,-19.950384431631704,-21.520211125917797,-23.971935599806237
OH-06,district,OH,6,358366,126116,217308,382138,131306,245482,365518,118027,244557,-26.553764442787926,-30.30245124579339,-34.89674116894292
OH-07,district,OH,7,393850,164824,211861,436786,194811,236653,426048,187691,234785,-12.487091336262395,-9.697680455379823,-11.147142086177677
OH-08,district,OH,8,387084,146732,223385,414210,173573,234543,402587,167929,230834,-20.710478038025816,-14.939379980201709,-15.775034293552812
OH-09,district,OH,9,375717,168618,186743,392775,179884,206332,381139,168624,208947,-5.100447150925397,-6.847981440437476,-10.679580794075816
OH-10,district,OH,10,370936,161065,192717,391473,181210,203762,379147,172975,202500,-8.946752519913392,-5.858088380453643,-7.863373060789666
OH-11,district,OH,11,358591,282881,65718,358409,280544,74107,320521,247372,70858,62.29593314955005,58.20849229242269,55.467429217861294
OH-12,district,OH,12,354744,115143,223201,405493,141032,258365,410144,141594,265024,-31.93731823233159,-29.377536636479494,-30.35527202435701
OH-13,district,OH,13,370229,186781,167088,400322,209165,185484,390355,199819,186970,5.565053734574094,6.000521982825244,3.3219662399913132
OH-14,district,OH,14,384397,153445,214436,422570,172571,244475,413435,162913,247101,-16.57900244916155,-17.241263553660747,-20.532957411210347
OH-15,district,OH,15,327346,138691,173051,367368,167294,194272,360648,160499,196618,-11.021934805063163,-7.46143166116283,-10.114052257383435
OK-01,district,OK,1,295222,97934,179882,320366,121871,190281,314995,120247,188086,-29.49722118236531,-21.915605217970732,-22.001861623634188
OK-02,district,OK,2,301291,68868,219041,321517,72000,243615,325621,69690,250807,-52.1598838521894,-54.374792072620124,-56.511293397442095
OK-03,district,OK,3,266306,65688,185731,279059,76638,196075,274858,73264,196545,-47.74619261074143,-43.795858649936015,-45.69195245525538
OK-04,district,OK,4,289633,84987,187332,312061,104031,200483,311317,101422,203949,-37.58276139380653,-31.674077382320682,-33.57456994934031
OK-05,district,OK,5,300540,102898,177150,327696,129350,189826,339241,134833,196699,-26.514026166942813,-18.94753991528185,-18.660642109962236
OR-01,district,OR,1,333070,202099,93579,395512,268304,114116,368037,245702,107307,36.70208808230575,40.3190209717065,39.20438289108776
OR-02,district,OR,2,323892,101332,191223,381197,138802,231497,367425,128291,227577,-30.726188238109074,-25.032473757693108,-27.899670664403654
OR-03,district,OR,3,329908,219816,77122,389868,280723,97583,351633,248749,88287,48.05514955984078,48.41054596014867,47.60975088714559
OR-04,district,OR,4,353364,171251,143081,410411,224384,172533,391308,211865,164980,8.961861980326534,13.063436436333037,12.441454709495947
OR-05,district,OR,5,351454,161179,151130,427100,225528,188045,415589,217920,182245,3.2176466256175775,9.063212540470484,8.91507253258031
OR-06,district,OR,6,308344,146059,125501,368952,202149,153928,351400,188863,149183,7.570334364413021,13.542295627069425,11.738047484661852
PA-01,district,PA,1,402738,195159,192317,466261,241494,219860,473750,235347,233794,0.7334647823349059,4.689240799906362,0.33103054305635193
PA-02,district,PA,2,297780,218914,72232,311388,221033,88070,294771,198243,93017,50.38090854760154,43.01575850121157,36.12785827096066
PA-03,district,PA,3,378614,340416,30380,397131,357958,36748,392226,345301,42202,83.61363121500771,81.37955845616737,78.21849121168094
PA-04,district,PA,4,391456,215499,160945,456826,269145,182670,467816,268450,194506,14.491929742538067,19.13947080110222,15.972144221049083
PA-05,district,PA,5,378873,238669,128728,420224,276124,140476,418716,267100,147213,29.924305315503393,32.560729716754686,28.936335572381267
PA-06,district,PA,6,359608,188382,156447,414314,235146,174183,425079,234612,186122,9.26111202944068,14.89339870861825,11.525096616864811
PA-07,district,PA,7,339007,158280,167931,396479,197109,194646,410973,196712,209881,-2.9585145810533673,0.6287092698242523,-3.238865401027563
PA-08,district,PA,8,332114,147574,174440,381384,183204,194298,390938,177078,210297,-8.343115516716665,-2.9387923772589284,-8.57541142303969
PA-09,district,PA,9,338111,95521,229294,386873,119971,261280,398490,121849,272916,-41.18436648553792,-37.06455851919077,-38.267576912846884
PA-10,district,PA,10,347683,149131,183631,399547,188628,205129,411822,192786,214312,-10.367770358394287,-4.190655658185125,-5.287670290691676
PA-11,district,PA,11,341583,119074,206105,397045,153328,237727,412526,160180,248304,-26.764028427419973,-21.582386109370805,-21.573427600591454
PA-12,district,PA,12,394333,225154,156162,429646,255294,169595,429277,253676,171379,18.093130107312568,20.16973844933618,19.36149439484302
PA-13,district,PA,13,346434,87050,247592,400148,107201,288136,413208,110800,298889,-47.974253082398505,-45.76728209097555,-45.9101904127277
PA-14,district,PA,14,362759,117354,233777,412029,138883,268695,421591,138811,279249,-33.15657119422666,-31.849609154566732,-33.59278572453715
PA-15,district,PA,15,345283,102937,228664,387842,119496,263047,397666,121639,272661,-37.91514500860975,-37.52545465477083,-38.30129343139742
PA-16,district,PA,16,360283,132836,212600,406694,158729,242664,417766,159548,254692,-23.090818559733208,-20.910927694304586,-22.968327539590575
PA-17,district,PA,17,399032,194206,190058,454518,237732,211218,457124,238977,213801,1.079466200320613,5.905780153691948,5.560340829280575
RI-01,district,RI,1,218335,129139,75151,240941,152965,83224,235877,140675,88768,26.42713789221205,29.527624063779427,22.623047990132626
RI-02,district,RI,2,245809,123386,105392,276816,154521,116698,277477,144457,125630,7.865266765160986,13.945556911573304,6.9707168430913
SC-01,district,SC,1,296870,118151,161864,383012,171778,204859,401148,171283,223769,-15.61094941342428,-8.783258150420698,-13.285845913955633
SC-02,district,SC,2,312682,121650,175272,366484,160980,199792,365657,154598,205591,-18.05928829793683,-10.758041089663278,-14.157289645158514
SC-03,district,SC,3,296781,86418,198613,348371,106466,236993,356551,99238,252775,-39.36238514407205,-38.003662737037025,-43.61685505933019
SC-04,district,SC,4,289240,102317,171333,347051,138166,202526,354171,132503,215950,-25.220537182532432,-18.890963098634543,-23.94784949476687
SC-05,district,SC,5,302020,114383,175665,365470,147082,213494,373037,141484,226482,-21.128227052074138,-18.418308484203052,-23.09941679394292
SC-06,district,SC,6,305478,195181,98548,336372,219791,111767,312822,189674,118149,32.89869233204757,32.58072494103596,23.23575561280346
SC-07,district,SC,7,299956,117273,174094,366569,147278,215672,384754,139672,241031,-19.50152213531388,-18.843917895026863,-26.624166344893524
SD-01,district,SD,1,370111,117466,227731,422609,150471,261043,426390,145799,270651,-31.942629860630305,-26.869559723362997,-29.980069636210832
TN-01,district,TN,1,280824,55039,214656,336345,74137,256562,348338,71642,273125,-59.18426370529672,-55.16345679908316,-58.44033796738087
TN-02,district,TN,2,288678,85249,186898,356247,122696,226782,366777,118776,242955,-37.350769988278394,-29.78327677278684,-34.3291009064747
TN-03,district,TN,3,290302,86970,188701,349413,116138,226942,363211,114326,244099,-36.90304747325616,-32.29684038708173,-36.206458812861825
TN-04,district,TN,4,242471,90807,139363,307714,126568,173814,304636,113664,186548,-21.095711865143155,-15.728638866509979,-24.277510559204828
TN-05,district,TN,5,272228,115940,145080,322522,138194,178897,314025,118678,191152,-11.163895486935866,-12.836378200579645,-23.391537294645453
TN-06,district,TN,6,278626,100170,164737,352804,137136,208115,362098,130633,226645,-24.373459364984694,-20.55866601400141,-26.873191184455802
TN-07,district,TN,7,277813,102540,161285,349798,139424,202866,361613,137698,218702,-22.266654032028807,-18.534575944374655,-22.728395061728396
TN-08,district,TN,8,301472,112764,176952,349577,144866,199444,321368,126046,190779,-22.155490204199975,-15.851412970869275,-20.431784107946026
TN-09,district,TN,9,275613,121216,145253,328569,144552,179053,321876,124802,192860,-9.020561491205356,-10.661454551073067,-21.424658914191813
TX-01,district,TX,1,281960,71388,201793,324129,89143,231048,325730,80850,241942,-47.735750290100704,-44.31885968062812,-49.90582170561848
TX-02,district,TX,2,259956,83902,162725,330840,127510,198586,337080,127854,204811,-31.960409849692045,-21.79603552328149,-23.133482632678522
TX-03,district,TX,3,256071,84177,157174,338661,136761,195871,370352,136992,223427,-30.245161611097533,-17.7703888982419,-23.981810059957994
TX-04,district,TX,4,271225,91498,166233,356596,143877,207432,367744,134682,225235,-28.997287869910878,-18.090911419861147,-25.15941175326534
TX-05,district,TX,5,234171,85908,139887,285087,117612,163853,293398,113124,176352,-23.906198100046502,-16.42868562698737,-21.842225262197903
TX-06,district,TX,6,242318,81387,150002,299767,118506,176747,309826,116800,187669,-29.653527177177825,-19.72579448811697,-23.276261294253274
TX-07,district,TX,7,216246,136788,68106,277197,180252,92917,254110,153127,93619,33.5207473132449,31.97105088791188,24.11710828139058
TX-08,district,TX,8,216979,82183,126113,286810,115154,167935,308330,109560,194738,-21.090179360141338,-18.64466651830343,-27.991639774168743
TX-09,district,TX,9,172792,80900,86073,208344,93941,111907,198594,78639,118132,-3.098105681756931,-8.727799152772919,-20.070538849728873
TX-10,district,TX,10,273455,100316,157495,346398,144424,195622,353548,134085,213878,-22.17865025154086,-15.056198279056362,-22.931461103623086
TX-11,district,TX,11,237293,71489,154780,296164,101256,190220,292892,94213,194696,-36.810610379680824,-30.521895456229675,-34.78015568916164
TX-12,district,TX,12,224425,79889,133181,294495,118763,170831,314205,117738,192719,-25.011498568545548,-17.979654274605135,-24.151814905123736
TX-13,district,TX,13,255273,57807,185900,299628,81303,213331,303909,80162,220441,-52.56024652554092,-44.81085007161427,-46.66586827144107
TX-14,district,TX,14,258022,91831,156210,323319,124542,193976,335400,124943,206349,-25.9549832487371,-21.799081998505578,-24.57228064668027
TX-15,district,TX,15,186305,102450,77141,227421,109875,115253,227873,92600,133315,14.092577022233854,-2.3888632244767423,-18.02226501117677
TX-16,district,TX,16,199284,135875,51845,244595,163993,76842,229768,131985,94338,44.76347751971021,36.18701600680964,16.63419095717183
TX-17,district,TX,17,253878,90932,148062,319296,132377,180962,320775,123163,192428,-23.90436579997824,-15.505570643935162,-21.947710802906293
TX-18,district,TX,18,222677,182804,32917,267580,217360,47152,243493,186782,53117,69.48187705415792,64.34793128478104,55.71719765401273
TX-19,district,TX,19,237096,55576,170518,279814,73170,202442,282334,66862,212708,-50.83814696542146,-46.9036181298347,-52.167972243087604
TX-20,district,TX,20,195589,131711,53152,248457,172231,72239,227227,144230,79593,42.495794182719095,40.90154211150652,28.8786228403694
TX-21,district,TX,21,305819,107136,181262,395339,161525,227694,414749,159472,249919,-25.702674775830626,-17.000454756833555,-22.093060179632673
TX-22,district,TX,22,244343,85689,147709,325011,131979,188014,335812,126899,201258,-26.572635583852477,-17.511320560137253,-22.659580627565465
TX-23,district,TX,23,229196,100694,116622,302861,138493,160217,319049,133969,181141,-7.329418910710671,-7.272605537143048,-14.970010472533401
TX-24,district,TX,24,310672,109846,184278,381542,164122,211300,373064,153071,213069,-25.306333383198925,-12.566658320503327,-16.38662806576719
TX-25,district,TX,25,243776,93095,141386,300697,124453,172083,309215,115592,189981,-20.594845637812874,-16.062130736234387,-24.344101082229123
TX-26,district,TX,26,258283,83896,161101,356628,142670,208544,387418,144950,237089,-31.51263076690735,-18.75608603301691,-24.117694790322457
TX-27,district,TX,27,243786,88069,144737,306351,124288,177080,324199,125739,194368,-24.34129704560879,-17.51745374425951,-21.43939370273065
TX-28,district,TX,28,166497,110629,50057,207339,112597,92662,199009,88409,109042,37.69587891913421,9.7121198096064,-10.449681186724808
TX-29,district,TX,29,159358,115299,38295,197198,139870,54929,179752,116000,61311,50.13477088948787,43.604433287645215,30.843546085691244
TX-30,district,TX,30,222835,170966,45781,268096,208565,56392,244001,177406,62648,57.75627805690505,57.43309291696388,47.80507719096537
TX-31,district,TX,31,226109,76333,136102,317572,127209,183712,351392,134712,211328,-28.135194294725448,-18.172783440166473,-22.140792971910763
TX-32,district,TX,32,257464,100552,145404,321397,142066,174362,324173,129764,187174,-18.23578200979037,-10.20642926668942,-18.113952886684462
TX-33,district,TX,33,179291,124631,46867,227300,163018,60823,209202,136366,68170,45.343969025877854,45.65517487859686,33.34180779911605
TX-34,district,TX,34,197763,107128,82208,243276,123605,116464,240502,106947,131303,13.161786453711919,2.9745614802410976,-10.222875131164741
TX-35,district,TX,35,227309,102249,113651,293178,141507,147047,301836,133334,164829,-5.281148679944419,-1.919917935637697,-10.56301419022481
TX-36,district,TX,36,264208,101018,153708,318964,128113,186757,311842,114917,192668,-20.684971302497583,-18.62482929462953,-25.277890664369203
TX-37,district,TX,37,277591,207441,50037,350843,280916,62202,328410,252342,67678,61.132990003029384,63.74308546913889,57.70389350665583
TX-38,district,TX,38,274093,94383,166344,352229,142235,205122,354315,136854,210920,-27.60013347294296,-18.104428585000445,-21.29716425034649
UT-01,district,UT,1,282553,137551,79292,355994,214978,127378,327300,197553,120241,26.866903704523548,25.587400250032132,24.32770914491778
UT-02,district,UT,2,290267,62814,136536,366928,119335,230690,369086,125175,231962,-36.981188863807375,-31.813441897007355,-29.90085037394613
UT-03,district,UT,3,284260,54102,162997,377057,104465,257824,385908,108346,267996,-50.15914398500223,-42.33057034577368,-42.421520850715574
UT-04,district,UT,4,274295,56209,136406,387697,121504,249247,405497,131149,262883,-41.63590582249565,-34.45520039055862,-33.43231006618751
VA-01,district,VA,1,410156,164366,220149,461129,210907,241626,486595,227074,250992,-14.50736642263631,-6.78823422822203,-5.003074889241234
VA-02,district,VA,2,359148,159063,178908,404141,202122,193849,414128,203172,204261,-5.8718055691168765,2.089294418025563,-0.2672832097547327
VA-03,district,VA,3,316813,202649,97251,338599,230248,101373,320985,213132,102213,35.14438146048683,38.862134786397725,35.17385720401465
VA-04,district,VA,4,357428,226456,114324,394395,264454,123594,383730,250985,125928,32.90451317565585,36.29963303508844,33.1792747928567
VA-05,district,VA,5,391600,163720,207979,435323,195887,231760,444090,191693,246006,-11.90721524674535,-8.388460576129377,-12.408755788795496
VA-06,district,VA,6,349889,119913,209513,398936,151507,239666,410905,152726,251675,-27.198824622221686,-22.537087171149338,-24.46804038565681
VA-07,district,VA,7,329818,158995,151848,390486,204622,178344,404061,203210,191700,2.299231444812976,6.861705738890659,2.9145881340052164
VA-08,district,VA,8,366045,264655,75619,396010,303882,83638,390212,285004,92725,55.554053498063325,56.8342279108175,50.90395495183054
VA-09,district,VA,9,365400,99310,250107,401339,113688,281828,408547,112210,291613,-43.156743947775865,-42.511554526239145,-44.42614709910035
VA-10,district,VA,10,345987,174827,148538,412830,239474,165175,420534,221133,186201,8.129822336987615,18.361345264661473,8.57576337845601
VA-11,district,VA,11,390468,247519,115207,427336,296777,121577,419501,273439,130783,36.4771204710994,41.878409194127464,35.291498236117775
VT-01,district,VT,1,315067,178573,95369,367428,242820,112704,369422,235791,119395,30.37285264764074,36.59837310561313,32.77043577168019
WA-01,district,WA,1,315830,185952,104596,395248,250883,130736,374405,232693,126087,28.000881093657505,31.483495318629313,29.7134734377613
WA-02,district,WA,2,346835,190735,128467,440519,263078,162799,425118,254400,154441,19.507396570196928,23.546469990161476,24.449358063403622
WA-03,district,WA,3,312295,132417,156118,423505,196207,213882,424203,197986,211907,-8.214254769785295,-4.310040015703908,-3.396252192645398
WA-04,district,WA,4,252486,89994,144696,324983,130115,184877,312324,119032,183219,-23.308193787549534,-17.385203433738,-21.23632345302414
WA-05,district,WA,5,327079,126563,172318,418124,180837,222219,405822,173909,217375,-15.308768372696827,-10.267059664165773,-11.108555422659757
WA-06,district,WA,6,347922,179622,138177,447088,253642,177181,436320,251826,168264,13.041261929710288,17.74765971176098,19.891451831750338
WA-07,district,WA,7,397414,331302,43799,459934,396920,51406,437624,373392,47188,76.64682312230573,77.06758028755861,77.56051167435446
WA-08,district,WA,8,336893,160749,149805,438960,226805,197513,428594,218292,193707,3.5240248072798934,6.903313081226815,5.967247493319158
WA-09,district,WA,9,282807,194307,70572,358038,254217,94118,320605,219426,88121,46.71378251956554,45.96121549657657,42.69428737721389
WA-10,district,WA,10,289653,151077,113199,381232,216908,149920,359228,204893,140614,14.332743041365845,18.261419520865367,18.6042540382684
WI-01,district,WI,1,349322,159094,168403,394810,190048,197943,404230,189560,207737,-2.8424687859736117,-2.0348410143534257,-4.575166688900243
WI-02,district,WI,2,396685,260100,110866,444235,310862,125920,469607,324784,136734,40.22848455114485,42.34194632562697,40.74597307147283
WI-03,district,WI,3,364731,161639,177898,396394,185086,203591,421741,191708,222857,-4.788579742413934,-4.76102264862598,-7.513658895468744
WI-04,district,WI,4,336288,242162,74928,344275,260129,78277,345704,258176,80483,52.74023148002145,53.7378178873897,52.46959330772252
