race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.7937
AK-GOV,38.0,16.0,0.0,,0.0,21.0,1,0.7756
AK-SEN,48.06,46.46,0.0,,0.0,0.0,6,0.1567
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0969
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.7405
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0935
AZ-06,42.0,41.0,0.0,,0.0,0.0,1,0.0496
AZ-GOV,47.43,37.32,0.0,,0.0,0.0,7,0.0455
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0103
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0769
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0113
FL-GOV,34.06,36.37,5.77,IND,0.0,0.0,6,0.2672
GA-SEN,42.94,41.33,0.0,,0.0,0.0,5,0.0072
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0032
IA-03,45.0,42.0,0.0,,0.0,0.0,1,0.0655
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.3789
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.125
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.5612
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.2227
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.4696
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.3792
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.3376
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.8706
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0926
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.1166
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.4353
MI-GOV,37.13,36.0,16.15,IND,0.0,0.0,10,0.3134
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.2083
MN-01,41.0,44.0,0.0,,0.0,0.0,1,0.6447
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.6557
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.2448
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.63
NC-SEN,48.53,36.72,0.0,,0.0,0.0,9,0.1761
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0597
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.3378
NH-02,51.18,38.82,0.0,,0.0,0.0,4,0.1533
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0474
NH-SEN,46.76,42.09,0.0,,0.0,0.0,10,0.1721
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0017
NV-GOV,41.81,43.7,0.0,,0.0,0.0,3,0.349
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.1851
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.8909
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.8909
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.8909
NY-GOV,50.1,32.84,1.77,LIB,0.0,0.0,7,0.3931
OH-GOV,49.69,44.11,0.0,,0.0,0.0,9,0.1606
OH-SEN,48.04,48.13,0.0,,0.0,0.0,6,0.2059
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.6598
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.0452
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0164
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0584
PA-GOV,54.87,38.61,0.0,,0.0,0.0,2,0.0339
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.3398
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0101
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0226
TX-GOV,41.94,49.19,1.21,LIB,0.0,0.0,4,0.6585
TX-SEN,44.95,45.61,0.9,LIB,0.0,0.0,5,0.2324
VA-01,40.0,41.0,0.0,,0.0,0.0,1,0.0105
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.4703
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0351
