race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,47.2,45.46,0.0,,0.0,0.0,6,0.2586
GA-SEN,39.54,38.81,0.0,,0.0,0.0,5,0.0134
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.9772
KY-SEN,37.0,49.5,0.0,,0.0,0.0,1,0.5743
MA-SEN,53.92,30.95,0.0,,0.0,0.0,2,0.1578
ME-SEN,44.86,42.88,0.0,,0.0,0.0,5,0.3001
MI-SEN,39.47,46.04,0.0,,0.0,0.0,4,0.3339
MN-SEN,46.0,44.0,0.0,,0.0,0.0,1,0.0655
NC-SEN,46.98,41.22,0.0,,0.0,0.0,7,0.1878
NH-SEN,46.59,33.84,0.0,,0.0,0.0,7,0.2289
OH-SEN,46.28,48.8,0.0,,0.0,0.0,5,0.1215
SC-SEN,37.5,41.5,0.0,,0.0,0.0,1,0.3078
SD-SEN,30.0,52.0,0.0,,0.0,0.0,1,0.2558
TX-SEN,45.33,45.46,0.0,,0.0,0.0,5,0.2977
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.25
AZ-GOV,46.85,37.84,0.0,,0.0,0.0,8,0.1243
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0292
FL-GOV,36.31,45.03,0.0,,0.0,0.0,5,0.0612
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.3223
MA-GOV,51.0,26.0,0.0,,0.0,0.0,1,0.1768
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.8706
MI-GOV,38.89,39.88,9.67,IND,0.0,0.01,9,0.1924
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.1221
NV-GOV,40.36,40.9,0.0,,0.0,0.0,2,0.2014
NY-GOV,49.75,35.49,0.0,,0.0,0.0,4,0.3753
OH-GOV,45.11,45.63,0.0,,0.0,0.0,8,0.1436
PA-GOV,54.87,38.61,0.0,,0.0,0.0,2,0.0874
TN-GOV,32.0,51.0,0.0,,0.0,0.0,1,0.0226
TX-GOV,42.31,50.19,0.0,,0.0,0.0,2,0.5216
WI-GOV,42.96,43.3,0.0,,0.0,0.0,2,0.0996
AK-01,38.0,48.0,0.0,,0.0,0.0,1,0.0201
AZ-01,43.47,41.41,0.0,,0.0,0.0,2,0.241
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0266
CO-03,39.0,48.0,0.0,,0.0,0.0,1,1.0
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.1984
FL-27,34.0,45.0,0.0,,0.0,0.0,1,0.0201
IA-01,42.5,42.0,0.0,,0.0,0.0,1,0.0084
IA-03,49.0,41.0,0.0,,0.0,0.0,1,0.1688
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.3008
MI-07,45.0,41.0,0.0,,0.0,0.0,1,0.1727
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.1539
NH-02,42.41,35.16,0.0,,0.0,0.0,3,0.1351
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0044
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.4774
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.1166
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.1505
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0583
VA-01,43.5,44.0,0.0,,0.0,0.0,1,0.0272
WI-03,44.0,42.0,0.0,,0.0,0.0,1,0.1279
