date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-03-28,220,394,4.48,4.57,0.09,40.48,56.01,-15.53,5.91,0.37,2.84,0.445,3.61,57012723,51333013,68574,5.24
