race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.11,50.89,8.0,0.0,
AK-GOV,2,44.47,53.93,0.0,1.6,Other
AK-SEN,1,44.54,47.46,8.0,0.0,
AK-SEN,2,47.9,50.5,0.0,1.6,Other
ME-SEN,1,47.48,47.52,5.0,0.0,
ME-SEN,2,49.58,49.42,0.0,1.0,Other
AK-01,1,41.48,50.52,8.0,0.0,
AK-01,2,45.08,53.32,0.0,1.6,Other
ME-01,1,61.6,33.4,5.0,0.0,
ME-01,2,63.7,35.3,0.0,1.0,Other
ME-02,1,44.23,50.77,5.0,0.0,
ME-02,2,46.33,52.67,0.0,1.0,Other
