race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.44,8.3,91.7,Likely R,-16.26,3.67,-16.41,1.97,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.78,57.22,0.0,397553,531761,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.56,99.9,0.1,Safe D,27.69,3.67,25.91,5.65,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.76,27.56,4,27.2,0.175,65.78,34.22,0.0,1599517,832051,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.92,100.0,0.0,Safe D,30.41,3.67,29.51,5.41,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.46,32.54,0.0,1434800,692034,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,11.16,85.7,14.3,Likely D,7.49,3.67,7.09,4.08,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55.58,44.42,0.0,323469,258494,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,10.91,85.2,14.8,Likely D,-0.36,3.67,-1.44,12.35,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.65,30.4,12,4.25,0.262,55.45,44.55,0.0,2198351,1765911,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Lisa Demuth,DEM,REP,,DEM,9.73,82.4,17.6,Likely D,4.94,3.67,4.34,5.39,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.55,34.74,3,16.809999999999995,0.15,54.87,45.13,0.0,1249737,1028007,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-20.33,2.6,97.4,Safe R,-20.75,3.67,-20.84,0.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39.84,60.16,0.0,264124,398887,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.07,12.4,87.6,Likely R,3.66,3.67,2.82,-14.89,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.16,46.4,4,-10.240000000000002,0.175,43.96,56.04,0.0,254258,324074,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,4.74,67.5,32.5,Lean D,7.45,3.67,6.14,-1.41,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,52.37,47.63,0.0,338498,307879,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,3.06,61.5,38.5,Lean D,-1.54,3.67,-3.15,6.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.4,33.9,4,3.5,0.175,51.53,48.47,0.0,535455,503613,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,12.8,89.0,11.0,Likely D,15.38,3.67,12.68,0.11,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.22,34.39,20,15.829999999999998,0.292,56.4,43.6,0.0,3278706,2534793,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-3.95,35.3,64.7,Lean R,-10.26,3.67,-11.31,7.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.5,44.54,10,3.960000000000001,0.25,48.02,51.98,0.0,1938000,2097512,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.71,0.1,99.9,Safe R,-34.68,3.67,-34.95,3.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34.15,65.85,0.0,374316,721907,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.91,71.4,28.6,Lean D,15.34,3.67,14.89,-8.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.33,37.33,1,7.0,0.15,52.96,47.04,0.0,832356,739418,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,15.1,92.6,7.4,Likely D,-0.87,3.67,-1.75,16.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.64,35.32,4,18.32,0.175,57.55,42.45,0.0,2833486,2090132,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,21.04,97.8,2.2,Safe D,15.7,3.67,14.16,6.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,60.52,39.48,0.0,217469,141879,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-12.88,10.9,89.1,Likely R,-16.63,3.67,-18.12,5.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43.56,56.44,0.0,776941,1006757,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-26.28,0.6,99.4,Safe R,-29.31,3.67,-29.98,3.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.86,63.14,0.0,110020,188453,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-20.87,2.3,97.7,Safe R,-28.63,3.67,-30.12,9.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,30.33,49.23,2,-18.9,0.15,39.56,60.44,0.0,848531,1296228,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-11.03,14.5,85.5,Likely R,-12.03,3.67,-13.88,2.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.29,49.58,5,-8.29,0.194,44.49,55.51,0.0,3551339,4431831,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-25.41,0.7,99.3,Safe R,33.5,3.67,32.77,-58.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37.3,62.7,0.0,96447,162149,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,7.67,76.9,23.1,Likely D,-0.25,3.67,-0.87,8.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.92,41.36,4,-0.4399999999999977,0.175,53.83,46.17,0.0,1289853,1106190,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-40.45,0.0,100.0,Safe R,-46.63,3.67,-46.96,6.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,29.77,70.23,0.0,56074,132260,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-1.18,47.3,52.7,Toss-up,-10.49,3.67,-13.8,12.61,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,50.89,47.0,8,3.8900000000000006,0.233,48.62,49.78,1.6,114954,117709,3783,0,236446
AL-SEN,senate,AL,SEN,Dakarai Larriett,Barry Moore,DEM,REP,,REP,-22.81,1.4,98.6,Safe R,-27.4,3.67,-30.88,8.08,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38.6,61.4,0.0,611980,973583,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-26.54,0.6,99.4,Safe R,-29.34,3.67,-31.57,5.02,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-22.0,0.15,36.73,63.27,0.0,308331,531126,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,20.9,97.7,2.3,Safe D,13.67,3.67,11.29,9.6,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,60.45,39.55,0.0,1350970,883951,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,20.94,97.8,2.2,Safe D,15.61,3.67,14.84,6.1,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,60.47,39.53,0.0,216214,141329,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-6.86,25.6,74.4,Lean R,-8.74,3.67,-13.22,6.36,False,False,,,0.0,0.0,,,0.0,projected,confirmed,37.98,45.51,3,-7.530000000000001,0.15,46.57,53.43,0.0,3564959,4089868,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,7.45,76.2,23.8,Likely D,-2.13,3.67,-2.21,9.66,False,False,,,0.0,0.0,,,0.0,confirmed,projected,47.89,42.79,11,5.100000000000001,0.257,53.73,46.27,0.0,1974425,1700621,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-4.33,33.9,66.1,Lean R,-7.92,3.67,-13.45,9.11,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,42.87,46.2,4,-3.3300000000000054,0.175,46.58,50.79,2.63,542351,591479,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-37.44,0.0,100.0,Safe R,-38.14,3.67,-37.52,0.08,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,31.28,68.72,0.0,198167,435376,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,18.08,95.8,4.2,Safe D,14.41,3.67,11.14,6.94,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,59.04,40.96,0.0,2334867,1619870,0,0,3954737
KS-SEN,senate,KS,SEN,Kansas Democrat,Roger Marshall,DEM,REP,REP,REP,-12.49,11.6,88.4,Likely R,-15.77,3.67,-16.41,3.93,False,False,,,0.0,0.0,,,0.0,projected,confirmed,45.75,54.25,1,-8.5,0.15,43.76,56.24,0.0,406641,522673,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-28.0,0.4,99.6,Safe R,-30.03,3.67,-31.03,3.02,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.6,47.4,1,-9.799999999999997,0.15,36.0,64.0,0.0,522755,929414,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-24.76,0.9,99.1,Safe R,-21.33,3.67,-22.36,-2.4,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37.62,62.38,0.0,528523,876359,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,33.7,99.9,0.1,Safe D,29.1,3.67,25.91,7.79,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,56.65,26.04,5,30.61,0.194,66.85,33.15,0.0,1625450,806117,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,0.19,50.6,49.4,Toss-up,8.51,3.67,7.09,-6.9,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,46.13,41.58,13,4.550000000000004,0.268,49.59,49.41,1.0,288622,287520,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,5.56,70.3,29.7,Lean D,2.72,3.67,-1.44,6.99,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,44.26,42.9,8,1.3599999999999994,0.233,52.78,47.22,0.0,2092251,1872011,0,0,3964262
MN-SEN,senate,MN,SEN,Angie Craig,Minnesota Republican,DEM,REP,,DEM,9.34,81.4,18.6,Likely D,6.28,3.67,4.34,4.99,False,False,,,0.0,0.0,,,0.0,projected,projected,46.85,40.43,4,6.420000000000002,0.175,54.67,45.33,0.0,1245187,1032557,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-15.21,7.3,92.7,Likely R,-21.5,3.67,-23.15,7.94,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,42.4,57.6,0.0,364445,495160,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-25.57,0.0,90.8,Safe R,-19.79,3.67,-20.58,-4.99,False,True,IND,Seth Bodnar,28.91,9.2,,,0.0,projected,confirmed,19.0,43.0,1,-24.0,0.15,12.96,54.47,3.66,54691,229923,15448,122012,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,4.7,67.4,32.6,Lean D,-2.64,3.67,-3.27,7.97,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,48.12,36.95,14,11.169999999999995,0.272,51.37,46.76,1.87,2048479,1864423,74566,0,3987467
NE-SEN,senate,NE,SEN,Cindy Burbank,Pete Ricketts,DEM,REP,REP,REP,-11.41,26.6,73.4,Lean R,-20.62,3.67,-20.84,9.43,False,True,IND,Dan Osborn,41.05,26.6,,,0.0,projected,confirmed,47.0,48.0,2,-1.0,0.15,6.48,52.47,0.0,42957,347866,0,272188,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,7.21,75.5,24.5,Likely D,-0.06,3.67,2.82,4.38,False,False,,,0.0,0.0,,,0.0,presumptive,projected,46.68,41.09,14,5.589999999999996,0.272,53.6,46.4,0.0,310003,268329,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,13.68,90.5,9.5,Likely D,8.13,3.67,5.63,8.06,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,56.84,43.16,0.0,1656182,1257505,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,12.44,88.3,11.7,Likely D,7.1,3.67,6.14,6.3,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,56.22,43.78,0.0,363386,282991,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,-2.01,42.4,57.6,Toss-up,-8.42,3.67,-11.31,9.31,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,48.03,46.95,8,1.0799999999999983,0.233,48.23,50.2,1.57,1946204,2025951,63358,0,4035512
OK-SEN,senate,OK,SEN,Oklahoma Democrat,Markwayne Mullin,DEM,REP,REP,REP,-24.72,0.9,99.1,Safe R,-33.87,3.67,-34.95,10.22,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37.64,62.36,0.0,412592,683630,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,18.43,96.1,3.9,Safe D,13.09,3.67,14.89,3.54,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,59.21,40.79,0.0,930722,641052,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,22.76,98.5,1.5,Safe D,17.42,3.67,14.16,8.6,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,61.38,38.62,0.0,220559,138789,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-8.0,22.2,77.8,Likely R,-15.32,3.67,-18.12,10.13,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,40.74,45.46,2,-4.719999999999999,0.15,45.14,52.99,1.87,805192,945151,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-27.36,0.4,99.6,Safe R,-28.38,3.67,-29.98,2.62,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.8,49.29,2,-17.49,0.15,36.32,63.68,0.0,108400,190073,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-28.9,0.3,99.7,Safe R,-26.31,3.67,-30.12,1.22,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,35.55,64.45,0.0,762499,1382260,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,-4.18,34.5,65.5,Lean R,-11.31,3.67,-13.88,9.7,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,43.95,45.8,14,-1.8499999999999943,0.272,46.95,51.04,2.01,3748025,4074683,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Virginia Republican,DEM,REP,DEM,DEM,12.69,88.8,11.2,Likely D,6.87,3.67,5.89,6.79,False,False,,,0.0,0.0,,,0.0,confirmed,projected,45.0,38.0,1,7.0,0.15,56.34,43.66,0.0,1776087,1376215,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-39.99,0.0,100.0,Safe R,-41.99,3.67,-42.69,2.7,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,30.01,69.99,0.0,160131,373542,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-41.33,0.0,100.0,Safe R,-45.0,3.67,-46.96,5.63,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,29.33,70.67,0.0,55246,133087,0,0,188334
AK-01,house,AK,01,Mary Peltola,Nick Begich III,DEM,REP,REP,REP,-3.28,42.6,57.4,Toss-up,-8.51,3.67,-13.8,10.52,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,24.87,45.28,5,-20.41,0.194,47.59,50.81,1.6,112515,120147,3783,0,236446
AL-01,house,AL,01,Democratic candidate (AL-01),Republican candidate (AL-01),DEM,REP,REP,REP,-29.42,0.2,99.8,Safe R,-31.42,3.67,-36.34,6.92,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,35.29,64.71,0.0,81043,148606,0,0,229648
AL-02,house,AL,02,Democratic candidate (AL-02),Republican candidate (AL-02),DEM,REP,REP,REP,-7.63,23.3,76.7,Likely R,-9.63,3.67,-14.46,6.84,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,46.19,53.81,0.0,94783,110439,0,0,205222
AL-03,house,AL,03,Democratic candidate (AL-03),Republican candidate (AL-03),DEM,REP,REP,REP,-40.18,0.0,100.0,Safe R,-42.18,3.67,-47.04,6.86,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,29.91,70.09,0.0,66252,155235,0,0,221487
AL-04,house,AL,04,Democratic candidate (AL-04),Republican candidate (AL-04),DEM,REP,REP,REP,-60.37,0.0,100.0,Safe R,-62.37,3.67,-66.99,6.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,19.81,80.19,0.0,44920,181783,0,0,226703
AL-05,house,AL,05,Democratic candidate (AL-05),Republican candidate (AL-05),DEM,REP,REP,REP,-23.84,1.1,98.9,Safe R,-25.85,3.67,-29.51,5.67,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38.08,61.92,0.0,94252,153268,0,0,247520
AL-06,house,AL,06,Democratic candidate (AL-06),Republican candidate (AL-06),DEM,REP,REP,REP,-29.35,0.2,99.8,Safe R,-31.36,3.67,-34.79,5.44,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,35.32,64.68,0.0,86412,158219,0,0,244631
AL-07,house,AL,07,Democratic candidate (AL-07),Republican candidate (AL-07),DEM,REP,DEM,DEM,28.09,99.6,0.4,Safe D,22.76,3.67,17.99,10.11,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,64.05,35.95,0.0,134725,75627,0,0,210352
AR-01,house,AR,01,Democratic candidate (AR-01),Republican candidate (AR-01),DEM,REP,REP,REP,-40.72,0.0,100.0,Safe R,-42.73,3.67,-46.4,5.67,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,29.64,70.36,0.0,58039,137786,0,0,195826
AR-02,house,AR,02,Democratic candidate (AR-02),Republican candidate (AR-02),DEM,REP,REP,REP,-11.49,13.6,86.4,Likely R,-13.49,3.67,-16.22,4.72,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,44.25,55.75,0.0,99783,125692,0,0,225476
AR-03,house,AR,03,Democratic candidate (AR-03),Republican candidate (AR-03),DEM,REP,REP,REP,-21.66,1.9,98.1,Safe R,-23.66,3.67,-25.81,4.16,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39.17,60.83,0.0,86803,134795,0,0,221598
AR-04,house,AR,04,Democratic candidate (AR-04),Republican candidate (AR-04),DEM,REP,REP,REP,-35.09,0.0,100.0,Safe R,-37.1,3.67,-40.73,5.64,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,32.45,67.55,0.0,63788,132770,0,0,196558
AZ-01,house,AZ,01,Democratic candidate (AZ-01),Republican candidate (AZ-01),DEM,REP,REP,REP,2.79,60.5,39.5,Lean D,0.62,3.67,-3.14,5.93,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,42.79,41.59,2,1.1999999999999957,0.15,50.43,47.69,1.88,159108,150475,5932,0,315514
AZ-02,house,AZ,02,Democratic candidate (AZ-02),Republican candidate (AZ-02),DEM,REP,REP,REP,-8.59,20.5,79.5,Likely R,-10.6,3.67,-15.12,6.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,45.7,54.3,0.0,133243,158291,0,0,291534
AZ-03,house,AZ,03,Democratic candidate (AZ-03),Republican candidate (AZ-03),DEM,REP,DEM,DEM,51.44,100.0,0.0,Safe D,46.1,3.67,40.31,11.13,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,75.72,24.28,0.0,113014,36241,0,0,149255
AZ-04,house,AZ,04,Democratic candidate (AZ-04),Republican candidate (AZ-04),DEM,REP,DEM,DEM,15.53,93.2,6.8,Likely D,10.2,3.67,6.76,8.77,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,57.77,42.23,0.0,140519,102735,0,0,243254
AZ-05,house,AZ,05,Democratic candidate (AZ-05),Republican candidate (AZ-05),DEM,REP,REP,REP,-14.69,8.0,92.0,Likely R,-16.69,3.67,-20.19,5.5,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,42.65,57.35,0.0,132878,178640,0,0,311518
