race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MN-08,house,MN,08,Democratic candidate (MN-08),Peter Stauber,DEM,REP,REP,REP,-14.47,8.3,91.7,Likely R,-12.41,3.22,-14.53,0.06,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,1469532,0,42.76,57.24,0.0,129256,173000,0,0,302256
MO-01,house,MO,01,Wesley Bell,Republican candidate (MO-01),DEM,REP,DEM,DEM,69.0,100.0,0.0,Safe D,59.05,3.22,58.61,10.39,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1903759,0,0,84.5,15.5,0.0,187219,34338,0,0,221556
MO-02,house,MO,02,Frederick Wellman,Ann Wagner,DEM,REP,REP,REP,-13.72,9.5,90.5,Likely R,-11.75,3.22,-11.57,-2.15,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,808790,2885548,0,43.14,56.86,0.0,127110,167532,0,0,294642
MO-03,house,MO,03,Bethany Mann,Bob Onder,DEM,REP,REP,REP,-21.42,2.0,98.0,Safe R,-20.09,3.22,-20.27,-1.15,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,22440,656775,0,39.29,60.71,0.0,111922,172936,0,0,284859
MO-04,house,MO,04,Hartzell Gray,Mark Alford,DEM,REP,REP,REP,-22.97,1.4,98.6,Safe R,-20.95,3.22,-21.37,-1.6,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,167961,1105827,0,38.52,61.48,0.0,106502,170010,0,0,276512
MO-05,house,MO,05,Emanuel Cleaver,Bradley Patty,DEM,REP,DEM,DEM,-9.35,18.6,81.4,Likely R,-17.39,3.22,-18.62,9.27,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,890849,2735,0,45.32,54.68,0.0,105613,127411,0,0,233024
MO-06,house,MO,06,Matthew Levine,Chris Stigall,DEM,REP,REP,REP,-25.39,0.8,99.2,Safe R,-26.63,3.22,-27.0,1.61,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,39484,0,0,37.31,62.69,0.0,98487,165511,0,0,263998
MO-07,house,MO,07,Missi Hesketh,Eric Burlison,DEM,REP,REP,REP,-45.23,0.0,100.0,Safe R,-42.99,3.22,-43.18,-2.05,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,30303,1111829,0,27.39,72.61,0.0,72180,191387,0,0,263567
MO-08,house,MO,08,Clayton Harbison,Jason Smith,DEM,REP,REP,REP,-56.43,0.0,100.0,Safe R,-53.57,3.22,-54.42,-2.01,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3683,4460550,0,21.79,78.21,0.0,56330,202241,0,0,258572
MS-01,house,MS,01,Cliff Johnson,John Kelly,DEM,REP,REP,REP,-35.37,0.0,100.0,Safe R,-34.52,3.22,-37.53,2.16,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,371885,869489,0,32.31,67.69,0.0,73299,153537,0,0,226836
MS-02,house,MS,02,Bennie Thompson,Ron Eller,DEM,REP,DEM,DEM,32.67,99.9,0.1,Safe D,23.86,3.22,20.59,12.08,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,608726,31985,0,66.34,33.66,0.0,133110,67549,0,0,200658
MS-03,house,MS,03,Michael Chiaradio,Mike Guest,DEM,REP,REP,REP,-26.87,0.5,99.5,Safe R,-26.69,3.22,-29.5,2.63,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,100998,762781,0,36.57,63.43,0.0,82783,143613,0,0,226395
MS-04,house,MS,04,Jeffrey Hulum,Walter Ezell,DEM,REP,REP,REP,-44.41,0.0,100.0,Safe R,-40.31,3.22,-43.01,-1.41,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9695,889083,0,27.79,72.21,0.0,57177,148539,0,0,205715
MT-01,house,MT,01,Sam Forstag,Aaron Flint,DEM,REP,,REP,-9.69,17.7,82.3,Likely R,-11.94,3.22,-11.92,2.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,694570,684251,0,45.15,54.85,0.0,101800,123648,0,0,225448
MT-02,house,MT,02,Brian Miller,Troy Downing,DEM,REP,REP,REP,-35.41,0.0,100.0,Safe R,-30.82,3.22,-30.51,-4.9,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,16195,1794757,0,32.29,67.71,0.0,63500,133126,0,0,196626
NC-01,house,NC,01,Don Davis,Laurie Buckhout,DEM,REP,DEM,DEM,1.28,54.9,45.1,Toss-up,-8.07,3.22,-11.71,12.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3232086,2743029,0,50.64,49.36,0.0,147766,144025,0,0,291792
NC-02,house,NC,02,Deborah Ross,Eugene Douglass,DEM,REP,DEM,DEM,45.76,100.0,0.0,Safe D,36.81,3.22,34.41,11.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1419040,0,0,72.88,27.12,0.0,210736,78416,0,0,289152
NC-03,house,NC,03,Raymond Smith,Greg Murphy,DEM,REP,REP,REP,-10.54,15.7,84.3,Likely R,-10.14,3.22,-13.76,3.22,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,115667,1968152,0,44.73,55.27,0.0,108357,133899,0,0,242256
NC-04,house,NC,04,Valerie Foushee,Mahesh Ganorkar,DEM,REP,DEM,DEM,56.96,100.0,0.0,Safe D,48.54,3.22,46.04,10.93,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,823413,5531,0,78.48,21.52,0.0,240015,65813,0,0,305827
NC-05,house,NC,05,Chuck Hubbard,Virginia Foxx,DEM,REP,REP,REP,-13.18,10.4,89.6,Likely R,-14.88,3.22,-17.92,4.74,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,248618,1409022,0,43.41,56.59,0.0,124066,161721,0,0,285788
NC-06,house,NC,06,Cyril Jefferson,Addison McDowell,DEM,REP,REP,REP,-15.01,7.6,92.4,Likely R,-15.01,3.22,-17.36,2.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,157869,1005833,0,42.5,57.5,0.0,116518,157666,0,0,274184
NC-07,house,NC,07,Kimberly Hardy,David Rouzer,DEM,REP,REP,REP,-12.82,11.0,89.0,Likely R,-11.1,3.22,-14.02,1.2,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,205320,1538564,0,42.88,55.5,1.62,133041,172174,5026,0,310241
NC-08,house,NC,08,Colby Watson,Mark Harris,DEM,REP,REP,REP,-19.0,3.5,96.5,Safe R,-17.09,3.22,-19.62,0.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,29102,749386,0,40.5,59.5,0.0,116153,170643,0,0,286796
NC-09,house,NC,09,Richard Ojeda,Richard Hudson,DEM,REP,REP,REP,-13.68,9.6,90.4,Likely R,-13.4,3.22,-16.03,2.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1921943,2777387,0,43.16,56.84,0.0,115617,152257,0,0,267874
NC-10,house,NC,10,Ashley Bell,Pat Harrigan,DEM,REP,REP,REP,-18.88,3.6,96.4,Safe R,-15.2,3.22,-17.89,-0.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,28004,973976,0,40.56,59.44,0.0,118214,173233,0,0,291447
NC-11,house,NC,11,Jamie Ager,Chuck Edwards,DEM,REP,REP,REP,-7.77,22.9,77.1,Likely R,-7.91,3.22,-9.61,1.85,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1690328,784838,0,46.12,53.88,0.0,142435,166431,0,0,308866
NC-12,house,NC,12,Alma Adams,John Codiga,DEM,REP,DEM,DEM,57.64,100.0,0.0,Safe D,50.14,3.22,47.04,10.6,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,337831,15101,0,78.82,21.18,0.0,196230,52733,0,0,248963
NC-13,house,NC,13,Paul Barringer,Brad Knott,DEM,REP,REP,REP,-15.56,6.9,93.1,Likely R,-14.66,3.22,-16.71,1.14,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,805553,1082840,0,41.44,56.71,1.85,123461,168973,5512,0,297946
NC-14,house,NC,14,Lakesha Womack,Tim Moore,DEM,REP,REP,REP,-16.47,5.8,94.2,Likely R,-13.46,3.22,-15.22,-1.25,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,11312,1433646,0,41.77,58.23,0.0,119595,166742,0,0,286337
ND-01,house,ND,01,Trygve Hammer,Julie Fedorchak,DEM,REP,REP,REP,-36.12,0.0,100.0,Safe R,-36.76,3.22,-37.39,1.27,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,31.94,68.06,0.0,82306,175403,0,0,257708
NE-01,house,NE,01,Christopher Backemeyer,Mike Flood,DEM,REP,REP,REP,-14.46,8.4,91.6,Likely R,-10.97,3.22,-13.23,-1.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,354180,1987433,0,42.77,57.23,0.0,95297,127514,0,0,222811
NE-02,house,NE,02,Denise Powell,Brinker Harding,DEM,REP,REP,REP,7.47,76.2,23.8,Likely D,6.9,3.22,4.68,2.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.5,40.5,1,3.0,0.15,1617997,1279187,0,53.74,46.26,0.0,119124,102561,0,0,221685
NE-03,house,NE,03,Becky Stille,Adrian Smith,DEM,REP,REP,REP,-56.63,0.0,100.0,Safe R,-51.88,3.22,-54.43,-2.2,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,46356,1437820,0,21.69,78.31,0.0,47388,171128,0,0,218516
NH-01,house,NH,01,Stefany Shaheen,Anthony Dilorenzo,DEM,REP,,DEM,3.55,63.3,36.7,Lean D,0.94,3.22,2.02,1.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1800995,1290475,0,51.77,48.23,0.0,150020,139738,0,0,289758
NH-02,house,NH,02,Maggie Goodlander,Lily Williams,DEM,REP,DEM,DEM,12.99,89.3,10.7,Likely D,2.94,3.22,3.63,9.36,False,False,,,0.0,0.0,,,0.0,projected,projected,51.18,38.82,4,12.36,0.175,2972342,869483,0,56.5,43.5,0.0,163031,125544,0,0,288574
NJ-01,house,NJ,01,Donald Norcross,Damon Galdo,DEM,REP,DEM,DEM,31.26,99.9,0.1,Safe D,23.58,3.22,19.0,12.26,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1433558,4256,0,65.63,34.37,0.0,173347,90782,0,0,264130
NJ-02,house,NJ,02,Zack Mullock,Jeff Van Drew,DEM,REP,REP,REP,-11.53,13.5,86.5,Likely R,-8.32,3.22,-13.29,1.76,False,False,,,0.0,0.0,,,0.0,projected,projected,36.0,46.0,1,-13.0,0.15,305148,1701892,0,44.24,55.76,0.0,116624,147021,0,0,263645
NJ-03,house,NJ,03,Herb Conaway,Michael McGuire,DEM,REP,DEM,DEM,20.57,97.5,2.5,Safe D,12.33,3.22,7.92,12.65,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,815436,70515,0,60.28,39.72,0.0,162610,107135,0,0,269745
NJ-04,house,NJ,04,Rachel Peace,Chris Smith,DEM,REP,REP,REP,-31.07,0.2,99.8,Safe R,-26.34,3.22,-31.01,-0.06,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,23574,526048,0,34.47,65.53,0.0,97394,185175,0,0,282569
NJ-05,house,NJ,05,Josh Gottheimer,Sean Kirrane,DEM,REP,DEM,DEM,19.55,96.9,3.1,Safe D,6.72,3.22,1.29,18.26,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3468842,40420,0,59.77,40.23,0.0,164492,110704,0,0,275197
NJ-06,house,NJ,06,Frank Pallone,Hillary Herzig,DEM,REP,DEM,DEM,25.52,99.3,0.7,Safe D,12.51,3.22,6.23,19.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2031593,4983,0,62.76,37.24,0.0,139486,82762,0,0,222248
NJ-07,house,NJ,07,Rebecca Bennett,Tom Kean Jr.,DEM,REP,REP,REP,2.77,60.5,39.5,Lean D,1.94,3.22,-1.9,4.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2944138,4542250,0,51.39,48.61,0.0,157905,149379,0,0,307284
NJ-08,house,NJ,08,Bob Menendez Jr.,Republican candidate (NJ-08),DEM,REP,,DEM,44.03,100.0,0.0,Safe D,36.55,3.22,28.85,15.18,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1550178,0,0,72.02,27.98,0.0,109418,42516,0,0,151934
NJ-09,house,NJ,09,Nelida Pou,Rosemary Pino,DEM,REP,DEM,DEM,18.52,96.2,3.8,Safe D,6.87,3.22,-1.3,19.82,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2327473,384076,0,59.26,40.74,0.0,113536,78051,0,0,191587
NJ-10,house,NJ,10,Lamonica McIver,Carmen Bucco,DEM,REP,DEM,DEM,63.61,100.0,0.0,Safe D,55.45,3.22,48.73,14.88,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1798118,2270,0,81.8,18.2,0.0,145506,32364,0,0,177870
NJ-11,house,NJ,11,Analilia Mejia,Joe Hathaway,DEM,REP,,DEM,16.52,94.3,5.7,Likely D,12.79,3.22,7.93,8.59,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1539749,624232,0,58.26,41.74,0.0,160918,115299,0,0,276216
NJ-12,house,NJ,12,Adam Hamawy,Gregg Mele,DEM,REP,,DEM,34.26,99.9,0.1,Safe D,29.17,3.22,23.58,10.68,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1028937,67518,0,67.13,32.87,0.0,155240,76021,0,0,231262
NM-01,house,NM,01,Melanie Stansbury,Ndidiamaka Okpareke,DEM,REP,DEM,DEM,23.37,98.7,1.3,Safe D,15.25,3.22,13.0,10.37,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1164453,75886,0,61.69,38.31,0.0,152718,94857,0,0,247575
NM-02,house,NM,02,Gabriel Vasquez,Greg Cunningham,DEM,REP,DEM,DEM,13.98,90.9,9.1,Likely D,2.18,3.22,-1.84,15.83,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3157009,678540,0,56.99,43.01,0.0,108407,81807,0,0,190214
NM-03,house,NM,03,Teresa Leger Fernandez,Martin Zamora,DEM,REP,DEM,DEM,20.17,97.3,2.7,Safe D,8.88,3.22,5.32,14.85,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1118127,433495,0,60.08,39.92,0.0,125327,83261,0,0,208588
NV-01,house,NV,01,Dina Titus,Carrie Buck,DEM,REP,DEM,DEM,14.66,91.9,8.1,Likely D,5.62,3.22,2.3,12.36,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1253003,1243364,0,57.33,42.67,0.0,134532,100133,0,0,234665
NV-02,house,NV,02,Teresa Benitez-Thompson,David Flippo,DEM,REP,,REP,-10.75,15.2,84.8,Likely R,-12.09,3.22,-14.26,3.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,102206,1769506,0,44.63,55.37,0.0,131490,163162,0,0,294652
NV-03,house,NV,03,Susie Lee,Marty O'Donnell,DEM,REP,DEM,DEM,9.96,82.9,17.1,Likely D,2.67,3.22,-0.75,10.71,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3862399,3352902,0,54.98,45.02,0.0,148223,121373,0,0,269595
NV-04,house,NV,04,Steven Horsford,Cody Whipple,DEM,REP,DEM,DEM,15.75,93.4,6.6,Likely D,5.67,3.22,2.37,13.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2789015,751392,0,57.87,42.13,0.0,138987,101168,0,0,240155
NY-01,house,NY,01,Christopher Gallant,Nick LaLota,DEM,REP,REP,REP,-3.55,36.7,63.3,Lean R,-8.65,3.22,-10.19,6.64,False,False,,,0.0,0.0,,,0.0,projected,projected,38.0,41.0,1,-6.0,0.15,515866,0,0,48.23,51.77,0.0,144977,155647,0,0,300624
NY-02,house,NY,02,Patrick Halpin,Andrew Garbarino,DEM,REP,REP,REP,-13.57,9.8,90.2,Likely R,-11.62,3.22,-14.08,0.51,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,427897,2805494,0,43.22,56.78,0.0,109554,143942,0,0,253496
NY-03,house,NY,03,Tom Suozzi,Gregory Hach,DEM,REP,DEM,DEM,13.24,89.7,10.3,Likely D,-0.81,3.22,-4.35,17.58,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4997581,526877,0,56.62,43.38,0.0,149928,114876,0,0,264804
NY-04,house,NY,04,Laura Gillen,Marvin Suber Williams,DEM,REP,,REP,12.88,89.1,10.9,Likely D,4.38,3.22,1.29,11.58,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4587185,130082,0,56.44,43.56,0.0,153541,118507,0,0,272049
NY-05,house,NY,05,Gregory Meeks,Aaron Cherry,DEM,REP,DEM,DEM,58.45,100.0,0.0,Safe D,48.08,3.22,42.8,15.65,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1575073,0,0,79.23,20.77,0.0,134211,35189,0,0,169400
NY-06,house,NY,06,Grace Meng,Juan Pagan,DEM,REP,DEM,DEM,29.11,99.7,0.3,Safe D,12.75,3.22,6.53,22.58,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1692657,0,0,64.55,35.45,0.0,94597,51946,0,0,146543
NY-07,house,NY,07,Antonio Reynoso,Republican candidate (NY-07),DEM,REP,,DEM,57.94,100.0,0.0,Safe D,51.59,3.22,47.19,10.75,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,882912,0,0,78.97,21.03,0.0,129915,34594,0,0,164509
NY-08,house,NY,08,Hakeem Jeffries,Richard Simmons,DEM,REP,DEM,DEM,62.66,100.0,0.0,Safe D,48.14,3.22,44.77,17.88,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13992480,0,0,81.33,18.67,0.0,136277,31289,0,0,167566
NY-09,house,NY,09,Yvette Clarke,Jean Depalis,DEM,REP,DEM,DEM,59.27,100.0,0.0,Safe D,44.89,3.22,41.39,17.88,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,893852,6202,0,79.64,20.36,0.0,139590,35696,0,0,175286
NY-10,house,NY,10,Dan Goldman,Gavin Solomon,DEM,REP,DEM,DEM,77.89,100.0,0.0,Safe D,64.78,3.22,61.89,15.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,7809407,0,0,88.94,11.06,0.0,172439,21437,0,0,193876
NY-11,house,NY,11,Troy McGhie,Nicole Malliotakis,DEM,REP,REP,REP,-22.77,1.5,98.5,Safe R,-20.81,3.22,-24.83,2.06,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,79597,2574566,0,38.61,61.39,0.0,73718,117189,0,0,190908
NY-12,house,NY,12,Alexander Bores,Amy Jordan,DEM,REP,,DEM,72.43,100.0,0.0,Safe D,66.96,3.22,64.9,7.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3651284,58897,0,86.22,13.78,0.0,204623,32714,0,0,237337
NY-13,house,NY,13,Adriano Espaillat,Republican candidate (NY-13),DEM,REP,DEM,DEM,79.54,100.0,0.0,Safe D,65.28,3.22,60.27,19.27,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2104259,0,0,89.77,10.23,0.0,150529,17149,0,0,167678
NY-14,house,NY,14,Alexandria Ocasio-Cortez,Tina Forte,DEM,REP,DEM,DEM,45.86,100.0,0.0,Safe D,38.64,3.22,32.37,13.5,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,31095335,742063,0,72.93,27.07,0.0,103697,38489,0,0,142186
NY-15,house,NY,15,Ritchie Torres,Republican candidate (NY-15),DEM,REP,DEM,DEM,70.29,100.0,0.0,Safe D,54.91,3.22,48.81,21.48,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,6684978,0,0,85.15,14.85,0.0,111359,19429,0,0,130788
NY-16,house,NY,16,George Latimer,Republican candidate (NY-16),DEM,REP,DEM,DEM,49.46,100.0,0.0,Safe D,36.24,3.22,33.31,16.15,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,482100,0,0,74.73,25.27,0.0,170692,57717,0,0,228409
NY-17,house,NY,17,Cait Conley,Mike Lawler,DEM,REP,REP,REP,1.46,55.6,44.4,Toss-up,2.88,3.22,0.56,0.9,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3258198,7472987,0,50.73,49.27,0.0,138262,134278,0,0,272540
NY-18,house,NY,18,Pat Ryan,Sharanjit Thind,DEM,REP,DEM,DEM,19.74,97.0,3.0,Safe D,4.42,3.22,3.35,16.39,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4465683,0,0,59.87,40.13,0.0,155657,104335,0,0,259993
NY-19,house,NY,19,Josh Riley,Peter Oberacker,DEM,REP,DEM,DEM,11.42,86.2,13.8,Likely D,2.3,3.22,1.8,9.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4335440,956745,0,55.71,44.29,0.0,150096,119336,0,0,269432
NY-20,house,NY,20,Paul Tonko,Ralph Ambrosio,DEM,REP,DEM,DEM,27.13,99.5,0.5,Safe D,15.32,3.22,14.32,12.81,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,825396,24403,0,63.57,36.43,0.0,166384,95369,0,0,261754
NY-21,house,NY,21,Blake Gendebien,Anthony Constantino,DEM,REP,,REP,-17.58,4.7,95.3,Safe R,-19.63,3.22,-20.76,3.18,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,5012014,7453187,0,41.21,58.79,0.0,103012,146949,0,0,249961
NY-22,house,NY,22,John Mannion,John Lemondes,DEM,REP,DEM,DEM,21.85,98.2,1.8,Safe D,8.52,3.22,7.69,14.15,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2420032,44522,0,60.92,39.08,0.0,154603,99161,0,0,253764
NY-23,house,NY,23,Aaron Gies,Nick Langworthy,DEM,REP,REP,REP,-23.74,1.2,98.8,Safe R,-20.84,3.22,-21.19,-2.56,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,237997,1975836,0,38.13,61.87,0.0,105455,171126,0,0,276581
NY-24,house,NY,24,Alissa Ellman,Claudia Tenney,DEM,REP,REP,REP,-24.42,1.0,99.0,Safe R,-22.69,3.22,-23.24,-1.18,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,167918,2438851,0,37.79,62.21,0.0,99389,163607,0,0,262996
NY-25,house,NY,25,Joe Morelle,Virginia McIntyre,DEM,REP,DEM,DEM,25.62,99.3,0.7,Safe D,19.16,3.22,18.65,6.97,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1530683,26635,0,62.81,37.19,0.0,165297,97872,0,0,263169
NY-26,house,NY,26,Timothy Kennedy,Republican candidate (NY-26),DEM,REP,DEM,DEM,37.18,100.0,0.0,Safe D,20.71,3.22,19.56,17.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2027438,0,0,68.59,31.41,0.0,163139,74711,0,0,237850
OH-01,house,OH,01,Greg Landsman,Eric Conroy,DEM,REP,DEM,DEM,8.91,80.3,19.7,Likely D,0.68,3.22,-2.62,11.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3645067,879025,0,54.45,45.55,0.0,151419,126652,0,0,278071
OH-02,house,OH,02,Jennifer Mazzuckelli,David Taylor,DEM,REP,REP,REP,-41.47,0.0,100.0,Safe R,-38.89,3.22,-42.48,1.01,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,889488,0,29.27,70.73,0.0,77033,186183,0,0,263215
OH-03,house,OH,03,Joyce Beatty,Republican candidate (OH-03),DEM,REP,DEM,DEM,51.79,100.0,0.0,Safe D,44.11,3.22,40.65,11.14,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,944541,0,0,75.9,24.1,0.0,190378,60464,0,0,250842
OH-04,house,OH,04,Tamara Wilson,Jim Jordan,DEM,REP,REP,REP,-41.47,0.0,100.0,Safe R,-39.64,3.22,-43.01,1.55,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,22050,3692364,0,29.27,70.73,0.0,81196,196239,0,0,277434
OH-05,house,OH,05,Daniel Burket,Bob Latta,DEM,REP,REP,REP,-25.35,0.8,99.2,Safe R,-20.34,3.22,-23.97,-1.37,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,7551,1242571,0,37.33,62.67,0.0,101258,170012,0,0,271270
OH-06,house,OH,06,Malcolm Ritchie,Michael Rulli,DEM,REP,REP,REP,-31.44,0.1,99.9,Safe R,-30.64,3.22,-34.9,3.46,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,19728,889566,0,34.28,65.72,0.0,87714,168149,0,0,255863
OH-07,house,OH,07,Brian Poindexter,Max Miller,DEM,REP,REP,REP,-11.71,13.2,86.8,Likely R,-8.07,3.22,-11.15,-0.56,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,216924,1727586,0,44.14,55.86,0.0,131655,166579,0,0,298234
OH-08,house,OH,08,Vanessa Enoch,Warren Davidson,DEM,REP,REP,REP,-13.54,9.8,90.2,Likely R,-13.06,3.22,-15.78,2.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,505528,0,43.23,56.77,0.0,121822,159989,0,0,281811
OH-09,house,OH,09,Marcy Kaptur,Derek Merrin,DEM,REP,DEM,DEM,8.29,78.6,21.4,Likely D,-6.74,3.22,-10.68,18.97,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3385266,814783,0,54.15,45.85,0.0,144458,122340,0,0,266797
OH-10,house,OH,10,Kristina Knickerbocker,Mike Turner,DEM,REP,REP,REP,-13.17,10.4,89.6,Likely R,-4.69,3.22,-7.86,-5.31,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,146472,755118,0,43.41,56.59,0.0,115222,150181,0,0,265403
OH-11,house,OH,11,Shontel Brown,Mike Kirchner,DEM,REP,DEM,DEM,69.7,100.0,0.0,Safe D,59.36,3.22,55.47,14.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,863501,0,0,84.85,15.15,0.0,190373,33991,0,0,224365
OH-12,house,OH,12,Jerrad Christian,Troy Balderson,DEM,REP,REP,REP,-28.83,0.3,99.7,Safe R,-27.36,3.22,-30.36,1.52,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,54829,1400346,0,35.58,64.42,0.0,102163,184938,0,0,287101
OH-13,house,OH,13,Emilia Sykes,Carey Coleman,DEM,REP,DEM,DEM,15.76,93.4,6.6,Likely D,6.85,3.22,3.32,12.44,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2596657,73715,0,57.88,42.12,0.0,158160,115089,0,0,273248
