race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.93,51.07,8.0,0.0,
AK-GOV,2,44.29,54.11,0.0,1.6,Other
AK-SEN,1,44.05,47.95,8.0,0.0,
AK-SEN,2,47.41,50.99,0.0,1.6,Other
ME-SEN,1,46.58,48.42,5.0,0.0,
ME-SEN,2,48.68,50.32,0.0,1.0,Other
AK-01,1,41.21,50.79,8.0,0.0,
AK-01,2,44.81,53.59,0.0,1.6,Other
ME-01,1,61.2,33.8,5.0,0.0,
ME-01,2,63.3,35.7,0.0,1.0,Other
ME-02,1,43.34,51.66,5.0,0.0,
ME-02,2,45.44,53.56,0.0,1.0,Other
