race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.44,33.6,66.4,Lean R,-10.26,3.31,-11.31,6.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.69,44.1,9,5.56,0.242,0,0,0,47.78,52.22,0.0,1928133,2107379,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-32.77,0.1,99.9,Safe R,-34.68,3.31,-34.95,2.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,33.62,66.38,0.0,368506,727717,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,4.92,68.1,31.9,Lean D,15.34,3.31,14.89,-9.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,40.0,1,5.0,0.15,0,0,0,52.46,47.54,0.0,824521,747253,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,14.37,91.5,8.5,Likely D,-0.87,3.31,-1.75,16.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.58,35.25,4,18.33,0.175,0,0,0,57.18,42.82,0.0,2815453,2108164,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.48,97.5,2.5,Safe D,15.7,3.31,14.16,6.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,60.24,39.76,0.0,216462,142885,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-13.63,9.6,90.4,Likely R,-16.63,3.31,-18.12,4.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,43.18,56.82,0.0,770252,1013446,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-27.66,0.4,99.6,Safe R,-29.31,3.31,-29.98,2.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.17,63.83,0.0,107961,190512,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-21.65,1.9,98.1,Safe R,-28.63,3.31,-30.12,8.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.0,51.0,1,-19.0,0.15,0,0,0,39.17,60.83,0.0,840166,1304593,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-10.34,16.1,83.9,Likely R,-12.03,3.31,-13.88,3.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.95,49.19,5,-7.55,0.194,0,0,0,44.83,55.17,0.0,3578947,4404222,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-26.72,0.5,99.5,Safe R,33.5,3.31,32.77,-59.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.64,63.36,0.0,94753,163843,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,6.93,74.6,25.4,Lean D,-0.25,3.31,-0.87,7.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.96,43.3,2,-1.22,0.15,0,0,0,53.46,46.54,0.0,1281007,1115036,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-41.45,0.0,100.0,Safe R,-46.63,3.31,-46.96,5.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,29.27,70.73,0.0,55132,133201,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-3.42,43.1,56.9,Toss-up,-12.17,3.31,-13.8,10.38,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.65,45.85,7,0.9,0.223,8661662,6500847,0,47.52,50.88,1.6,112357,120306,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-26.11,0.6,99.4,Safe R,-27.47,3.31,-30.88,4.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,36.94,63.06,0.0,585771,999792,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-27.78,0.4,99.6,Safe R,-29.56,3.31,-31.57,3.78,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.11,63.89,0.0,303123,536334,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,23.77,98.8,1.2,Safe D,13.6,3.31,11.29,12.48,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,61.89,38.11,0.0,1383094,851828,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,23.14,98.7,1.3,Safe D,15.61,3.31,14.84,8.3,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,61.57,38.43,0.0,220146,137397,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-6.8,25.8,74.2,Lean R,-8.9,3.31,-13.22,6.42,False,False,,,0.0,0.0,,,0.0,projected,confirmed,38.0,45.0,1,-7.0,0.15,8188392,8407064,0,46.6,53.4,0.0,3567199,4087627,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,9.62,82.1,17.9,Likely D,-0.79,3.31,-2.21,11.83,False,False,,,0.0,0.0,,,0.0,confirmed,projected,47.69,43.3,6,4.4,0.21,60439613,4880582,0,54.81,45.19,0.0,2014287,1660759,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-3.38,37.3,62.7,Lean R,-8.39,3.31,-13.45,10.06,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,41.0,44.0,1,-6.0,0.15,3463099,0,0,47.04,50.33,2.63,547740,586089,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-41.43,0.0,100.0,Safe R,-38.35,3.31,-37.52,-3.91,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,29.28,70.72,0.0,185522,448021,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,18.18,95.9,4.1,Safe D,14.33,3.31,11.14,7.04,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.09,40.91,0.0,2336763,1617973,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-15.54,6.9,93.1,Likely R,-15.51,3.31,-16.41,0.87,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,42.23,57.77,0.0,392433,536881,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-31.53,0.1,99.9,Safe R,-30.03,3.31,-31.03,-0.51,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,34.23,65.77,0.0,497121,955048,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-27.35,0.4,99.6,Safe R,-21.33,3.31,-22.36,-4.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,36.32,63.68,0.0,510309,894573,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,33.29,99.9,0.1,Safe D,29.02,3.31,25.91,7.37,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.41,27.95,4,28.06,0.175,3804689,1400141,0,66.64,33.36,0.0,1620461,811106,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,-1.01,47.6,52.4,Toss-up,8.18,3.31,7.09,-8.1,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,45.95,39.98,8,6.11,0.233,16312222,12165046,0,49.0,50.0,1.0,285165,290978,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,4.14,65.4,34.6,Lean D,2.35,3.31,-1.44,5.57,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,41.98,43.36,5,-1.38,0.194,7646728,7676445,0,52.07,47.93,0.0,2064108,1900154,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,7.79,77.2,22.8,Likely D,5.7,3.31,4.34,3.45,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,44.0,1,-1.0,0.15,4646309,1102851,0,53.9,46.1,0.0,1227621,1050123,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-16.48,5.8,94.2,Likely R,-21.5,3.31,-23.15,6.67,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,1619368,3394175,0,41.76,58.24,0.0,358973,500632,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-24.53,0.0,89.2,Safe R,-19.79,3.31,-20.58,-3.95,False,True,IND,Seth Bodnar,29.59,10.7,,,0.0,projected,confirmed,,,0,,0.0,23884,1184127,2113231,12.62,54.13,3.66,53257,228456,15448,124913,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,4.48,66.6,33.4,Lean D,-2.64,3.31,-3.27,7.75,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,48.53,36.72,9,10.63,0.242,26822373,8410252,0,51.26,46.87,1.87,2044160,1868741,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-9.38,31.6,68.4,Lean R,-20.83,3.31,-20.84,11.46,False,True,IND,Dan Osborn,45.31,31.6,,,0.0,,confirmed,,,0,,0.0,0,4866649,3856315,0.0,54.69,0.0,0,362613,0,300398,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,8.8,80.0,20.0,Likely D,0.05,3.31,2.82,5.98,False,False,,,0.0,0.0,,,0.0,presumptive,projected,49.41,38.09,8,11.37,0.233,9860676,1664338,0,54.4,45.6,0.0,314609,263723,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,17.71,95.5,4.5,Safe D,8.13,3.31,5.63,12.09,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,58.86,41.14,0.0,1714876,1198810,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,16.48,94.2,5.8,Likely D,7.29,3.31,6.14,10.33,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,5019140,32400,0,58.24,41.76,0.0,376442,269935,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,-2.4,40.9,59.1,Toss-up,-8.54,3.31,-11.31,8.91,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,49.25,47.67,6,1.58,0.21,25979968,10527814,0,48.03,50.4,1.57,1938433,2033721,63358,0,4035512
OK-SEN,senate,OK,SEN,Jim Priest,Kevin Hern,DEM,REP,,REP,-36.85,0.0,100.0,Safe R,-34.13,3.31,-34.95,-1.9,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,263329,9295139,0,31.58,68.42,0.0,346134,750088,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,20.14,97.3,2.7,Safe D,12.84,3.31,14.89,5.25,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,3944598,48166,0,60.07,39.93,0.0,944157,627617,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,24.03,98.9,1.1,Safe D,17.28,3.31,14.16,9.87,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,62.02,37.98,0.0,222855,136493,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-9.07,19.3,80.7,Likely R,-15.51,3.31,-18.12,9.05,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,40.74,45.46,2,-7.72,0.15,8059705,6157141,0,44.61,53.52,1.87,795771,954572,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-30.78,0.2,99.8,Safe R,-28.73,3.31,-29.98,-0.8,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.79,49.32,2,-20.53,0.15,209807,2646194,0,34.61,65.39,0.0,103305,195168,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-33.56,0.1,99.9,Safe R,-26.51,3.31,-30.12,-3.44,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,33.22,66.78,0.0,712486,1432274,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,-2.51,40.5,59.5,Toss-up,-11.14,3.31,-13.88,11.37,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,44.94,45.62,6,-0.69,0.21,40284109,7605209,0,47.77,50.22,2.01,3813285,4009423,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,16.11,93.8,6.2,Likely D,6.87,3.31,5.89,10.22,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,58.06,41.94,0.0,1830097,1322205,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-44.28,0.0,100.0,Safe R,-41.99,3.31,-42.69,-1.59,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,27.86,72.14,0.0,148684,384989,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-45.05,0.0,100.0,Safe R,-45.25,3.31,-46.96,1.91,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,27.47,72.53,0.0,51744,136590,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-9.07,30.3,69.7,Lean R,-10.29,3.31,-13.8,4.73,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,44.74,53.66,1.6,105779,126883,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-28.97,0.3,99.7,Safe R,-32.14,3.31,-36.34,7.37,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,35.52,64.48,0.0,81560,148089,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-3.94,35.3,64.7,Lean R,-10.35,3.31,-14.46,10.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,48.03,51.97,0.0,98569,106653,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-44.15,0.0,100.0,Safe R,-42.89,3.31,-47.04,2.89,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,27.93,72.07,0.0,61852,159635,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-64.09,0.0,100.0,Safe R,-63.09,3.31,-66.99,2.9,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,17.96,82.04,0.0,40708,185995,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-26.2,0.6,99.4,Safe R,-26.56,3.31,-29.51,3.31,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,484501,1352249,0,36.9,63.1,0.0,91332,156188,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-31.93,0.1,99.9,Safe R,-32.07,3.31,-34.79,2.86,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,783587,0,34.04,65.96,0.0,83266,161366,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,32.15,99.9,0.1,Safe D,22.04,3.31,17.99,14.16,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1552149,0,0,66.07,33.93,0.0,138986,71366,0,0,210352
AR-01,house,AR,01,Terri Green,Eric Crawford,DEM,REP,REP,REP,-46.46,0.0,100.0,Safe R,-43.15,3.31,-46.4,-0.06,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38601,762876,0,26.77,73.23,0.0,52421,143404,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-13.38,10.0,90.0,Likely R,-13.92,3.31,-16.22,2.84,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,798208,3790112,0,43.31,56.69,0.0,97655,127821,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-29.24,0.3,99.7,Safe R,-24.08,3.31,-25.81,-3.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,88315,1547665,0,35.38,64.62,0.0,78400,143197,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-42.51,0.0,100.0,Safe R,-37.52,3.31,-40.73,-1.78,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,2197868,0,28.74,71.26,0.0,56496,140062,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Gina Swoboda,DEM,REP,,REP,4.64,67.1,32.9,Lean D,0.57,3.31,-3.14,7.77,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,43.47,41.41,2,1.35,0.15,1290456,222185,0,51.33,46.79,1.88,161968,147614,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,-1.05,46.0,54.0,Toss-up,-10.65,3.31,-15.12,14.07,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2341970,7449412,0,49.47,50.53,0.0,144231,147303,0,0,291534
AZ-03,house,AZ,03,Yassamin Ansari,Kirt Burgess,DEM,REP,DEM,DEM,60.35,100.0,0.0,Safe D,46.05,3.31,40.31,20.04,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1217963,0,0,80.17,19.83,0.0,119663,29592,0,0,149255
