code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
CA-31,district,CA,16.15,4.74,22.61,1.72,12.61,29.3,67.5,-38.2,-6.0,20.1,4.3,51.2,20.5,3.4,0.4
CA-32,district,CA,28.34,4.74,33.29,0.2,25.76,26.3,70.4,-44.1,-1.5,55.1,5.0,22.5,14.9,2.1,0.4
CA-33,district,CA,14.39,4.74,21.18,2.05,10.12,30.2,66.5,-36.3,-5.6,20.0,11.7,54.9,9.1,3.7,0.6
CA-34,district,CA,57.12,4.74,64.0,2.14,53.04,11.4,85.4,-74.0,-7.0,11.8,5.4,58.8,19.4,4.2,0.3
CA-35,district,CA,12.24,4.74,18.87,1.89,8.0,31.0,65.7,-34.7,-5.9,20.2,7.3,53.3,15.0,3.6,0.6
CA-36,district,CA,41.99,4.74,46.54,-0.19,40.42,20.9,75.9,-55.1,-0.9,57.1,4.8,15.3,20.4,1.8,0.5
CA-37,district,CA,66.13,4.74,72.77,1.9,62.31,8.9,87.9,-79.0,-4.3,14.0,25.5,48.4,8.2,3.6,0.3
CA-38,district,CA,17.13,4.74,23.74,1.87,12.8,28.4,68.4,-39.9,-6.9,14.1,1.7,54.7,26.0,3.2,0.3
CA-39,district,CA,14.09,4.74,20.94,2.11,9.85,30.3,66.5,-36.2,-5.7,21.6,10.0,56.4,7.6,3.7,0.6
CA-40,district,CA,-11.7,4.74,-6.44,0.52,-12.6,43.0,53.8,-10.8,-2.3,49.6,5.3,28.4,13.1,2.8,0.8
CA-41,district,CA,17.83,4.74,24.55,1.98,14.61,28.5,68.2,-39.7,-6.0,23.1,4.7,55.6,12.2,3.7,0.6
CA-42,district,CA,15.25,4.74,20.5,0.51,13.57,31.6,65.2,-33.7,-2.2,47.5,6.7,27.9,14.1,2.9,0.9
CA-43,district,CA,54.96,4.74,61.81,2.11,50.59,13.3,83.4,-70.1,-4.9,7.6,26.3,51.9,10.1,3.4,0.7
CA-44,district,CA,41.6,4.74,48.9,2.57,36.32,17.9,78.9,-60.9,-7.1,8.9,10.6,64.7,10.8,3.9,1.1
CA-45,district,CA,6.76,4.74,12.1,0.6,4.07,34.0,62.8,-28.8,-4.6,21.5,3.1,30.9,41.4,2.3,0.8
CA-46,district,CA,20.26,4.74,27.03,2.03,16.7,27.2,69.5,-42.3,-6.6,19.3,2.6,57.4,16.0,4.1,0.6
CA-47,district,CA,11.79,4.74,16.37,-0.17,10.47,33.3,63.5,-30.2,-1.8,48.9,2.7,16.6,29.7,1.6,0.5
CA-48,district,CA,4.15,4.74,9.75,0.86,3.52,35.9,60.9,-24.9,-2.9,46.1,5.1,35.0,9.1,3.9,0.9
CA-49,district,CA,13.11,4.74,17.86,0.01,12.48,33.0,63.8,-30.7,-1.1,59.5,3.2,19.4,14.7,2.3,0.9
CA-50,district,CA,19.36,4.74,23.96,-0.14,18.83,30.4,66.4,-36.0,-1.0,56.9,4.0,16.6,19.5,2.2,0.8
CA-51,district,CA,19.95,4.74,25.01,0.32,18.79,29.9,66.8,-36.9,-1.5,52.8,8.1,23.9,11.3,2.9,1.0
CA-52,district,CA,22.64,4.74,29.39,2.01,18.06,26.5,70.3,-43.8,-6.1,16.8,8.3,55.0,15.7,3.3,1.0
CO-01,district,CO,58.82,4.74,63.9,0.34,57.61,13.7,83.1,-69.5,-1.0,57.7,9.5,24.0,5.1,3.3,0.4
CO-02,district,CO,40.74,4.74,45.08,-0.4,40.92,22.1,74.7,-52.5,0.6,78.8,1.6,12.3,4.8,2.3,0.3
CO-03,district,CO,-9.78,4.74,-4.93,0.11,-9.98,42.9,53.8,-10.9,-0.8,69.5,1.5,22.6,1.4,4.8,0.3
CO-04,district,CO,-19.22,4.74,-14.9,-0.42,-18.71,47.6,49.1,-1.5,0.6,78.3,2.5,11.8,4.5,2.7,0.3
CO-05,district,CO,-10.24,4.74,-5.67,-0.17,-9.34,43.6,53.2,-9.6,0.2,68.2,7.6,15.2,4.9,3.4,0.8
CO-06,district,CO,20.85,4.74,25.69,0.1,20.36,30.1,66.7,-36.6,-0.4,58.9,11.2,19.1,7.2,3.0,0.5
CO-07,district,CO,14.76,4.74,19.14,-0.36,15.41,33.1,63.7,-30.6,0.4,77.2,2.0,13.3,4.1,3.2,0.2
CO-08,district,CO,-0.6,4.74,4.9,0.76,-1.88,38.2,58.6,-20.4,-2.5,55.1,2.5,33.9,4.3,3.9,0.3
CT-01,district,CT,24.46,4.74,29.21,0.01,23.27,28.9,67.8,-38.9,0.4,60.2,16.7,15.3,6.2,1.5,0.1
CT-02,district,CT,8.44,4.74,12.59,-0.59,7.86,36.2,60.6,-24.3,1.3,80.5,5.1,7.7,4.4,2.1,0.2
CT-03,district,CT,15.51,4.74,20.17,-0.08,14.34,32.8,63.9,-31.1,0.6,64.1,14.8,14.2,5.3,1.5,0.1
CT-04,district,CT,25.33,4.74,30.28,0.21,23.73,28.2,68.5,-40.3,-0.3,59.4,13.4,19.8,6.1,1.2,0.1
CT-05,district,CT,6.68,4.74,11.46,0.04,5.68,36.3,60.5,-24.2,-0.0,67.4,8.8,18.0,4.2,1.5,0.1
DE-01,district,DE,15.61,4.74,20.07,-0.28,14.84,33.3,63.5,-30.2,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL-01,district,FL,-36.7,4.74,-32.51,-0.54,-37.53,55.5,41.2,14.3,1.6,72.0,13.5,6.7,4.2,3.2,0.4
FL-02,district,FL,-16.49,4.74,-12.14,-0.4,-18.33,47.1,49.6,-2.5,1.9,65.3,23.0,6.4,2.8,2.3,0.2
FL-03,district,FL,-19.45,4.74,-14.98,-0.27,-21.26,48.0,48.8,-0.8,1.2,67.6,15.8,10.6,3.9,1.9,0.2
FL-04,district,FL,-10.78,4.74,-6.24,-0.19,-11.96,44.7,52.1,-7.4,1.9,54.9,31.4,7.8,3.6,2.1,0.3
FL-05,district,FL,-20.63,4.74,-16.19,-0.3,-21.69,48.3,48.4,-0.1,0.8,67.3,12.8,10.8,7.0,1.8,0.3
FL-06,district,FL,-28.57,4.74,-24.22,-0.38,-30.31,51.9,44.8,7.1,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.92,4.74,-6.08,0.1,-12.62,43.7,53.1,-9.3,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.06,4.74,-10.47,-0.15,-16.4,45.8,51.0,-5.2,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.81,4.74,-9.05,1.03,-17.93,44.2,52.5,-8.3,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.8,4.74,32.5,0.97,24.29,27.1,69.7,-42.7,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.37,4.74,-9.46,0.17,-15.84,45.1,51.7,-6.6,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.99,4.74,-7.84,0.41,-15.55,44.2,52.6,-8.4,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.0,4.74,-7.69,-0.43,-13.46,44.7,52.0,-7.3,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.79,4.74,-3.55,0.51,-10.62,42.4,54.4,-12.1,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.66,4.74,-12.97,-0.05,-20.09,46.9,49.9,-3.0,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.67,4.74,-7.13,-0.19,-13.81,44.5,52.2,-7.7,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.19,4.74,-15.82,-0.37,-22.24,48.3,48.5,-0.2,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.19,4.74,-9.96,0.48,-17.1,45.2,51.5,-6.3,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.43,4.74,-23.65,0.04,-30.42,51.2,45.6,5.6,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.58,4.74,46.15,0.83,37.5,21.9,74.9,-53.0,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,4.74,-9.78,-0.06,-16.36,45.6,51.2,-5.6,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,4.74,-1.46,0.83,-10.6,41.2,55.5,-14.3,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,4.74,22.81,0.66,13.94,31.4,65.4,-34.0,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,4.74,50.9,1.78,39.08,19.2,77.5,-58.3,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,4.74,0.09,0.59,-9.22,40.7,56.1,-15.4,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,4.74,-4.92,3.07,-18.5,40.8,56.0,-15.2,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,4.74,-2.01,3.03,-14.7,39.5,57.3,-17.8,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,4.74,-11.7,3.0,-25.63,43.7,53.0,-9.3,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,4.74,-10.83,-0.3,-15.92,46.6,50.1,-3.5,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,4.74,13.25,-0.06,7.66,36.9,59.9,-23.0,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,4.74,-25.78,-0.45,-29.88,53.0,43.8,9.2,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,4.74,59.77,0.56,53.04,16.3,80.5,-64.2,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,4.74,77.92,0.14,72.33,9.1,87.7,-78.6,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,4.74,55.2,0.26,50.34,18.7,78.0,-59.3,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,4.74,-17.94,-0.47,-22.27,48.9,47.9,1.0,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,4.74,-25.57,-0.3,-30.76,53.0,43.8,9.3,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,4.74,-29.74,-0.17,-34.33,53.9,42.8,11.1,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,4.74,-16.79,-0.38,-20.93,49.1,47.6,1.5,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,4.74,-19.26,-0.33,-23.52,49.7,47.0,2.7,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,4.74,-8.74,-0.27,-14.2,46.0,50.8,-4.8,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,4.74,46.96,0.35,42.65,22.0,74.7,-52.7,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,4.74,-33.12,-0.37,-37.03,55.7,41.0,14.7,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,4.74,31.14,-0.58,25.17,26.2,70.6,-44.4,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,4.74,28.96,-0.35,22.06,27.7,69.1,-41.4,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,4.74,-3.02,-0.75,-8.59,43.1,53.7,-10.7,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,4.74,-4.65,-0.83,-10.13,43.9,52.9,-9.0,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,4.74,0.69,-0.64,-4.46,41.3,55.4,-14.1,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,4.74,-26.41,-0.62,-31.9,52.8,43.9,8.9,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,4.74,-40.51,-0.56,-46.2,58.6,38.1,20.5,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,4.74,-22.43,-0.42,-27.56,50.9,45.9,4.9,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,4.74,40.36,0.13,32.27,25.3,71.5,-46.3,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,4.74,40.87,0.36,33.6,24.8,72.0,-47.3,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,4.74,40.86,1.28,31.81,22.5,74.3,-51.8,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,4.74,40.58,2.23,28.79,21.8,75.0,-53.2,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,4.74,42.93,-0.45,37.55,22.9,73.8,-50.9,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,4.74,11.44,-0.35,5.67,36.5,60.3,-23.8,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,4.74,73.68,0.3,66.13,10.4,86.4,-76.0,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,4.74,14.16,0.08,7.01,34.6,62.2,-27.6,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,4.74,43.18,-0.32,37.04,22.7,74.1,-51.3,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,4.74,28.35,0.15,22.34,28.8,68.0,-39.2,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,4.74,17.18,-0.1,11.6,33.7,63.0,-29.3,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,4.74,-39.84,-0.87,-44.13,58.9,37.9,21.0,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,4.74,15.21,-0.55,10.63,35.5,61.3,-25.8,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,4.74,11.72,0.14,5.26,36.0,60.7,-24.7,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,4.74,-36.15,-0.9,-40.5,57.3,39.5,17.8,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,4.74,-18.74,-0.75,-23.07,49.7,47.1,2.6,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,4.74,10.21,-0.36,4.81,37.4,59.4,-22.0,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,4.74,7.56,-0.03,0.4,38.4,58.4,-20.0,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,4.74,-21.71,-0.48,-26.92,50.8,45.9,4.9,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,4.74,-27.46,-0.69,-31.73,53.4,43.3,10.1,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,4.74,-25.93,-0.7,-29.88,52.7,44.1,8.5,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,4.74,-13.26,-0.78,-17.13,47.4,49.3,-1.9,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,4.74,-29.19,-0.79,-33.1,54.1,42.7,11.4,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,4.74,47.19,0.07,42.16,21.8,74.9,-53.1,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,4.74,-31.77,-0.88,-36.49,55.4,41.3,14.1,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,4.74,-25.72,-0.86,-30.39,52.7,44.0,8.7,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,4.74,-27.19,-0.35,-31.85,52.9,43.9,9.0,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,4.74,-14.88,-0.41,-20.06,47.8,48.9,-1.1,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,4.74,8.04,-0.55,4.17,38.1,58.7,-20.6,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,4.74,-19.21,-0.42,-23.7,49.6,47.2,2.4,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,4.74,-42.82,-0.8,-47.91,60.1,36.6,23.5,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,4.74,-36.95,-0.81,-41.93,57.6,39.2,18.4,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,4.74,24.27,-0.38,19.27,31.6,65.2,-33.6,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,4.74,-31.68,-0.84,-36.16,55.3,41.5,13.9,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,4.74,-59.67,-0.98,-64.67,67.3,29.5,37.9,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,4.74,-10.56,-0.67,-15.31,46.3,50.5,-4.2,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,4.74,-34.8,-0.35,-39.08,56.4,40.4,16.0,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,4.74,55.02,0.23,48.71,19.1,77.7,-58.6,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,4.74,-31.18,-0.41,-36.65,55.4,41.3,14.1,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,4.74,-28.91,-0.41,-34.59,54.5,42.3,12.2,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,4.74,-28.55,-0.39,-34.39,54.5,42.3,12.2,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,4.74,-27.86,-0.37,-32.4,53.9,42.9,10.9,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,4.74,20.43,-0.12,13.91,32.6,64.2,-31.5,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,4.74,30.07,-0.45,24.29,28.6,68.2,-39.5,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,4.74,26.06,0.08,19.39,29.8,66.9,-37.1,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,4.74,26.07,-0.72,20.13,30.5,66.2,-35.7,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,4.74,51.82,-0.46,46.35,19.2,77.6,-58.5,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,4.74,26.55,-0.5,21.09,30.2,66.6,-36.4,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,4.74,72.53,0.32,65.14,10.2,86.6,-76.4,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,4.74,32.99,-0.55,26.99,27.6,69.2,-41.6,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,4.74,16.34,-0.73,10.94,34.9,61.9,-27.1,1.9,87.2,4.6,5.0,1.7,1.4,0.1
