race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-1.28,47.0,53.0,Toss-up,-11.98,4.74,-3.97,0.21,4.11,-1.06,-13.8,12.52,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,49.45,44.36,10,5.04,0.25,8661662,6500847,0,48.57,49.83,1.6,114844,117819,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-24.38,1.0,99.0,Safe R,-27.17,4.74,-24.38,-2.4,0.93,-0.48,-30.88,6.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,37.81,62.19,0.0,599526,986037,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-26.26,0.6,99.4,Safe R,-29.2,4.74,-27.54,-0.9,-1.67,-0.51,-31.57,5.3,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.87,63.13,0.0,309500,529956,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,25.5,99.3,0.7,Safe D,13.9,4.74,25.5,3.32,3.55,-0.01,11.29,14.21,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.75,37.25,0.0,1402454,832468,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.57,99.1,0.9,Safe D,15.61,4.74,24.57,2.84,1.67,-0.28,14.84,9.73,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,62.29,37.71,0.0,222702,134840,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-5.01,31.5,68.5,Lean R,-8.53,4.74,-4.97,-0.02,-1.67,0.51,-13.22,8.21,False,False,,,0.0,0.0,,,0.0,projected,confirmed,41.55,45.86,9,-5.14,0.242,8188392,8407064,0,47.5,52.5,0.0,3635668,4019159,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,11.42,86.4,13.6,Likely D,-0.2,4.74,13.02,1.88,6.73,-0.12,-2.21,13.63,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,55.71,44.29,0.0,2047373,1627673,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-1.03,46.1,53.9,Toss-up,-7.92,4.74,-1.63,3.19,-0.93,-0.71,-13.45,12.42,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,44.41,45.69,3,-1.13,0.15,3463099,0,0,48.18,49.19,2.63,561073,572756,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-39.65,0.0,100.0,Safe R,-37.99,4.74,-39.65,-2.93,-2.97,-0.49,-37.52,-2.12,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,30.18,69.82,0.0,191184,442359,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,19.91,97.2,2.8,Safe D,14.64,4.74,19.91,0.53,0.0,0.0,11.14,8.77,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.96,40.04,0.0,2371071,1583666,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-14.02,8.9,91.1,Likely R,-15.15,4.74,-15.09,-3.16,-1.09,-0.43,-16.41,2.39,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,42.99,57.01,0.0,399493,529821,0,0,929314
