race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,33.66,47.35,8.36,IND,0.0,1.14,6,0.3193
AK-GOV,40.58,41.38,0.0,,0.0,21.38,2,0.8726
AK-SEN,47.77,47.35,1.34,NPA,0.01,1.48,16,0.2058
AL-02,45.19,45.62,0.0,,0.0,0.0,3,0.3549
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.0973
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.1939
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.1648
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.4061
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.2866
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0007
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.3211
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0366
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.1998
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.1221
CA-48,45.16,42.21,0.0,,0.0,0.0,2,0.4262
CA-GOV,57.79,36.61,0.0,,0.0,0.0,6,0.2646
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.2558
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1224
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,54.03,37.28,0.0,,0.0,0.0,5,0.4734
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.2279
FL-09,41.0,41.0,0.0,,0.0,0.0,1,0.6156
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.3008
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.3828
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.2127
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.6015
FL-22,49.55,49.33,0.0,,0.0,0.0,2,0.518
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0422
FL-27,45.58,46.16,0.0,,0.0,0.0,2,0.7331
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0105
FL-GOV,42.07,43.42,0.21,NPA,0.0,0.0,19,0.1477
FL-SEN,44.46,46.76,0.0,,0.0,0.0,7,0.3968
GA-07,43.0,46.0,0.0,,0.0,0.0,1,0.5612
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.1979
GA-SEN,52.28,43.16,0.25,IND,0.0,0.0,13,0.1957
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.1088
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.1293
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0124
IA-GOV,50.07,41.61,0.0,,0.0,0.0,11,0.5029
IA-SEN,45.25,44.4,0.44,LIB,0.0,0.0,18,0.4515
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.2543
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.3008
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.255
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.3299
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.001
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.2387
KS-GOV,43.72,50.47,0.0,,0.0,0.0,3,0.717
KS-SEN,44.65,43.65,3.61,LIB,0.0,0.0,6,0.4548
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.2502
KY-SEN,39.99,49.0,0.0,,0.0,0.0,2,0.288
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.1561
MA-SEN,50.61,30.23,1.93,PSL,0.0,0.0,9,0.1345
MD-01,39.0,52.0,0.0,,0.0,0.0,1,0.2806
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.3299
ME-02,48.83,48.87,0.0,,0.0,0.0,4,0.2727
ME-GOV,48.55,37.15,2.84,IND,0.0,0.0,6,0.41
ME-SEN,47.31,44.39,0.0,,0.0,0.0,9,0.5088
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0301
MI-07,48.08,46.08,0.0,,0.0,0.0,2,0.283
MI-10,44.99,44.98,0.0,,0.0,0.0,2,0.2095
MI-GOV,49.38,41.78,0.66,IND,0.0,0.0,28,0.2144
MI-SEN,46.8,44.86,0.17,LIB,0.0,0.0,32,0.3355
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0087
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.1221
MN-GOV,48.56,38.79,2.35,GRE,0.0,0.0,7,0.4552
MN-SEN,43.39,41.52,1.89,IND,0.0,0.0,8,0.4896
MS-SEN,39.49,45.44,3.54,IND,0.0,0.0,2,0.2983
MT-01,42.93,42.62,2.48,LIB,0.0,0.35,4,0.4274
