race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,36.18,49.58,7.76,IND,0.0,2.22,5,0.4516
AK-SEN,47.62,47.92,0.64,NPA,0.03,1.43,13,0.1612
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.4449
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1992
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.3969
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.3374
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.8312
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.5866
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0015
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.2176
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0749
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.4089
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.25
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.4253
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.325
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.5236
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.2506
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0002
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.4614
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.4665
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.6156
FL-13,42.02,46.86,1.78,IND,0.0,0.0,3,0.5222
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.4353
FL-22,50.0,50.0,0.0,,0.0,0.0,1,0.8312
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0864
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0216
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.1576
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1409
