code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
AZ-03,district,AZ,43.26,3.24,50.7,4.21,40.31,20.4,76.4,-56.0,-5.5,23.0,11.5,56.4,3.7,5.0,0.4
AZ-04,district,AZ,7.35,3.24,11.01,0.41,6.76,37.8,58.9,-21.1,-1.1,58.6,6.5,22.8,7.2,4.3,0.6
AZ-05,district,AZ,-19.54,3.24,-16.69,-0.39,-20.19,49.8,46.9,2.9,0.0,70.0,4.5,15.3,7.2,2.5,0.5
AZ-06,district,AZ,-0.62,3.24,2.83,0.21,-0.76,41.4,55.3,-13.8,-0.6,66.6,4.3,21.1,4.3,3.2,0.5
AZ-07,district,AZ,25.31,3.24,32.28,3.72,22.39,28.1,68.6,-40.5,-5.2,32.1,4.8,54.1,2.9,5.7,0.4
AZ-08,district,AZ,-16.0,3.24,-12.85,-0.09,-16.48,48.2,48.6,-0.4,-0.2,68.2,5.3,18.0,5.3,2.9,0.4
AZ-09,district,AZ,-30.21,3.24,-26.27,0.71,-31.34,53.7,43.0,10.7,-1.2,61.6,5.2,25.5,3.4,3.7,0.5
CA-01,district,CA,13.97,3.24,17.43,0.23,12.63,35.0,61.7,-26.6,-1.0,63.8,2.5,22.6,4.8,5.5,0.7
CA-02,district,CA,26.43,3.24,28.82,-0.85,25.45,30.4,66.3,-35.9,0.3,72.6,2.5,13.0,5.5,5.8,0.6
CA-03,district,CA,11.4,3.24,14.38,-0.26,10.55,36.4,60.3,-23.9,-0.5,60.3,6.6,16.3,12.4,3.4,1.1
CA-04,district,CA,16.77,3.24,20.79,0.78,14.96,33.4,63.4,-30.0,-2.0,53.7,3.1,27.0,11.4,4.0,0.7
CA-05,district,CA,-19.75,3.24,-15.95,0.55,-21.2,49.1,47.6,1.5,-1.5,58.5,3.2,25.1,7.6,4.7,0.9
CA-06,district,CA,9.83,3.24,13.19,0.12,8.67,36.8,59.9,-23.2,-1.1,53.3,8.2,19.4,14.1,3.6,1.4
CA-07,district,CA,15.12,3.24,18.63,0.27,13.26,34.2,62.5,-28.3,-1.7,42.8,9.9,20.2,21.9,3.3,1.9
CA-08,district,CA,37.61,3.24,42.02,1.17,35.19,24.3,72.4,-48.2,-2.4,32.4,15.1,27.1,20.5,3.4,1.4
CA-09,district,CA,15.48,3.24,20.46,1.74,11.8,33.2,63.5,-30.3,-3.4,28.0,12.6,33.1,21.2,3.6,1.5
CA-10,district,CA,36.05,3.24,39.14,-0.14,34.75,25.5,71.2,-45.8,-1.4,52.0,5.0,17.7,22.1,2.3,0.9
CA-11,district,CA,72.6,3.24,75.22,-0.62,70.62,9.9,86.8,-76.9,-1.5,44.1,6.5,13.0,33.8,1.9,0.7
CA-12,district,CA,79.37,3.24,83.13,0.52,77.64,6.9,89.8,-82.9,-1.7,34.2,17.5,20.6,23.9,3.0,0.9
CA-13,district,CA,4.96,3.24,12.37,4.17,0.51,36.3,60.4,-24.1,-6.2,23.3,4.6,57.9,8.5,4.9,0.8
CA-14,district,CA,39.07,3.24,42.55,0.24,36.2,23.2,73.5,-50.3,-3.3,26.4,5.8,21.2,42.5,2.4,1.8
CA-15,district,CA,52.23,3.24,55.98,0.52,49.64,17.6,79.2,-61.6,-3.5,29.6,3.6,24.2,38.8,2.1,1.7
CA-16,district,CA,51.53,3.24,54.57,-0.21,49.91,18.5,78.2,-59.7,-2.1,44.7,2.7,17.9,32.0,2.0,0.7
CA-17,district,CA,43.61,3.24,46.35,-0.5,40.75,21.2,75.5,-54.3,-3.5,23.0,2.8,15.6,56.2,1.7,0.8
CA-18,district,CA,33.3,3.24,40.69,4.15,29.37,24.1,72.7,-48.6,-6.5,21.0,2.8,58.3,12.6,4.6,0.7
CA-19,district,CA,37.22,3.24,40.66,0.21,35.64,24.7,72.0,-47.2,-1.9,50.8,3.2,21.6,20.6,3.0,0.8
CA-20,district,CA,-31.84,3.24,-27.13,1.47,-32.98,53.7,43.0,10.7,-2.6,50.4,4.1,33.2,7.5,4.4,0.5
CA-21,district,CA,9.94,3.24,17.35,4.17,6.17,34.2,62.6,-28.4,-6.2,21.9,5.6,57.5,10.5,4.2,0.4
CA-22,district,CA,2.96,3.24,11.49,5.29,-1.86,36.6,60.1,-23.5,-7.2,16.5,5.9,67.5,5.9,3.9,0.3
CA-23,district,CA,-18.3,3.24,-12.92,2.13,-19.9,47.8,49.0,-1.2,-3.0,42.3,9.5,37.7,5.5,4.3,0.7
CA-24,district,CA,26.79,3.24,31.48,1.45,25.76,28.8,67.9,-39.1,-2.6,52.8,2.5,33.2,7.2,3.7,0.5
CA-25,district,CA,8.76,3.24,15.85,3.85,5.97,35.1,61.6,-26.5,-5.3,32.3,4.6,54.6,4.4,3.8,0.4
CA-26,district,CA,17.54,3.24,22.69,1.9,15.73,32.4,64.4,-32.0,-3.3,45.5,3.2,37.1,10.5,3.3,0.5
CA-27,district,CA,12.56,3.24,18.37,2.57,10.06,34.3,62.5,-28.2,-3.8,33.3,11.0,41.1,10.9,3.3,0.5
CA-28,district,CA,28.27,3.24,32.12,0.61,26.17,27.7,69.1,-41.4,-3.6,27.5,4.9,25.1,39.9,2.3,0.4
CA-29,district,CA,39.51,3.24,46.93,4.18,34.71,21.7,75.1,-53.4,-6.1,24.2,5.1,57.5,9.3,3.5,0.3
CA-30,district,CA,43.42,3.24,46.96,0.31,41.41,22.4,74.4,-52.0,-1.4,56.3,4.8,21.7,14.8,2.1,0.3
CA-31,district,CA,16.15,3.24,22.83,3.44,12.61,31.6,65.1,-33.5,-6.0,20.1,4.3,51.2,20.5,3.4,0.4
CA-32,district,CA,28.34,3.24,31.99,0.41,25.76,28.7,68.0,-39.3,-1.5,55.1,5.0,22.5,14.9,2.1,0.4
CA-33,district,CA,14.39,3.24,21.73,4.1,10.12,32.6,64.1,-31.6,-5.6,20.0,11.7,54.9,9.1,3.7,0.6
CA-34,district,CA,57.12,3.24,64.63,4.28,53.04,13.7,83.0,-69.3,-7.0,11.8,5.4,58.8,19.4,4.2,0.3
CA-35,district,CA,12.24,3.24,19.26,3.78,8.0,33.4,63.4,-30.0,-5.9,20.2,7.3,53.3,15.0,3.6,0.6
CA-36,district,CA,41.99,3.24,44.85,-0.38,40.42,23.2,73.5,-50.3,-0.9,57.1,4.8,15.3,20.4,1.8,0.5
CA-37,district,CA,66.13,3.24,73.16,3.8,62.31,11.2,85.5,-74.3,-4.3,14.0,25.5,48.4,8.2,3.6,0.3
CA-38,district,CA,17.13,3.24,24.11,3.74,12.8,30.8,66.0,-35.2,-6.9,14.1,1.7,54.7,26.0,3.2,0.3
CA-39,district,CA,14.09,3.24,21.55,4.21,9.85,32.6,64.1,-31.4,-5.7,21.6,10.0,56.4,7.6,3.7,0.6
CA-40,district,CA,-11.7,3.24,-7.42,1.04,-12.6,45.3,51.4,-6.1,-2.3,49.6,5.3,28.4,13.1,2.8,0.8
CA-41,district,CA,17.83,3.24,25.03,3.96,14.61,30.9,65.8,-34.9,-6.0,23.1,4.7,55.6,12.2,3.7,0.6
CA-42,district,CA,15.25,3.24,19.51,1.02,13.57,33.9,62.8,-28.9,-2.2,47.5,6.7,27.9,14.1,2.9,0.9
CA-43,district,CA,54.96,3.24,62.42,4.22,50.59,15.7,81.1,-65.4,-4.9,7.6,26.3,51.9,10.1,3.4,0.7
CA-44,district,CA,41.6,3.24,49.97,5.13,36.32,20.3,76.5,-56.2,-7.1,8.9,10.6,64.7,10.8,3.9,1.1
CA-45,district,CA,6.76,3.24,11.2,1.2,4.07,36.3,60.4,-24.1,-4.6,21.5,3.1,30.9,41.4,2.3,0.8
CA-46,district,CA,20.26,3.24,27.56,4.05,16.7,29.6,67.2,-37.6,-6.6,19.3,2.6,57.4,16.0,4.1,0.6
CA-47,district,CA,11.79,3.24,14.7,-0.33,10.47,35.6,61.1,-25.5,-1.8,48.9,2.7,16.6,29.7,1.6,0.5
CA-48,district,CA,4.15,3.24,9.1,1.72,3.52,38.3,58.5,-20.2,-2.9,46.1,5.1,35.0,9.1,3.9,0.9
CA-49,district,CA,13.11,3.24,16.37,0.02,12.48,35.4,61.4,-26.0,-1.1,59.5,3.2,19.4,14.7,2.3,0.9
CA-50,district,CA,19.36,3.24,22.32,-0.28,18.83,32.7,64.0,-31.2,-1.0,56.9,4.0,16.6,19.5,2.2,0.8
CA-51,district,CA,19.95,3.24,23.83,0.64,18.79,32.3,64.4,-32.1,-1.5,52.8,8.1,23.9,11.3,2.9,1.0
CA-52,district,CA,22.64,3.24,29.9,4.01,18.06,28.8,67.9,-39.1,-6.1,16.8,8.3,55.0,15.7,3.3,1.0
CO-01,district,CO,58.82,3.24,62.73,0.68,57.61,16.0,80.7,-64.7,-1.0,57.7,9.5,24.0,5.1,3.3,0.4
CO-02,district,CO,40.74,3.24,43.18,-0.8,40.92,24.5,72.3,-47.8,0.6,78.8,1.6,12.3,4.8,2.3,0.3
CO-03,district,CO,-9.78,3.24,-6.32,0.22,-9.98,45.3,51.5,-6.2,-0.8,69.5,1.5,22.6,1.4,4.8,0.3
CO-04,district,CO,-19.22,3.24,-16.82,-0.84,-18.71,50.0,46.7,3.2,0.6,78.3,2.5,11.8,4.5,2.7,0.3
CO-05,district,CO,-10.24,3.24,-7.34,-0.33,-9.34,45.9,50.8,-4.8,0.2,68.2,7.6,15.2,4.9,3.4,0.8
CO-06,district,CO,20.85,3.24,24.29,0.21,20.36,32.4,64.3,-31.9,-0.4,58.9,11.2,19.1,7.2,3.0,0.5
CO-07,district,CO,14.76,3.24,17.28,-0.72,15.41,35.4,61.3,-25.8,0.4,77.2,2.0,13.3,4.1,3.2,0.2
CO-08,district,CO,-0.6,3.24,4.16,1.52,-1.88,40.5,56.2,-15.7,-2.5,55.1,2.5,33.9,4.3,3.9,0.3
CT-01,district,CT,24.46,3.24,27.72,0.02,23.27,31.3,65.5,-34.2,0.4,60.2,16.7,15.3,6.2,1.5,0.1
CT-02,district,CT,8.44,3.24,10.5,-1.18,7.86,38.6,58.2,-19.6,1.3,80.5,5.1,7.7,4.4,2.1,0.2
CT-03,district,CT,15.51,3.24,18.59,-0.16,14.34,35.2,61.6,-26.4,0.6,64.1,14.8,14.2,5.3,1.5,0.1
CT-04,district,CT,25.33,3.24,28.98,0.42,23.73,30.6,66.2,-35.6,-0.3,59.4,13.4,19.8,6.1,1.2,0.1
CT-05,district,CT,6.68,3.24,10.0,0.08,5.68,38.6,58.1,-19.4,-0.0,67.4,8.8,18.0,4.2,1.5,0.1
DE-01,district,DE,15.61,3.24,18.29,-0.56,14.84,35.6,61.1,-25.5,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL-01,district,FL,-36.7,3.24,-34.55,-1.09,-37.53,57.9,38.9,19.0,1.6,72.0,13.5,6.7,4.2,3.2,0.4
FL-02,district,FL,-16.49,3.24,-14.04,-0.8,-18.33,49.5,47.3,2.2,1.9,65.3,23.0,6.4,2.8,2.3,0.2
FL-03,district,FL,-19.45,3.24,-16.75,-0.54,-21.26,50.3,46.4,4.0,1.2,67.6,15.8,10.6,3.9,1.9,0.2
FL-04,district,FL,-10.78,3.24,-7.93,-0.39,-11.96,47.0,49.7,-2.7,1.9,54.9,31.4,7.8,3.6,2.1,0.3
FL-05,district,FL,-20.63,3.24,-17.99,-0.61,-21.69,50.7,46.1,4.6,0.8,67.3,12.8,10.8,7.0,1.8,0.3
FL-06,district,FL,-28.57,3.24,-26.1,-0.77,-30.31,54.3,42.4,11.8,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.92,3.24,-7.48,0.19,-12.62,46.1,50.7,-4.6,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.06,3.24,-12.12,-0.3,-16.4,48.2,48.6,-0.4,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.81,3.24,-9.52,2.06,-17.93,46.6,50.2,-3.6,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.8,3.24,31.97,1.94,24.29,29.4,67.3,-37.9,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.37,3.24,-10.79,0.33,-15.84,47.4,49.3,-1.9,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.99,3.24,-8.92,0.83,-15.55,46.5,50.2,-3.6,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.0,3.24,-9.61,-0.85,-13.46,47.1,49.6,-2.6,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.79,3.24,-4.54,1.02,-10.62,44.7,52.0,-7.3,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.66,3.24,-14.52,-0.1,-20.09,49.2,47.5,1.8,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.67,3.24,-8.82,-0.39,-13.81,46.9,49.9,-3.0,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.19,3.24,-17.69,-0.74,-22.24,50.6,46.1,4.5,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.19,3.24,-10.98,0.96,-17.1,47.6,49.2,-1.6,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.43,3.24,-25.11,0.08,-30.42,53.5,43.2,10.4,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.58,3.24,45.47,1.65,37.5,24.2,72.5,-48.3,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,3.24,-11.34,-0.12,-16.36,47.9,48.8,-0.9,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,3.24,-2.14,1.65,-10.6,43.6,53.2,-9.6,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,3.24,21.97,1.32,13.94,33.7,63.0,-29.3,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,3.24,51.18,3.57,39.08,21.6,75.2,-53.6,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,3.24,-0.82,1.18,-9.22,43.0,53.7,-10.7,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,3.24,-3.35,6.13,-18.5,43.1,53.6,-10.5,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,3.24,-0.47,6.07,-14.7,41.8,54.9,-13.1,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,3.24,-10.2,5.99,-25.63,46.1,50.7,-4.6,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,3.24,-12.63,-0.59,-15.92,49.0,47.7,1.2,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,3.24,11.69,-0.12,7.66,39.2,57.5,-18.3,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,3.24,-27.73,-0.9,-29.88,55.3,41.4,14.0,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,3.24,58.83,1.12,53.04,18.6,78.1,-59.5,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,3.24,76.56,0.28,72.33,11.5,85.3,-73.8,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,3.24,53.97,0.52,50.34,21.1,75.6,-54.5,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,3.24,-19.91,-0.94,-22.27,51.2,45.5,5.7,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,3.24,-27.37,-0.59,-30.76,55.4,41.4,14.0,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,3.24,-31.41,-0.33,-34.33,56.3,40.5,15.8,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,3.24,-18.67,-0.76,-20.93,51.5,45.3,6.2,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,3.24,-21.1,-0.67,-23.52,52.1,44.7,7.4,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,3.24,-10.5,-0.53,-14.2,48.4,48.4,-0.0,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,3.24,45.81,0.7,42.65,24.4,72.4,-48.0,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,3.24,-34.99,-0.74,-37.03,58.1,38.7,19.4,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,3.24,29.06,-1.16,25.17,28.6,68.2,-39.6,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,3.24,27.11,-0.69,22.06,30.0,66.7,-36.7,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,3.24,-5.27,-1.5,-8.59,45.4,51.3,-5.9,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,3.24,-6.98,-1.67,-10.13,46.2,50.5,-4.3,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,3.24,-1.45,-1.28,-4.46,43.7,53.0,-9.3,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,3.24,-28.54,-1.24,-31.9,55.2,41.6,13.6,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,3.24,-42.57,-1.13,-46.2,61.0,35.7,25.2,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,3.24,-24.35,-0.84,-27.56,53.2,43.5,9.7,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,3.24,38.99,0.25,32.27,27.6,69.1,-41.5,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,3.24,39.72,0.71,33.6,27.1,69.6,-42.5,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,3.24,40.64,2.55,31.81,24.8,71.9,-47.1,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,3.24,41.31,4.46,28.79,24.1,72.6,-48.5,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,3.24,40.98,-0.9,37.55,25.3,71.5,-46.2,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,3.24,9.6,-0.69,5.67,38.8,57.9,-19.1,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,3.24,72.48,0.6,66.13,12.8,84.0,-71.2,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,3.24,12.75,0.17,7.01,36.9,59.8,-22.9,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,3.24,41.36,-0.63,37.04,25.1,71.7,-46.6,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,3.24,27.01,0.31,22.34,31.1,65.6,-34.5,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,3.24,15.58,-0.2,11.6,36.1,60.7,-24.6,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,3.24,-42.21,-1.75,-44.13,61.2,35.5,25.7,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,3.24,13.16,-1.1,10.63,37.8,58.9,-21.1,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,3.24,10.37,0.29,5.26,38.4,58.3,-19.9,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,3.24,-38.55,-1.79,-40.5,59.6,37.1,22.5,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,3.24,-20.99,-1.51,-23.07,52.0,44.7,7.3,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,3.24,8.35,-0.72,4.81,39.7,57.0,-17.3,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,3.24,6.03,-0.06,0.4,40.7,56.0,-15.3,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,3.24,-23.69,-0.95,-26.92,53.2,43.5,9.6,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,3.24,-29.65,-1.37,-31.73,55.8,41.0,14.8,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,3.24,-28.13,-1.4,-29.88,55.0,41.7,13.3,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,3.24,-15.54,-1.55,-17.13,49.8,47.0,2.8,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,3.24,-31.48,-1.58,-33.1,56.5,40.3,16.2,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,3.24,45.76,0.14,42.16,24.2,72.6,-48.4,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,3.24,-34.15,-1.75,-36.49,57.8,39.0,18.8,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,3.24,-28.08,-1.71,-30.39,55.1,41.6,13.5,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,3.24,-29.03,-0.69,-31.85,55.2,41.5,13.7,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,3.24,-16.78,-0.81,-20.06,50.2,46.5,3.7,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,3.24,5.98,-1.11,4.17,40.4,56.3,-15.9,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,3.24,-21.13,-0.83,-23.7,51.9,44.8,7.1,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,3.24,-45.12,-1.6,-47.91,62.5,34.2,28.3,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,3.24,-39.26,-1.62,-41.93,59.9,36.8,23.1,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,3.24,22.39,-0.76,19.27,33.9,62.8,-28.8,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,3.24,-34.02,-1.68,-36.16,57.7,39.1,18.6,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,3.24,-62.15,-1.96,-64.67,69.7,27.1,42.6,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,3.24,-12.73,-1.35,-15.31,48.7,48.1,0.6,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,3.24,-36.65,-0.69,-39.08,58.7,38.0,20.7,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,3.24,53.75,0.47,48.71,21.4,75.3,-53.9,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,3.24,-33.09,-0.82,-36.65,57.8,39.0,18.8,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,3.24,-30.82,-0.82,-34.59,56.9,39.9,17.0,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,3.24,-30.44,-0.78,-34.39,56.8,39.9,16.9,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,3.24,-29.72,-0.74,-32.4,56.2,40.5,15.7,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,3.24,18.81,-0.24,13.91,35.0,61.8,-26.8,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,3.24,28.12,-0.91,24.29,31.0,65.8,-34.8,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,3.24,24.63,0.15,19.39,32.2,64.6,-32.4,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,3.24,23.85,-1.44,20.13,32.9,63.9,-31.0,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,3.24,49.86,-0.91,46.35,21.5,75.2,-53.7,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,3.24,24.55,-1.0,21.09,32.5,64.2,-31.6,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,3.24,71.35,0.64,65.14,12.6,84.2,-71.6,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,3.24,30.94,-1.11,26.99,29.9,66.8,-36.9,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,3.24,14.11,-1.46,10.94,37.2,59.5,-22.3,1.9,87.2,4.6,5.0,1.7,1.4,0.1
