race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-15.58,6.8,93.2,Likely R,-15.51,3.28,-16.91,-3.16,-1.09,-0.43,-16.41,0.84,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,42.21,57.79,0.0,392285,537029,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-31.56,0.1,99.9,Safe R,-30.03,3.28,-34.39,-2.04,-4.86,-0.75,-31.03,-0.53,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,34.22,65.78,0.0,496936,955233,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-27.38,0.4,99.6,Safe R,-21.33,3.28,-27.38,-1.95,-7.1,-0.28,-22.36,-5.02,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,36.31,63.69,0.0,510099,894784,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,33.25,99.9,0.1,Safe D,29.02,3.28,34.36,0.73,1.67,-0.34,25.91,7.34,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.41,27.95,4,28.06,0.175,3804689,1400141,0,66.63,33.37,0.0,1620085,811483,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,-0.35,48.8,51.2,Toss-up,8.17,3.28,-2.85,0.22,-13.55,-0.97,7.09,-7.44,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.43,39.97,7,7.72,0.223,16312222,12165046,0,49.33,49.67,1.0,287059,289084,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,4.11,65.3,34.7,Lean D,2.34,3.28,5.43,-0.0,0.44,-0.63,-1.44,5.54,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,41.98,43.36,5,-1.38,0.194,7646728,7676445,0,52.05,47.95,0.0,2063509,1900753,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,7.76,77.1,22.9,Likely D,5.69,3.28,9.31,1.05,0.0,-0.72,4.34,3.42,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,44.0,1,-1.0,0.15,4646309,1102851,0,53.88,46.12,0.0,1227258,1050486,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-16.51,5.7,94.3,Likely R,-21.5,3.28,-16.51,-0.54,2.62,-0.37,-23.15,6.64,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,1619368,3394175,0,41.75,58.25,0.0,358844,500761,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-24.53,0.1,89.7,Safe R,-19.79,3.28,-19.63,-2.11,0.0,-1.01,-20.58,-3.95,False,True,IND,Seth Bodnar,29.48,10.2,,,0.0,projected,confirmed,,,0,,0.0,23884,1184127,2113231,12.85,54.01,3.66,54231,227960,15448,124436,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,4.46,66.5,33.5,Lean D,-2.64,3.28,3.1,0.87,1.9,-0.3,-3.27,7.73,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,48.53,36.72,9,10.63,0.242,26822373,8410252,0,51.25,46.88,1.87,2043716,1869186,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-9.91,29.4,70.6,Lean R,-20.84,3.28,-23.1,-3.44,-1.62,-0.48,-20.84,10.93,False,True,IND,Dan Osborn,45.05,29.4,,,0.0,,confirmed,,,0,,0.0,0,4866649,3856315,0.0,54.95,0.0,0,364346,0,298665,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,8.77,79.9,20.1,Likely D,0.04,3.28,7.98,1.32,4.2,-0.86,2.82,5.95,False,False,,,0.0,0.0,,,0.0,presumptive,projected,49.41,38.09,8,11.37,0.233,9860676,1664338,0,54.39,45.61,0.0,314526,263806,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,17.68,95.5,4.5,Safe D,8.13,3.28,17.68,4.2,1.88,0.19,5.63,12.06,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,58.84,41.16,0.0,1714439,1199247,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,16.44,94.2,5.8,Likely D,7.28,3.28,16.44,3.09,1.67,1.12,6.14,10.3,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,5019140,32400,0,58.22,41.78,0.0,376321,270057,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,-2.43,40.8,59.2,Toss-up,-8.55,3.28,-3.89,0.68,1.39,-0.69,-11.31,8.89,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,49.25,47.67,6,1.58,0.21,25979968,10527814,0,48.02,50.41,1.57,1937884,2034271,63358,0,4035512
OK-SEN,senate,OK,SEN,Jim Priest,Kevin Hern,DEM,REP,,REP,-36.89,0.0,100.0,Safe R,-34.14,3.28,-36.89,-2.55,-2.78,-0.7,-34.95,-1.94,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,263329,9295139,0,31.56,68.44,0.0,345929,750293,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,20.1,97.3,2.7,Safe D,12.84,3.28,20.1,2.78,1.67,-0.46,14.89,5.21,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,3944598,48166,0,60.05,39.95,0.0,943882,627893,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,24.0,98.9,1.1,Safe D,17.27,3.28,24.0,1.98,1.67,-0.2,14.16,9.84,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,62.0,38.0,0.0,222787,136561,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-9.0,19.5,80.5,Likely R,-15.51,3.28,-9.79,0.2,2.63,-0.39,-18.12,9.13,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,37.5,41.5,1,-7.0,0.15,8059705,6157141,0,44.65,53.48,1.87,796437,953906,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-30.81,0.2,99.8,Safe R,-28.74,3.28,-32.62,-1.75,-4.39,-1.02,-29.98,-0.83,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.79,49.32,2,-20.53,0.15,209807,2646194,0,34.6,65.4,0.0,103258,195215,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-33.6,0.1,99.9,Safe R,-26.52,3.28,-33.6,-3.57,-6.25,-0.54,-30.12,-3.48,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,33.2,66.8,0.0,712084,1432676,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,-2.53,40.4,59.6,Toss-up,-11.15,3.28,-3.53,1.25,2.05,1.04,-13.88,11.34,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,44.94,45.62,6,-0.69,0.21,40284109,7605209,0,47.75,50.24,2.01,3812204,4010504,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,16.08,93.8,6.2,Likely D,6.87,3.28,16.08,3.08,3.15,-0.3,5.89,10.19,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,58.04,41.96,0.0,1829624,1322678,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-44.31,0.0,100.0,Safe R,-41.99,3.28,-44.31,-3.0,-1.67,-0.93,-42.69,-1.62,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,27.85,72.15,0.0,148604,385069,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-45.09,0.0,100.0,Safe R,-45.26,3.28,-45.09,-2.47,0.0,-0.64,-46.96,1.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,27.46,72.54,0.0,51708,136625,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-8.95,32.8,67.2,Lean R,-10.3,3.28,-9.75,0.0,-1.67,-1.06,-13.8,4.85,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,44.8,53.6,1.6,105919,126744,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-29.01,0.3,99.7,Safe R,-32.15,3.28,-29.01,0.42,0.0,-0.56,-36.34,7.33,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,35.49,64.51,0.0,81511,148137,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-3.98,35.2,64.8,Lean R,-10.36,3.28,-3.98,0.9,2.48,-0.28,-14.46,10.48,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,48.01,51.99,0.0,98526,106696,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-44.19,0.0,100.0,Safe R,-42.91,3.28,-44.19,-2.29,-1.67,-0.61,-47.04,2.85,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,27.9,72.1,0.0,61805,159682,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-64.13,0.0,100.0,Safe R,-63.1,3.28,-64.13,-1.97,-1.67,-0.67,-66.99,2.86,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,17.94,82.06,0.0,40660,186042,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-26.24,0.6,99.4,Safe R,-26.57,3.28,-26.24,-0.72,-1.67,-0.56,-29.51,3.27,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,484501,1352249,0,36.88,63.12,0.0,91280,156240,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-31.97,0.1,99.9,Safe R,-32.08,3.28,-31.97,-1.9,-0.72,-0.54,-34.79,2.82,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,783587,0,34.02,65.98,0.0,83214,161417,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,32.1,99.9,0.1,Safe D,22.03,3.28,32.1,2.6,4.31,-0.12,17.99,14.11,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1552149,0,0,66.05,33.95,0.0,138942,71411,0,0,210352
AR-01,house,AR,01,Terri Green,Eric Crawford,DEM,REP,REP,REP,-46.5,0.0,100.0,Safe R,-43.16,3.28,-46.5,-1.66,-4.28,-0.68,-46.4,-0.11,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38601,762876,0,26.75,73.25,0.0,52380,143445,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-13.42,10.0,90.0,Likely R,-13.93,3.28,-13.42,-1.13,-1.12,-0.52,-16.22,2.79,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,798208,3790112,0,43.29,56.71,0.0,97608,127868,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-29.28,0.3,99.7,Safe R,-24.09,3.28,-29.28,-1.84,-6.29,-0.34,-25.81,-3.47,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,88315,1547665,0,35.36,64.64,0.0,78354,143244,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-42.56,0.0,100.0,Safe R,-37.53,3.28,-42.56,-2.85,-4.96,-0.49,-40.73,-1.82,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,2197868,0,28.72,71.28,0.0,56455,140103,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Gina Swoboda,DEM,REP,,REP,4.61,67.0,33.0,Lean D,0.56,3.28,4.74,1.2,0.0,-0.3,-3.14,7.74,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,43.47,41.41,2,1.35,0.15,1290456,222185,0,51.32,46.8,1.88,161922,147660,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,-1.09,45.9,54.1,Toss-up,-10.66,3.28,-1.09,-0.86,7.81,-0.67,-15.12,14.03,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2341970,7449412,0,49.46,50.54,0.0,144180,147354,0,0,291534
AZ-03,house,AZ,03,Yassamin Ansari,Kirt Burgess,DEM,REP,DEM,DEM,60.31,100.0,0.0,Safe D,46.04,3.28,60.31,2.42,6.47,2.1,40.31,20.0,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1217963,0,0,80.16,19.84,0.0,119637,29618,0,0,149255
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,17.57,95.4,4.6,Safe D,10.14,3.28,17.57,0.92,3.02,0.21,6.76,10.81,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1663223,450109,0,58.78,41.22,0.0,142996,100258,0,0,243254
AZ-05,house,AZ,05,Christopher James,Daniel Keenan,DEM,REP,,REP,-15.35,7.1,92.9,Likely R,-16.75,3.28,-15.35,-1.67,0.0,-0.2,-20.19,4.85,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,124665,1578351,0,42.33,57.67,0.0,131853,179664,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,4.11,65.3,34.7,Lean D,2.17,3.28,3.69,0.04,-1.91,0.11,-0.76,4.87,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5341038,5083547,0,50.95,46.93,2.12,156993,144598,6532,0,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,36.84,100.0,0.0,Safe D,28.1,3.28,36.84,1.54,2.05,1.86,22.39,14.45,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2094207,223537,0,68.42,31.58,0.0,134905,62274,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-11.99,12.6,87.4,Likely R,-13.21,3.28,-11.99,-1.06,-0.95,-0.05,-16.48,4.49,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,209358,1013076,0,44.01,55.99,0.0,120759,153657,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-25.21,0.8,99.2,Safe R,-27.43,3.28,-25.21,-0.2,-1.21,0.35,-31.34,6.13,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,260572,357756,0,37.4,62.6,0.0,105356,176375,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,,DEM,19.27,96.7,3.3,Safe D,15.64,3.28,19.27,0.24,0.0,0.11,12.63,6.64,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1467649,1047240,0,59.64,40.36,0.0,142618,96532,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,33.91,99.9,0.1,Safe D,28.1,3.28,33.91,2.18,0.77,-0.42,25.45,8.46,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,868510,0,0,66.96,33.04,0.0,182469,90051,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,19.47,96.9,3.1,Safe D,13.07,3.28,19.47,1.03,2.23,-0.13,10.55,8.92,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1038702,227060,0,59.74,40.26,0.0,153311,103333,0,0,256644
CA-04,house,CA,04,Mike Thompson,Ray Riehle,DEM,REP,DEM,DEM,27.16,99.5,0.5,Safe D,18.44,3.28,27.16,2.31,2.74,0.39,14.96,12.2,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3482591,112696,0,63.58,36.42,0.0,153071,87683,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-20.03,2.8,97.2,Safe R,-18.08,3.28,-20.03,-0.75,-4.77,0.28,-21.2,1.17,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,272165,819918,0,39.99,60.01,0.0,101453,152269,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,10.15,83.4,16.6,Likely D,11.5,3.28,10.15,-0.99,-3.7,0.06,8.67,1.48,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,687794,2699316,0,55.08,44.92,0.0,129672,105769,0,0,235441
CA-07,house,CA,07,Doris Matsui,Republican candidate (CA-07),DEM,REP,DEM,DEM,26.79,99.5,0.5,Safe D,16.79,3.28,26.79,3.07,3.51,0.13,13.26,13.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2959675,0,0,63.39,36.61,0.0,153942,88893,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,47.16,100.0,0.0,Safe D,39.28,3.28,47.16,1.61,2.41,0.58,35.19,11.97,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,441195,7737,0,73.58,26.42,0.0,160879,57764,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,28.8,99.7,0.3,Safe D,17.15,3.28,28.8,2.89,4.61,0.87,11.8,17.0,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3714506,30151,0,64.4,35.6,0.0,121034,66906,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,43.07,100.0,0.0,Safe D,37.72,3.28,43.07,1.82,0.33,-0.07,34.75,8.33,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,515092,0,0,71.54,28.46,0.0,189199,75282,0,0,264480
CA-11,house,CA,11,Scott Wiener,Republican candidate (CA-11),DEM,REP,,DEM,80.53,100.0,0.0,Safe D,74.27,3.28,80.53,3.29,0.0,-0.31,70.62,9.9,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3958853,0,0,90.26,9.74,0.0,228211,24616,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.04,3.28,88.69,2.45,1.67,0.26,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1262755,0,0,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,22.24,98.3,1.7,Safe D,6.63,3.28,22.24,3.22,7.04,2.08,0.51,21.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3588014,0,0,61.12,38.88,0.0,88975,56594,0,0,145569
CA-14,house,CA,14,Aisha Wahab,Wendy Huang,DEM,REP,,DEM,45.56,100.0,0.0,Safe D,40.74,3.28,45.56,1.41,0.0,0.12,36.2,9.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,500963,33673,0,72.78,27.22,0.0,145492,54418,0,0,199910
CA-15,house,CA,15,Kevin Mullin,Charles Hoelter,DEM,REP,DEM,DEM,58.5,100.0,0.0,Safe D,53.9,3.28,58.5,2.05,-0.99,0.26,49.64,8.86,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,720687,0,0,79.25,20.75,0.0,169502,44387,0,0,213889
CA-16,house,CA,16,Sam Liccardo,Peter Sundin Soulé,DEM,REP,DEM,DEM,61.2,100.0,0.0,Safe D,53.2,3.28,61.2,3.15,1.67,-0.1,49.91,11.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3278888,0,0,80.6,19.4,0.0,191886,46189,0,0,238075
CA-17,house,CA,17,Rohit Khanna,Ritesh Tandon,DEM,REP,DEM,DEM,47.32,100.0,0.0,Safe D,45.28,3.28,47.32,3.77,-4.76,-0.25,40.75,6.57,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,12643779,33733,0,73.66,26.34,0.0,136242,48724,0,0,184966
CA-18,house,CA,18,Zoe Lofgren,Shane Lewis,DEM,REP,DEM,DEM,41.99,100.0,0.0,Safe D,34.97,3.28,41.99,2.15,-0.49,2.08,29.37,12.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1613682,44871,0,71.0,29.0,0.0,118005,48209,0,0,166214
CA-19,house,CA,19,Jimmy Panetta,Peter Verbica,DEM,REP,DEM,DEM,47.48,100.0,0.0,Safe D,38.89,3.28,48.39,2.28,3.85,0.1,35.64,11.83,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2440228,68844,0,71.04,25.3,3.66,187180,66660,9644,0,263484
CA-20,house,CA,20,Sandra Van Scotter,Vince Fong,DEM,REP,REP,REP,-30.28,0.2,99.8,Safe R,-30.17,3.28,-30.28,-2.46,-1.67,0.73,-32.98,2.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12166,1592260,0,34.86,65.14,0.0,76973,143830,0,0,220803
CA-21,house,CA,21,Jim Costa,Kyle Kirkland,DEM,REP,DEM,DEM,18.8,96.4,3.6,Safe D,11.61,3.28,18.8,0.91,0.92,2.08,6.17,12.63,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1161499,311664,0,59.4,40.6,0.0,83907,57355,0,0,141263
CA-22,house,CA,22,Randy Villegas,David Valadao,DEM,REP,REP,REP,3.8,64.2,35.8,Lean D,4.63,3.28,4.65,-0.65,-5.26,2.65,-1.86,5.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,42.0,1,-1.0,0.15,1748192,4233413,0,51.9,48.1,0.0,62184,57628,0,0,119812
