race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.279
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.1289
AK-SEN,49.44,44.3,0.0,,0.0,6.1,10,0.1445
AL-02,44.0,45.0,0.0,,0.0,0.0,1,1.0
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0057
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.3299
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0432
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0055
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.7937
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.273
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0802
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.9117
CA-GOV,55.2,32.44,0.0,,0.0,0.0,3,0.6029
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.0884
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0045
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0007
CT-GOV,49.0,36.0,0.0,,0.0,0.0,1,0.9548
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.4353
FL-22,43.0,45.0,0.0,,0.0,0.0,1,1.0
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.2872
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0806
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0787
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.165
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.1308
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.3783
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0302
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.1895
