race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.91,50.09,8.0,0.0,
AK-GOV,2,45.27,53.13,0.0,1.6,Other
AK-SEN,1,45.52,46.48,8.0,0.0,
AK-SEN,2,48.88,49.52,0.0,1.6,Other
ME-SEN,1,48.24,46.76,5.0,0.0,
ME-SEN,2,50.34,48.66,0.0,1.0,Other
AK-01,1,42.47,49.53,8.0,0.0,
AK-01,2,46.07,52.33,0.0,1.6,Other
ME-01,1,62.69,32.31,5.0,0.0,
ME-01,2,64.79,34.21,0.0,1.0,Other
ME-02,1,44.92,50.08,5.0,0.0,
ME-02,2,47.02,51.98,0.0,1.0,Other
