race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,42.97,49.03,8.0,0.0,
AK-GOV,2,46.33,52.07,0.0,1.6,Other
AK-SEN,1,44.98,47.02,8.0,0.0,
AK-SEN,2,48.34,50.06,0.0,1.6,Other
ME-SEN,1,47.97,47.03,5.0,0.0,
ME-SEN,2,50.07,48.93,0.0,1.0,Other
AK-01,1,42.41,49.59,8.0,0.0,
AK-01,2,46.01,52.39,0.0,1.6,Other
ME-01,1,62.46,32.54,5.0,0.0,
ME-01,2,64.56,34.44,0.0,1.0,Other
ME-02,1,44.75,50.25,5.0,0.0,
ME-02,2,46.85,52.15,0.0,1.0,Other
