race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.22,50.78,8.0,0.0,
AK-GOV,2,44.58,53.82,0.0,1.6,Other
AK-SEN,1,44.71,47.29,8.0,0.0,
AK-SEN,2,48.07,50.33,0.0,1.6,Other
ME-SEN,1,47.63,47.37,5.0,0.0,
ME-SEN,2,49.73,49.27,0.0,1.0,Other
AK-01,1,41.5,50.5,8.0,0.0,
AK-01,2,45.1,53.3,0.0,1.6,Other
ME-01,1,60.96,34.04,5.0,0.0,
ME-01,2,63.06,35.94,0.0,1.0,Other
ME-02,1,45.38,49.62,5.0,0.0,
ME-02,2,47.48,51.52,0.0,1.0,Other
