race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-6.87,34.4,65.7,Lean R,-13.18,3.86,-13.8,6.92,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,45.82,52.58,1.6,108334,124329,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.62,1.5,98.5,Safe R,-29.63,3.86,-30.88,8.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.69,61.31,0.0,613456,972107,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.78,0.4,99.6,Safe R,-30.5,3.86,-31.57,3.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.11,63.89,0.0,303111,536346,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.84,74.4,25.6,Lean D,-4.25,3.86,-5.59,12.43,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.8,36.46,10,8.339999999999996,0.25,53.42,46.58,0.0,1267452,1105072,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.95,99.7,0.3,Safe D,23.32,3.86,20.82,8.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.48,35.52,0.0,7155897,3942646,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.81,97.1,2.9,Safe D,11.58,3.86,11.29,8.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.9,40.1,0.0,1338809,896113,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.96,94.8,5.2,Likely D,15.88,3.86,14.76,2.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.48,41.52,0.0,719983,511157,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.45,30.1,69.9,Lean R,-10.56,3.86,-13.22,7.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.77,42.32,14,-3.549999999999997,0.272,47.27,52.73,0.0,3618810,4036016,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-2.66,39.9,60.1,Lean R,-1.71,3.86,-2.21,-0.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,43.33,1,4.670000000000002,0.15,48.67,51.33,0.0,1788613,1886433,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.32,99.8,0.2,Safe D,25.73,3.86,23.56,6.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.16,34.84,0.0,235687,126004,0,0,361691
