race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.1363
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.2291
AK-SEN,46.31,46.61,0.0,,0.0,1.7,11,0.1129
AL-02,44.0,45.0,0.0,,0.0,0.0,1,0.4886
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.3549
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.7071
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.1612
AR-SEN,42.86,46.25,0.0,,0.0,0.0,2,0.4991
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0027
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.3878
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.1334
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0392
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.4454
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.7579
CA-GOV,57.29,33.73,0.0,,0.0,0.0,4,0.3784
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.933
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.4465
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0003
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.8222
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.8312
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.2127
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.7756
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.4886
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.1403
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0394
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0385
FL-GOV,38.12,42.8,0.52,NPA,0.0,0.0,16,0.2159
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.251
GA-GOV,50.44,45.91,0.0,,0.0,0.0,6,0.494
GA-SEN,53.98,43.02,0.0,,0.0,0.0,10,0.1793
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.3969
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.4716
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0452
IA-GOV,50.38,45.25,0.0,,0.0,0.0,4,0.3942
IA-SEN,47.62,47.09,0.0,,0.0,0.0,8,0.2805
ID-01,35.0,45.0,6.0,IND,0.0,0.0,1,0.7579
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.1645
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0036
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.8706
