race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.45,50.55,8.0,0.0,
AK-GOV,2,44.81,53.59,0.0,1.6,Other
AK-SEN,1,45.15,46.85,8.0,0.0,
AK-SEN,2,48.51,49.89,0.0,1.6,Other
ME-SEN,1,47.93,47.07,5.0,0.0,
ME-SEN,2,50.03,48.97,0.0,1.0,Other
AK-01,1,41.91,50.09,8.0,0.0,
AK-01,2,45.51,52.89,0.0,1.6,Other
ME-01,1,62.09,32.91,5.0,0.0,
ME-01,2,64.19,34.81,0.0,1.0,Other
ME-02,1,44.42,50.58,5.0,0.0,
ME-02,2,46.52,52.48,0.0,1.0,Other
