race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-8.86,29.4,70.6,Lean R,-13.27,5.09,-9.24,0.0,0.0,-1.06,-13.8,4.94,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,44.84,53.56,1.6,106029,126634,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-20.75,2.3,97.7,Safe R,-29.66,5.09,-21.68,0.0,3.37,-0.48,-30.88,10.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,0,0,0,39.62,60.38,0.0,628263,957300,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.16,0.6,99.4,Safe R,-30.62,5.09,-26.16,0.0,-0.13,-0.51,-31.57,5.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.92,63.08,0.0,309915,529542,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,7.07,75.3,24.7,Likely D,-4.25,5.09,7.21,0.0,6.01,0.36,-5.59,12.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.7,36.79,11,6.65,0.257,0,0,0,53.53,46.47,0.0,1270098,1102426,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.41,99.7,0.3,Safe D,23.42,5.09,29.4,0.0,0.0,0.89,20.82,7.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.2,32.44,3,22.76,0.15,0,0,0,64.2,35.8,0.0,7125692,3972851,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.76,97.8,2.2,Safe D,11.48,5.09,22.26,0.0,5.7,-0.01,11.29,9.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,0,0,0,60.38,39.62,0.0,1349468,885454,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.83,96.5,3.5,Safe D,15.88,5.09,19.86,0.0,-1.03,-0.09,14.76,4.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.0,36.0,1,13.0,0.15,0,0,0,59.41,40.59,0.0,731470,499670,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-4.87,31.9,68.1,Lean R,-10.43,5.09,-5.29,0.0,-0.47,0.51,-13.22,8.35,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.78,41.34,14,-3.73,0.272,0,0,0,47.57,52.43,0.0,3641064,4013762,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,4.29,66.1,33.9,Lean D,-1.84,5.09,3.13,0.0,0.0,-0.12,-2.21,6.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.49,39.89,2,10.87,0.15,0,0,0,52.15,47.85,0.0,1916429,1758617,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,32.02,99.9,0.1,Safe D,25.72,5.09,32.02,0.0,1.67,-0.46,23.56,8.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,66.01,33.99,0.0,238751,122940,0,0,361691
