race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.4,28.4,71.6,Lean R,-13.18,3.61,-13.8,3.39,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.08,54.32,1.6,104230,128433,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.98,1.8,98.2,Safe R,-29.63,3.61,-30.88,8.9,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,39.01,60.99,0.0,618506,967057,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.52,0.4,99.6,Safe R,-30.5,3.61,-31.57,4.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.24,63.76,0.0,304202,535255,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.8,71.1,28.9,Lean D,-4.25,3.61,-5.59,11.39,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.26,37.22,9,6.04,0.242,52.9,47.1,0.0,1255086,1117438,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.82,99.6,0.4,Safe D,23.32,3.61,20.82,7.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.91,36.09,0.0,7093191,4005353,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.6,97.0,3.0,Safe D,11.58,3.61,11.29,8.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.8,40.2,0.0,1336434,898487,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.37,96.1,3.9,Safe D,15.88,3.61,14.76,3.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.19,40.81,0.0,728671,502468,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.96,28.4,71.6,Lean R,-10.56,3.61,-13.22,7.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.33,38.15,8,-2.83,0.233,47.02,52.98,0.0,3599346,4055480,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.78,56.8,43.2,Toss-up,-1.71,3.61,-2.21,3.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.89,49.11,0.0,1870190,1804857,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.54,99.8,0.2,Safe D,25.73,3.61,23.56,6.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.27,34.73,0.0,236084,125606,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.66,56.3,43.7,Toss-up,-12.1,3.61,-13.45,15.11,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.83,49.17,0.0,591907,572547,0,0,1164454
