race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.1,50.9,8.0,0.0,
AK-GOV,2,44.46,53.94,0.0,1.6,Other
AK-SEN,1,44.5,47.5,8.0,0.0,
AK-SEN,2,47.86,50.54,0.0,1.6,Other
ME-SEN,1,47.48,47.52,5.0,0.0,
ME-SEN,2,49.58,49.42,0.0,1.0,Other
AK-01,1,41.44,50.56,8.0,0.0,
AK-01,2,45.04,53.36,0.0,1.6,Other
ME-01,1,61.52,33.48,5.0,0.0,
ME-01,2,63.62,35.38,0.0,1.0,Other
ME-02,1,44.17,50.83,5.0,0.0,
ME-02,2,46.27,52.73,0.0,1.0,Other
